timestamp,rtt,true_fidelity,adaptive_action,static_action,zombie_adaptive,unnecessary_flush_adaptive,zombie_static,unnecessary_flush_static
2024-01-01T00:09:31+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:32+00:00,0.37,0.8453671653186774,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:33+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:34+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:35+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:36+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:37+00:00,0.27,0.8816897471684266,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:38+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:39+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:40+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:41+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:42+00:00,0.72,0.7433761279799859,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:43+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:44+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:45+00:00,0.67,0.7558542888932712,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:46+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:47+00:00,0.27,0.8816897471684266,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:48+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:49+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:50+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:51+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:52+00:00,0.54,0.7913741261869949,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:53+00:00,1.42,0.6208570084485182,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:54+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:55+00:00,0.37,0.8453671653186774,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:56+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:57+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:58+00:00,0.55,0.7884749051902433,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:59+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:00+00:00,0.5,0.8032653298563167,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:01+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:02+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:03+00:00,0.46,0.815641822753463,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:04+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:05+00:00,1.36,0.6283303884767779,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:06+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:07+00:00,0.02,0.9900993366533777,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:08+00:00,0.52,0.7972602739850971,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:09+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:10+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:11+00:00,0.32,0.8630745185368455,HOLD,FLUSH,False,False,False,True
2024-01-01T00:10:12+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:13+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:14+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:15+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:16+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:17+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:18+00:00,0.99,0.6857883455110229,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:19+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:20+00:00,0.36,0.8488381630355155,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:21+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:22+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:23+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:24+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:25+00:00,0.96,0.691446442987556,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:26+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:27+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:28+00:00,0.93,0.6972768551858005,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:29+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:30+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:31+00:00,0.33,0.859461866715963,HOLD,FLUSH,False,False,False,True
2024-01-01T00:10:32+00:00,0.33,0.859461866715963,HOLD,FLUSH,False,False,False,True
2024-01-01T00:10:33+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:34+00:00,0.59,0.7771636423672535,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:35+00:00,0.1,0.9524187090179798,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:36+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:37+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:38+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:39+00:00,0.58,0.779949183282701,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:40+00:00,0.24,0.8933139305332767,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:41+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:42+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:43+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:44+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:45+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:46+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:47+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:48+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:49+00:00,0.66,0.7584256672458496,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:50+00:00,0.64,0.7636462120215243,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:51+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:52+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:53+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:54+00:00,0.97,0.6895415190516994,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:55+00:00,0.58,0.779949183282701,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:10:56+00:00,0.1,0.9524187090179798,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:57+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:58+00:00,0.25,0.8894003915357025,HOLD,HOLD,False,False,False,False
2024-01-01T00:10:59+00:00,0.49,0.8063131970922081,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:00+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:01+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:02+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:03+00:00,0.5,0.8032653298563167,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:04+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:05+00:00,0.06,0.9708822667921244,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:06+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:07+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:08+00:00,0.44,0.8220182105415708,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:09+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:10+00:00,0.35,0.8523440448593567,HOLD,FLUSH,False,False,False,True
2024-01-01T00:11:11+00:00,0.27,0.8816897471684266,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:12+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:13+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:14+00:00,0.95,0.6933705117272506,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:15+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:16+00:00,1.86,0.5778363151839987,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:17+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:18+00:00,0.24,0.8933139305332767,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:19+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:20+00:00,0.33,0.859461866715963,HOLD,FLUSH,False,False,False,True
2024-01-01T00:11:21+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:22+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:23+00:00,0.39,0.8385284372490823,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:24+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:25+00:00,0.5,0.8032653298563167,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:11:26+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:11:27+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
