date,city,daily_cardiac_admissions
2021-12-15,London,216
2021-12-16,London,234
2021-12-17,London,97
2021-12-18,London,353
2021-12-19,London,134
2021-12-20,London,156
2021-12-21,London,367
2021-12-22,London,172
2021-12-23,London,105
2021-12-24,London,0
2021-12-25,London,169
2021-12-26,London,222
2021-12-27,London,193
2021-12-28,London,338
2021-12-29,London,149
2021-12-30,London,102
2021-12-31,London,191
2022-01-01,London,179
2022-01-02,London,330
2022-01-03,London,292
2022-01-04,London,141
2022-01-05,London,398
2022-01-06,London,273
2022-01-07,London,206
2022-01-08,London,326
2022-01-09,London,329
2022-01-10,London,374
2022-01-11,London,300
2022-01-12,London,176
2022-01-13,London,113
2022-01-14,London,44
2022-01-15,London,160
2022-01-16,London,315
2022-01-17,London,102
2022-01-18,London,290
2022-01-19,London,511
2022-01-20,London,225
2022-01-21,London,64
2022-01-22,London,192
2022-01-23,London,0
2022-01-24,London,134
2022-01-25,London,151
2022-01-26,London,224
2022-01-27,London,332
2022-01-28,London,65
2022-01-29,London,115
2022-01-30,London,228
2022-01-31,London,425
2022-02-01,London,265
2022-02-02,London,55
2022-02-03,London,425
2022-02-04,London,390
2022-02-05,London,289
2022-02-06,London,360
2022-02-07,London,324
2022-02-08,London,449
2022-02-09,London,129
2022-02-10,London,405
2022-02-11,London,200
2022-02-12,London,414
2022-02-13,London,254
2022-02-14,London,424
2022-02-15,London,178
2022-02-16,London,276
2022-02-17,London,143
2022-02-18,London,399
2022-02-19,London,389
2022-02-20,London,107
2022-02-21,London,323
2022-02-22,London,785
2022-02-23,London,210
2022-02-24,London,221
2022-02-25,London,414
2022-02-26,London,588
2022-02-27,London,443
2022-02-28,London,149
2022-03-01,London,337
2022-03-02,London,211
2022-03-03,London,237
2022-03-04,London,59
2022-03-05,London,555
2022-03-06,London,363
2022-03-07,London,373
2022-03-08,London,472
2022-03-09,London,606
2022-03-10,London,218
2022-03-11,London,523
2022-03-12,London,450
2022-03-13,London,604
2022-03-14,London,331
2022-03-15,London,425
2022-03-16,London,161
2022-03-17,London,613
2022-03-18,London,445
2022-03-19,London,0
2022-03-20,London,297
2022-03-21,London,337
2022-03-22,London,498
2022-03-23,London,235
2022-03-24,London,241
2022-03-25,London,658
2022-03-26,London,341
2022-03-27,London,254
2022-03-28,London,564
2022-03-29,London,236
2022-03-30,London,86
2022-03-31,London,217
2022-04-01,London,170
2022-04-02,London,396
2022-04-03,London,406
2022-04-04,London,478
2022-04-05,London,213
2022-04-06,London,297
2022-04-07,London,415
2022-04-08,London,0
2022-04-09,London,222
2022-04-10,London,719
2022-04-11,London,422
2022-04-12,London,94
2022-04-13,London,35
2022-04-14,London,587
2022-04-15,London,441
2022-04-16,London,321
2022-04-17,London,552
2022-04-18,London,345
2022-04-19,London,749
2022-04-20,London,633
2022-04-21,London,354
2022-04-22,London,565
2022-04-23,London,513
2022-04-24,London,307
2022-04-25,London,329
2022-04-26,London,552
2022-04-27,London,353
2022-04-28,London,352
2022-04-29,London,314
2022-04-30,London,55
2022-05-01,London,492
2022-05-02,London,238
2022-05-03,London,265
2022-05-04,London,369
2022-05-05,London,490
2022-05-06,London,434
2022-05-07,London,406
2022-05-08,London,381
2022-05-09,London,513
2022-05-10,London,331
2022-05-11,London,314
2022-05-12,London,306
2022-05-13,London,155
2022-05-14,London,369
2022-05-15,London,498
2022-05-16,London,0
2022-05-17,London,185
2022-05-18,London,100
2022-05-19,London,124
2022-05-20,London,405
2022-05-21,London,439
2022-05-22,London,234
2022-05-23,London,458
2022-05-24,London,296
2022-05-25,London,260
2022-05-26,London,182
2022-05-27,London,352
2022-05-28,London,323
2022-05-29,London,242
2022-05-30,London,585
2022-05-31,London,487
2022-06-01,London,386
2022-06-02,London,379
2022-06-03,London,319
2022-06-04,London,157
2022-06-05,London,412
2022-06-06,London,310
2022-06-07,London,487
2022-06-08,London,520
2022-06-09,London,244
2022-06-10,London,261
2022-06-11,London,208
2022-06-12,London,470
2022-06-13,London,209
2022-06-14,London,725
2022-06-15,London,348
2022-06-16,London,274
2022-06-17,London,186
2022-06-18,London,257
2022-06-19,London,434
2022-06-20,London,258
2022-06-21,London,218
2022-06-22,London,169
2022-06-23,London,246
2022-06-24,London,501
2022-06-25,London,361
2022-06-26,London,321
2022-06-27,London,180
2022-06-28,London,442
2022-06-29,London,312
2022-06-30,London,357
2022-07-01,London,460
2022-07-02,London,138
2022-07-03,London,285
2022-07-04,London,139
2022-07-05,London,249
2022-07-06,London,187
2022-07-07,London,293
2022-07-08,London,84
2022-07-09,London,196
2022-07-10,London,354
2022-07-11,London,204
2022-07-12,London,220
2022-07-13,London,148
2022-07-14,London,247
2022-07-15,London,307
2022-07-16,London,222
2022-07-17,London,257
2022-07-18,London,275
2022-07-19,London,151
2022-07-20,London,245
2022-07-21,London,461
2022-07-22,London,106
2022-07-23,London,261
2022-07-24,London,59
2022-07-25,London,169
2022-07-26,London,268
2022-07-27,London,284
2022-07-28,London,230
2022-07-29,London,93
2022-07-30,London,281
2022-07-31,London,158
2022-08-01,London,321
2022-08-02,London,134
2022-08-03,London,189
2022-08-04,London,302
2022-08-05,London,196
2022-08-06,London,192
2022-08-07,London,199
2022-08-08,London,213
2022-08-09,London,278
2022-08-10,London,227
2022-08-11,London,206
2022-08-12,London,293
2022-08-13,London,326
2022-08-14,London,147
2022-08-15,London,152
2022-08-16,London,286
2022-08-17,London,133
2022-08-18,London,160
2022-08-19,London,171
2022-08-20,London,293
2022-08-21,London,197
2022-08-22,London,212
2022-08-23,London,218
2022-08-24,London,264
2022-08-25,London,130
2022-08-26,London,205
2022-08-27,London,222
2022-08-28,London,164
2022-08-29,London,201
2022-08-30,London,205
2022-08-31,London,162
2022-09-01,London,157
2022-09-02,London,282
2022-09-03,London,207
2022-09-04,London,230
2022-09-05,London,270
2022-09-06,London,114
2022-09-07,London,145
2022-09-08,London,131
2022-09-09,London,158
2022-09-10,London,240
2022-09-11,London,163
2022-09-12,London,148
2022-09-13,London,302
2022-09-14,London,197
2022-09-15,London,206
2022-09-16,London,220
2022-09-17,London,186
2022-09-18,London,234
2022-09-19,London,194
2022-09-20,London,162
2022-09-21,London,250
2022-09-22,London,238
2022-09-23,London,22
2022-09-24,London,175
2022-09-25,London,151
2022-09-26,London,235
2022-09-27,London,221
2022-09-28,London,217
2022-09-29,London,187
2022-09-30,London,146
2022-10-01,London,17
2022-10-02,London,213
2022-10-03,London,201
2022-10-04,London,249
2022-10-05,London,148
2022-10-06,London,146
2022-10-07,London,212
2022-10-08,London,202
2022-10-09,London,165
2022-10-10,London,202
2022-10-11,London,112
2022-10-12,London,41
2022-10-13,London,285
2022-10-14,London,242
2022-10-15,London,137
2022-10-16,London,178
2022-10-17,London,237
2022-10-18,London,196
2022-10-19,London,60
2022-10-20,London,125
2022-10-21,London,201
2022-10-22,London,226
2022-10-23,London,286
2022-10-24,London,179
2022-10-25,London,268
2022-10-26,London,143
2022-10-27,London,199
2022-10-28,London,211
2022-10-29,London,181
2022-10-30,London,181
2022-10-31,London,206
2022-11-01,London,197
2022-11-02,London,46
2022-11-03,London,204
2022-11-04,London,195
2022-11-05,London,419
2022-11-06,London,191
2022-11-07,London,179
2022-11-08,London,189
2022-11-09,London,160
2022-11-10,London,218
2022-11-11,London,174
2022-11-12,London,225
2022-11-13,London,36
2022-11-14,London,217
2022-11-15,London,195
2022-11-16,London,215
2022-11-17,London,188
2022-11-18,London,229
2022-11-19,London,253
2022-11-20,London,176
2022-11-21,London,88
2022-11-22,London,181
2022-11-23,London,185
2022-11-24,London,190
2022-11-25,London,321
2022-11-26,London,112
2022-11-27,London,178
2022-11-28,London,173
2022-11-29,London,124
2022-11-30,London,138
2022-12-01,London,222
2022-12-02,London,317
2022-12-03,London,255
2022-12-04,London,172
2022-12-05,London,172
2022-12-06,London,242
2022-12-07,London,174
2022-12-08,London,234
2022-12-09,London,128
2022-12-10,London,309
2022-12-11,London,116
2022-12-12,London,198
2022-12-13,London,90
2022-12-14,London,240
2022-12-15,London,204
2022-12-16,London,82
2022-12-17,London,153
2022-12-18,London,203
2022-12-19,London,54
2022-12-20,London,231
2022-12-21,London,225
2022-12-22,London,205
2022-12-23,London,129
2022-12-24,London,121
2022-12-25,London,214
2022-12-26,London,184
2022-12-27,London,120
2022-12-28,London,127
2022-12-29,London,526
2022-12-30,London,177
2022-12-31,London,182
2023-01-01,London,216
2023-01-02,London,58
2023-01-03,London,87
2023-01-04,London,369
2023-01-05,London,133
2023-01-06,London,210
2023-01-07,London,105
2023-01-08,London,116
2023-01-09,London,186
2023-01-10,London,285
2023-01-11,London,151
2023-01-12,London,581
2023-01-13,London,338
2023-01-14,London,213
2023-01-15,London,287
2023-01-16,London,536
2023-01-17,London,221
2023-01-18,London,223
2023-01-19,London,713
2023-01-20,London,497
2023-01-21,London,234
2023-01-22,London,306
2023-01-23,London,359
2023-01-24,London,170
2023-01-25,London,241
2023-01-26,London,476
2023-01-27,London,414
2023-01-28,London,311
2023-01-29,London,235
2023-01-30,London,330
2023-01-31,London,267
2023-02-01,London,120
2023-02-02,London,293
2023-02-03,London,93
2023-02-04,London,72
2023-02-05,London,305
2023-02-06,London,151
2023-02-07,London,287
2023-02-08,London,98
2023-02-09,London,110
2023-02-10,London,129
2023-02-11,London,123
2023-02-12,London,193
2023-02-13,London,319
2023-02-14,London,500
2023-02-15,London,282
2023-02-16,London,143
2023-02-17,London,247
2023-02-18,London,113
2023-02-19,London,210
2023-02-20,London,587
2023-02-21,London,175
2023-02-22,London,318
2023-02-23,London,153
2023-02-24,London,246
2023-02-25,London,170
2023-02-26,London,231
2023-02-27,London,169
2023-02-28,London,316
2023-03-01,London,217
2023-03-02,London,169
2023-03-03,London,305
2023-03-04,London,401
2023-03-05,London,313
2023-03-06,London,389
2023-03-07,London,0
2023-03-08,London,278
2023-03-09,London,0
2023-03-10,London,140
2023-03-11,London,406
2023-03-12,London,216
2023-03-13,London,731
2023-03-14,London,420
2023-03-15,London,275
2023-03-16,London,313
2023-03-17,London,10
2023-03-18,London,413
2023-03-19,London,668
2023-03-20,London,324
2023-03-21,London,232
2023-03-22,London,255
2023-03-23,London,745
2023-03-24,London,406
2023-03-25,London,534
2023-03-26,London,590
2023-03-27,London,539
2023-03-28,London,371
2023-03-29,London,235
2023-03-30,London,183
2023-03-31,London,523
2023-04-01,London,312
2023-04-02,London,391
2023-04-03,London,311
2023-04-04,London,483
2023-04-05,London,521
2023-04-06,London,504
2023-04-07,London,521
2023-04-08,London,354
2023-04-09,London,248
2023-04-10,London,294
2023-04-11,London,358
2023-04-12,London,588
2023-04-13,London,330
2023-04-14,London,554
2023-04-15,London,200
2023-04-16,London,520
2023-04-17,London,268
2023-04-18,London,28
2023-04-19,London,331
2023-04-20,London,163
2023-04-21,London,264
2023-04-22,London,510
2023-04-23,London,405
2023-04-24,London,589
2023-04-25,London,453
2023-04-26,London,239
2023-04-27,London,460
2023-04-28,London,348
2023-04-29,London,618
2023-04-30,London,234
2023-05-01,London,477
2023-05-02,London,447
2023-05-03,London,946
2023-05-04,London,308
2023-05-05,London,326
2023-05-06,London,242
2023-05-07,London,80
2023-05-08,London,429
2023-05-09,London,666
2023-05-10,London,435
2023-05-11,London,331
2023-05-12,London,396
2023-05-13,London,357
2023-05-14,London,345
2023-05-15,London,295
2023-05-16,London,515
2023-05-17,London,449
2023-05-18,London,298
2023-05-19,London,231
2023-05-20,London,232
2023-05-21,London,509
2023-05-22,London,322
2023-05-23,London,239
2023-05-24,London,283
2023-05-25,London,524
2023-05-26,London,209
2023-05-27,London,185
2023-05-28,London,111
2023-05-29,London,186
2023-05-30,London,381
2023-05-31,London,328
2023-06-01,London,203
2023-06-02,London,195
2023-06-03,London,499
2023-06-04,London,148
2023-06-05,London,379
2023-06-06,London,360
2023-06-07,London,365
2023-06-08,London,35
2023-06-09,London,346
2023-06-10,London,479
2023-06-11,London,435
2023-06-12,London,338
2023-06-13,London,224
2023-06-14,London,373
2023-06-15,London,303
2023-06-16,London,394
2023-06-17,London,463
2023-06-18,London,295
2023-06-19,London,287
2023-06-20,London,188
2023-06-21,London,191
2023-06-22,London,296
2023-06-23,London,409
2023-06-24,London,314
2023-06-25,London,218
2023-06-26,London,222
2023-06-27,London,557
2023-06-28,London,499
2023-06-29,London,203
2023-06-30,London,338
2023-07-01,London,526
2023-07-02,London,202
2023-07-03,London,207
2023-07-04,London,258
2023-07-05,London,257
2023-07-06,London,327
2023-07-07,London,435
2023-07-08,London,122
2023-07-09,London,398
2023-07-10,London,224
2023-07-11,London,338
2023-07-12,London,172
2023-07-13,London,249
2023-07-14,London,39
2023-07-15,London,33
2023-07-16,London,302
2023-07-17,London,149
2023-07-18,London,298
2023-07-19,London,251
2023-07-20,London,324
2023-07-21,London,4
2023-07-22,London,326
2023-07-23,London,243
2023-07-24,London,240
2023-07-25,London,184
2023-07-26,London,178
2023-07-27,London,179
2023-07-28,London,157
2023-07-29,London,222
2023-07-30,London,128
2023-07-31,London,265
2023-08-01,London,208
2023-08-02,London,79
2023-08-03,London,169
2023-08-04,London,363
2023-08-05,London,202
2023-08-06,London,201
2023-08-07,London,169
2023-08-08,London,133
2023-08-09,London,130
2023-08-10,London,145
2023-08-11,London,271
2023-08-12,London,202
2023-08-13,London,212
2023-08-14,London,194
2023-08-15,London,302
2023-08-16,London,280
2023-08-17,London,150
2023-08-18,London,175
2023-08-19,London,189
2023-08-20,London,358
2023-08-21,London,193
2023-08-22,London,366
2023-08-23,London,220
2023-08-24,London,209
2023-08-25,London,150
2023-08-26,London,275
2023-08-27,London,183
2023-08-28,London,221
2023-08-29,London,208
2023-08-30,London,185
2023-08-31,London,119
2023-09-01,London,220
2023-09-02,London,116
2023-09-03,London,405
2023-09-04,London,147
2023-09-05,London,165
2023-09-06,London,205
2023-09-07,London,177
2023-09-08,London,62
2023-09-09,London,162
2023-09-10,London,167
2023-09-11,London,145
2023-09-12,London,205
2023-09-13,London,196
2023-09-14,London,151
2023-09-15,London,72
2023-09-16,London,175
2023-09-17,London,187
2023-09-18,London,167
2023-09-19,London,107
2023-09-20,London,188
2023-09-21,London,216
2023-09-22,London,122
2023-09-23,London,150
2023-09-24,London,483
2023-09-25,London,217
2023-09-26,London,100
2023-09-27,London,183
2023-09-28,London,200
2023-09-29,London,119
2023-09-30,London,194
2023-10-01,London,216
2023-10-02,London,203
2023-10-03,London,158
2023-10-04,London,140
2023-10-05,London,234
2023-10-06,London,293
2023-10-07,London,230
2023-10-08,London,195
2023-10-09,London,214
2023-10-10,London,0
2023-10-11,London,77
2023-10-12,London,186
2023-10-13,London,228
2023-10-14,London,216
2023-10-15,London,196
2023-10-16,London,257
2023-10-17,London,250
2023-10-18,London,213
2023-10-19,London,202
2023-10-20,London,258
2023-10-21,London,203
2023-10-22,London,169
2023-10-23,London,177
2023-10-24,London,184
2023-10-25,London,121
2023-10-26,London,134
2023-10-27,London,155
2023-10-28,London,182
2023-10-29,London,176
2023-10-30,London,111
2023-10-31,London,192
2023-11-01,London,190
2023-11-02,London,201
2023-11-03,London,195
2023-11-04,London,151
2023-11-05,London,161
2023-11-06,London,195
2023-11-07,London,124
2023-11-08,London,257
2023-11-09,London,183
2023-11-10,London,166
2023-11-11,London,223
2023-11-12,London,234
2023-11-13,London,239
2023-11-14,London,139
2023-11-15,London,217
2023-11-16,London,154
2023-11-17,London,190
2023-11-18,London,184
2023-11-19,London,204
2023-11-20,London,187
2023-11-21,London,379
2023-11-22,London,63
2023-11-23,London,364
2023-11-24,London,122
2023-11-25,London,165
2023-11-26,London,62
2023-11-27,London,236
2023-11-28,London,202
2023-11-29,London,135
2023-11-30,London,166
2023-12-01,London,207
2023-12-02,London,222
2023-12-03,London,240
2023-12-04,London,221
2023-12-05,London,162
2023-12-06,London,167
2023-12-07,London,214
2023-12-08,London,207
2023-12-09,London,0
2023-12-10,London,404
2023-12-11,London,246
2023-12-12,London,242
2023-12-13,London,250
2023-12-14,London,132
2023-12-15,London,0
2023-12-16,London,10
2023-12-17,London,237
2023-12-18,London,112
2023-12-19,London,335
2023-12-20,London,83
2023-12-21,London,274
2023-12-22,London,151
2023-12-23,London,0
2023-12-24,London,386
2023-12-25,London,488
2023-12-26,London,227
2023-12-27,London,257
2023-12-28,London,103
2023-12-29,London,182
2023-12-30,London,230
2023-12-31,London,305
