date,city,daily_cardiac_admissions
2020-02-07,Mumbai,248
2020-02-08,Mumbai,302
2020-02-09,Mumbai,213
2020-02-10,Mumbai,0
2020-02-11,Mumbai,106
2020-02-12,Mumbai,238
2020-02-13,Mumbai,119
2020-02-14,Mumbai,244
2020-02-15,Mumbai,75
2020-02-16,Mumbai,209
2020-02-17,Mumbai,239
2020-02-18,Mumbai,13
2020-02-19,Mumbai,122
2020-02-20,Mumbai,175
2020-02-21,Mumbai,88
2020-02-22,Mumbai,5
2020-02-23,Mumbai,169
2020-02-24,Mumbai,5
2020-02-25,Mumbai,187
2020-02-26,Mumbai,125
2020-02-27,Mumbai,169
2020-02-28,Mumbai,103
2020-02-29,Mumbai,76
2020-03-01,Mumbai,37
2020-03-02,Mumbai,93
2020-03-03,Mumbai,272
2020-03-04,Mumbai,301
2020-03-05,Mumbai,124
2020-03-06,Mumbai,105
2020-03-07,Mumbai,91
2020-03-08,Mumbai,0
2020-03-09,Mumbai,115
2020-03-10,Mumbai,0
2020-03-11,Mumbai,174
2020-03-12,Mumbai,60
2020-03-13,Mumbai,144
2020-03-14,Mumbai,234
2020-03-15,Mumbai,30
2020-03-16,Mumbai,148
2020-03-17,Mumbai,169
2020-03-18,Mumbai,0
2020-03-19,Mumbai,176
2020-03-20,Mumbai,410
2020-03-21,Mumbai,117
2020-03-22,Mumbai,147
2020-03-23,Mumbai,211
2020-03-24,Mumbai,90
2020-03-25,Mumbai,238
2020-03-26,Mumbai,0
2020-03-27,Mumbai,149
2020-03-28,Mumbai,0
2020-03-29,Mumbai,151
2020-03-30,Mumbai,130
2020-03-31,Mumbai,164
2020-04-01,Mumbai,176
2020-04-02,Mumbai,236
2020-04-03,Mumbai,0
2020-04-04,Mumbai,50
2020-04-05,Mumbai,265
2020-04-06,Mumbai,0
2020-04-07,Mumbai,406
2020-04-08,Mumbai,256
2020-04-09,Mumbai,0
2020-04-10,Mumbai,146
2020-04-11,Mumbai,40
2020-04-12,Mumbai,87
2020-04-13,Mumbai,230
2020-04-14,Mumbai,33
2020-04-15,Mumbai,245
2020-04-16,Mumbai,156
2020-04-17,Mumbai,272
2020-04-18,Mumbai,53
2020-04-19,Mumbai,219
2020-04-20,Mumbai,153
2020-04-21,Mumbai,159
2020-04-22,Mumbai,0
2020-04-23,Mumbai,95
2020-04-24,Mumbai,183
2020-04-25,Mumbai,247
2020-04-26,Mumbai,49
2020-04-27,Mumbai,79
2020-04-28,Mumbai,318
2020-04-29,Mumbai,125
2020-04-30,Mumbai,76
2020-05-01,Mumbai,124
2020-05-02,Mumbai,175
2020-05-03,Mumbai,235
2020-05-04,Mumbai,21
2020-05-05,Mumbai,185
2020-05-06,Mumbai,141
2020-05-07,Mumbai,0
2020-05-08,Mumbai,406
2020-05-09,Mumbai,156
2020-05-10,Mumbai,98
2020-05-11,Mumbai,276
2020-05-12,Mumbai,74
2020-05-13,Mumbai,74
2020-05-14,Mumbai,286
2020-05-15,Mumbai,91
2020-05-16,Mumbai,70
2020-05-17,Mumbai,283
2020-05-18,Mumbai,0
2020-05-19,Mumbai,0
2020-05-20,Mumbai,121
2020-05-21,Mumbai,86
2020-05-22,Mumbai,0
2020-05-23,Mumbai,179
2020-05-24,Mumbai,178
2020-05-25,Mumbai,266
2020-05-26,Mumbai,13
2020-05-27,Mumbai,73
2020-05-28,Mumbai,318
2020-05-29,Mumbai,155
2020-05-30,Mumbai,146
2020-05-31,Mumbai,230
2020-06-01,Mumbai,144
2020-06-02,Mumbai,253
2020-06-03,Mumbai,62
2020-06-04,Mumbai,226
2020-06-05,Mumbai,309
2020-06-06,Mumbai,5
2020-06-07,Mumbai,55
2020-06-08,Mumbai,63
2020-06-09,Mumbai,137
2020-06-10,Mumbai,136
2020-06-11,Mumbai,99
2020-06-12,Mumbai,116
2020-06-13,Mumbai,178
2020-06-14,Mumbai,29
2020-06-15,Mumbai,98
2020-06-16,Mumbai,221
2020-06-17,Mumbai,115
2020-06-18,Mumbai,123
2020-06-19,Mumbai,210
2020-06-20,Mumbai,197
2020-06-21,Mumbai,168
2020-06-22,Mumbai,209
2020-06-23,Mumbai,150
2020-06-24,Mumbai,88
2020-06-25,Mumbai,135
2020-06-26,Mumbai,70
2020-06-27,Mumbai,217
2020-06-28,Mumbai,173
2020-06-29,Mumbai,0
2020-06-30,Mumbai,0
2020-07-01,Mumbai,38
2020-07-02,Mumbai,133
2020-07-03,Mumbai,337
2020-07-04,Mumbai,148
2020-07-05,Mumbai,148
2020-07-06,Mumbai,32
2020-07-07,Mumbai,34
2020-07-08,Mumbai,346
2020-07-09,Mumbai,61
2020-07-10,Mumbai,258
2020-07-11,Mumbai,110
2020-07-12,Mumbai,198
2020-07-13,Mumbai,87
2020-07-14,Mumbai,100
2020-07-15,Mumbai,73
2020-07-16,Mumbai,128
2020-07-17,Mumbai,211
2020-07-18,Mumbai,0
2020-07-19,Mumbai,104
2020-07-20,Mumbai,215
2020-07-21,Mumbai,61
2020-07-22,Mumbai,189
2020-07-23,Mumbai,65
2020-07-24,Mumbai,73
2020-07-25,Mumbai,48
2020-07-26,Mumbai,38
2020-07-27,Mumbai,17
2020-07-28,Mumbai,74
2020-07-29,Mumbai,145
2020-07-30,Mumbai,121
2020-07-31,Mumbai,81
2020-08-01,Mumbai,0
2020-08-02,Mumbai,83
2020-08-03,Mumbai,185
2020-08-04,Mumbai,88
2020-08-05,Mumbai,185
2020-08-06,Mumbai,67
2020-08-07,Mumbai,25
2020-08-08,Mumbai,14
2020-08-09,Mumbai,6
2020-08-10,Mumbai,42
2020-08-11,Mumbai,237
2020-08-12,Mumbai,0
2020-08-13,Mumbai,44
2020-08-14,Mumbai,39
2020-08-15,Mumbai,72
2020-08-16,Mumbai,141
2020-08-17,Mumbai,40
2020-08-18,Mumbai,94
2020-08-19,Mumbai,73
2020-08-20,Mumbai,99
2020-08-21,Mumbai,31
2020-08-22,Mumbai,111
2020-08-23,Mumbai,60
2020-08-24,Mumbai,94
2020-08-25,Mumbai,114
2020-08-26,Mumbai,95
2020-08-27,Mumbai,47
2020-08-28,Mumbai,92
2020-08-29,Mumbai,80
2020-08-30,Mumbai,24
2020-08-31,Mumbai,96
2020-09-01,Mumbai,38
2020-09-02,Mumbai,197
2020-09-03,Mumbai,0
2020-09-04,Mumbai,209
2020-09-05,Mumbai,125
2020-09-06,Mumbai,98
2020-09-07,Mumbai,92
2020-09-08,Mumbai,94
2020-09-09,Mumbai,0
2020-09-10,Mumbai,113
2020-09-11,Mumbai,43
2020-09-12,Mumbai,3
2020-09-13,Mumbai,43
2020-09-14,Mumbai,86
2020-09-15,Mumbai,4
2020-09-16,Mumbai,105
2020-09-17,Mumbai,101
2020-09-18,Mumbai,98
2020-09-19,Mumbai,100
2020-09-20,Mumbai,127
2020-09-21,Mumbai,123
2020-09-22,Mumbai,0
2020-09-23,Mumbai,46
2020-09-24,Mumbai,145
2020-09-25,Mumbai,85
2020-09-26,Mumbai,49
2020-09-27,Mumbai,62
2020-09-28,Mumbai,79
2020-09-29,Mumbai,131
2020-09-30,Mumbai,139
2020-10-01,Mumbai,61
2020-10-02,Mumbai,0
2020-10-03,Mumbai,90
2020-10-04,Mumbai,33
2020-10-05,Mumbai,87
2020-10-06,Mumbai,136
2020-10-07,Mumbai,80
2020-10-08,Mumbai,34
2020-10-09,Mumbai,1
2020-10-10,Mumbai,168
2020-10-11,Mumbai,91
2020-10-12,Mumbai,99
2020-10-13,Mumbai,34
2020-10-14,Mumbai,165
2020-10-15,Mumbai,21
2020-10-16,Mumbai,42
2020-10-17,Mumbai,97
2020-10-18,Mumbai,0
2020-10-19,Mumbai,105
2020-10-20,Mumbai,89
2020-10-21,Mumbai,88
2020-10-22,Mumbai,94
2020-10-23,Mumbai,93
2020-10-24,Mumbai,190
2020-10-25,Mumbai,40
2020-10-26,Mumbai,75
2020-10-27,Mumbai,87
2020-10-28,Mumbai,37
2020-10-29,Mumbai,100
2020-10-30,Mumbai,39
2020-10-31,Mumbai,49
2020-11-01,Mumbai,63
2020-11-02,Mumbai,110
2020-11-03,Mumbai,116
2020-11-04,Mumbai,6
2020-11-05,Mumbai,0
2020-11-06,Mumbai,0
2020-11-07,Mumbai,187
2020-11-08,Mumbai,126
2020-11-09,Mumbai,79
2020-11-10,Mumbai,45
2020-11-11,Mumbai,96
2020-11-12,Mumbai,121
2020-11-13,Mumbai,141
2020-11-14,Mumbai,51
2020-11-15,Mumbai,32
2020-11-16,Mumbai,132
2020-11-17,Mumbai,0
2020-11-18,Mumbai,207
2020-11-19,Mumbai,76
2020-11-20,Mumbai,100
2020-11-21,Mumbai,60
2020-11-22,Mumbai,102
2020-11-23,Mumbai,0
2020-11-24,Mumbai,5
2020-11-25,Mumbai,56
2020-11-26,Mumbai,178
2020-11-27,Mumbai,121
2020-11-28,Mumbai,336
2020-11-29,Mumbai,36
2020-11-30,Mumbai,7
2020-12-01,Mumbai,270
2020-12-02,Mumbai,0
2020-12-03,Mumbai,157
2020-12-04,Mumbai,62
2020-12-05,Mumbai,126
2020-12-06,Mumbai,144
2020-12-07,Mumbai,45
2020-12-08,Mumbai,0
2020-12-09,Mumbai,147
2020-12-10,Mumbai,104
2020-12-11,Mumbai,3
2020-12-12,Mumbai,0
2020-12-13,Mumbai,0
2020-12-14,Mumbai,44
2020-12-15,Mumbai,137
2020-12-16,Mumbai,183
2020-12-17,Mumbai,0
2020-12-18,Mumbai,124
2020-12-19,Mumbai,75
2020-12-20,Mumbai,115
2020-12-21,Mumbai,141
2020-12-22,Mumbai,0
2020-12-23,Mumbai,5
2020-12-24,Mumbai,39
2020-12-25,Mumbai,100
2020-12-26,Mumbai,156
2020-12-27,Mumbai,155
2020-12-28,Mumbai,110
2020-12-29,Mumbai,60
2020-12-30,Mumbai,21
2020-12-31,Mumbai,26
2021-01-01,Mumbai,96
2021-01-02,Mumbai,234
2021-01-03,Mumbai,126
2021-01-04,Mumbai,56
2021-01-05,Mumbai,47
2021-01-06,Mumbai,152
2021-01-07,Mumbai,91
2021-01-08,Mumbai,25
2021-01-09,Mumbai,0
2021-01-10,Mumbai,0
2021-01-11,Mumbai,178
2021-01-12,Mumbai,37
2021-01-13,Mumbai,189
2021-01-14,Mumbai,37
2021-01-15,Mumbai,52
2021-01-16,Mumbai,58
2021-01-17,Mumbai,185
2021-01-18,Mumbai,202
2021-01-19,Mumbai,266
2021-01-20,Mumbai,0
2021-01-21,Mumbai,152
2021-01-22,Mumbai,62
2021-01-23,Mumbai,46
2021-01-24,Mumbai,301
2021-01-25,Mumbai,0
2021-01-26,Mumbai,78
2021-01-27,Mumbai,257
2021-01-28,Mumbai,124
2021-01-29,Mumbai,174
2021-01-30,Mumbai,323
2021-01-31,Mumbai,228
2021-02-01,Mumbai,170
2021-02-02,Mumbai,115
2021-02-03,Mumbai,221
2021-02-04,Mumbai,79
2021-02-05,Mumbai,69
2021-02-06,Mumbai,105
2021-02-07,Mumbai,71
2021-02-08,Mumbai,165
2021-02-09,Mumbai,88
2021-02-10,Mumbai,197
2021-02-11,Mumbai,0
2021-02-12,Mumbai,130
2021-02-13,Mumbai,182
2021-02-14,Mumbai,173
2021-02-15,Mumbai,85
2021-02-16,Mumbai,127
2021-02-17,Mumbai,220
2021-02-18,Mumbai,104
2021-02-19,Mumbai,286
2021-02-20,Mumbai,89
2021-02-21,Mumbai,0
2021-02-22,Mumbai,74
2021-02-23,Mumbai,68
2021-02-24,Mumbai,248
2021-02-25,Mumbai,45
2021-02-26,Mumbai,0
2021-02-27,Mumbai,69
2021-02-28,Mumbai,82
2021-03-01,Mumbai,60
2021-03-02,Mumbai,229
2021-03-03,Mumbai,214
2021-03-04,Mumbai,212
2021-03-05,Mumbai,294
2021-03-06,Mumbai,45
2021-03-07,Mumbai,31
2021-03-08,Mumbai,249
2021-03-09,Mumbai,159
2021-03-10,Mumbai,206
2021-03-11,Mumbai,283
2021-03-12,Mumbai,64
2021-03-13,Mumbai,268
2021-03-14,Mumbai,51
2021-03-15,Mumbai,9
2021-03-16,Mumbai,181
2021-03-17,Mumbai,77
2021-03-18,Mumbai,55
2021-03-19,Mumbai,0
2021-03-20,Mumbai,194
2021-03-21,Mumbai,0
2021-03-22,Mumbai,162
2021-03-23,Mumbai,126
2021-03-24,Mumbai,41
2021-03-25,Mumbai,10
2021-03-26,Mumbai,121
2021-03-27,Mumbai,60
2021-03-28,Mumbai,261
2021-03-29,Mumbai,106
2021-03-30,Mumbai,236
2021-03-31,Mumbai,266
2021-04-01,Mumbai,253
2021-04-02,Mumbai,312
2021-04-03,Mumbai,370
2021-04-04,Mumbai,188
2021-04-05,Mumbai,142
2021-04-06,Mumbai,259
2021-04-07,Mumbai,42
2021-04-08,Mumbai,280
2021-04-09,Mumbai,311
2021-04-10,Mumbai,204
2021-04-11,Mumbai,135
2021-04-12,Mumbai,168
2021-04-13,Mumbai,38
2021-04-14,Mumbai,68
2021-04-15,Mumbai,2
2021-04-16,Mumbai,114
2021-04-17,Mumbai,131
2021-04-18,Mumbai,127
2021-04-19,Mumbai,184
2021-04-20,Mumbai,53
2021-04-21,Mumbai,248
2021-04-22,Mumbai,0
2021-04-23,Mumbai,129
2021-04-24,Mumbai,0
2021-04-25,Mumbai,257
2021-04-26,Mumbai,85
2021-04-27,Mumbai,14
2021-04-28,Mumbai,102
2021-04-29,Mumbai,176
2021-04-30,Mumbai,104
2021-05-01,Mumbai,239
2021-05-02,Mumbai,154
2021-05-03,Mumbai,137
2021-05-04,Mumbai,0
2021-05-05,Mumbai,301
2021-05-06,Mumbai,100
2021-05-07,Mumbai,71
2021-05-08,Mumbai,245
2021-05-09,Mumbai,188
2021-05-10,Mumbai,171
2021-05-11,Mumbai,134
2021-05-12,Mumbai,118
2021-05-13,Mumbai,142
2021-05-14,Mumbai,48
2021-05-15,Mumbai,230
2021-05-16,Mumbai,170
2021-05-17,Mumbai,313
2021-05-18,Mumbai,276
2021-05-19,Mumbai,27
2021-05-20,Mumbai,179
2021-05-21,Mumbai,28
2021-05-22,Mumbai,131
2021-05-23,Mumbai,260
2021-05-24,Mumbai,62
2021-05-25,Mumbai,232
2021-05-26,Mumbai,43
2021-05-27,Mumbai,196
2021-05-28,Mumbai,138
2021-05-29,Mumbai,77
2021-05-30,Mumbai,25
2021-05-31,Mumbai,162
2021-06-01,Mumbai,218
2021-06-02,Mumbai,96
2021-06-03,Mumbai,113
2021-06-04,Mumbai,128
2021-06-05,Mumbai,65
2021-06-06,Mumbai,13
2021-06-07,Mumbai,177
2021-06-08,Mumbai,99
2021-06-09,Mumbai,225
2021-06-10,Mumbai,10
2021-06-11,Mumbai,224
2021-06-12,Mumbai,143
2021-06-13,Mumbai,21
2021-06-14,Mumbai,81
2021-06-15,Mumbai,6
2021-06-16,Mumbai,281
2021-06-17,Mumbai,197
2021-06-18,Mumbai,126
2021-06-19,Mumbai,130
2021-06-20,Mumbai,151
2021-06-21,Mumbai,345
2021-06-22,Mumbai,0
2021-06-23,Mumbai,55
2021-06-24,Mumbai,0
2021-06-25,Mumbai,90
2021-06-26,Mumbai,133
2021-06-27,Mumbai,289
2021-06-28,Mumbai,226
2021-06-29,Mumbai,131
2021-06-30,Mumbai,53
2021-07-01,Mumbai,145
2021-07-02,Mumbai,53
2021-07-03,Mumbai,146
2021-07-04,Mumbai,130
2021-07-05,Mumbai,38
2021-07-06,Mumbai,144
2021-07-07,Mumbai,195
2021-07-08,Mumbai,74
2021-07-09,Mumbai,124
2021-07-10,Mumbai,239
2021-07-11,Mumbai,81
2021-07-12,Mumbai,108
2021-07-13,Mumbai,36
2021-07-14,Mumbai,121
2021-07-15,Mumbai,90
2021-07-16,Mumbai,45
2021-07-17,Mumbai,253
2021-07-18,Mumbai,50
2021-07-19,Mumbai,0
2021-07-20,Mumbai,78
2021-07-21,Mumbai,126
2021-07-22,Mumbai,13
2021-07-23,Mumbai,156
2021-07-24,Mumbai,81
2021-07-25,Mumbai,168
2021-07-26,Mumbai,17
2021-07-27,Mumbai,46
2021-07-28,Mumbai,65
2021-07-29,Mumbai,59
2021-07-30,Mumbai,0
2021-07-31,Mumbai,98
2021-08-01,Mumbai,166
2021-08-02,Mumbai,23
2021-08-03,Mumbai,135
2021-08-04,Mumbai,133
2021-08-05,Mumbai,101
2021-08-06,Mumbai,134
2021-08-07,Mumbai,126
2021-08-08,Mumbai,139
2021-08-09,Mumbai,0
2021-08-10,Mumbai,282
2021-08-11,Mumbai,79
2021-08-12,Mumbai,78
2021-08-13,Mumbai,138
2021-08-14,Mumbai,156
2021-08-15,Mumbai,137
2021-08-16,Mumbai,148
2021-08-17,Mumbai,53
2021-08-18,Mumbai,83
2021-08-19,Mumbai,77
2021-08-20,Mumbai,65
2021-08-21,Mumbai,81
2021-08-22,Mumbai,0
2021-08-23,Mumbai,98
2021-08-24,Mumbai,175
2021-08-25,Mumbai,81
2021-08-26,Mumbai,45
2021-08-27,Mumbai,88
2021-08-28,Mumbai,71
2021-08-29,Mumbai,0
2021-08-30,Mumbai,64
2021-08-31,Mumbai,80
2021-09-01,Mumbai,0
2021-09-02,Mumbai,150
2021-09-03,Mumbai,70
2021-09-04,Mumbai,83
2021-09-05,Mumbai,144
2021-09-06,Mumbai,61
2021-09-07,Mumbai,117
2021-09-08,Mumbai,106
2021-09-09,Mumbai,300
2021-09-10,Mumbai,25
2021-09-11,Mumbai,59
2021-09-12,Mumbai,58
2021-09-13,Mumbai,107
2021-09-14,Mumbai,225
2021-09-15,Mumbai,101
2021-09-16,Mumbai,58
2021-09-17,Mumbai,29
2021-09-18,Mumbai,72
2021-09-19,Mumbai,66
2021-09-20,Mumbai,0
2021-09-21,Mumbai,87
2021-09-22,Mumbai,137
2021-09-23,Mumbai,102
2021-09-24,Mumbai,67
2021-09-25,Mumbai,45
2021-09-26,Mumbai,37
2021-09-27,Mumbai,10
2021-09-28,Mumbai,51
2021-09-29,Mumbai,79
2021-09-30,Mumbai,58
2021-10-01,Mumbai,75
2021-10-02,Mumbai,72
2021-10-03,Mumbai,0
2021-10-04,Mumbai,137
2021-10-05,Mumbai,67
2021-10-06,Mumbai,84
2021-10-07,Mumbai,134
2021-10-08,Mumbai,0
2021-10-09,Mumbai,143
2021-10-10,Mumbai,46
2021-10-11,Mumbai,22
2021-10-12,Mumbai,49
2021-10-13,Mumbai,36
2021-10-14,Mumbai,130
2021-10-15,Mumbai,58
2021-10-16,Mumbai,140
2021-10-17,Mumbai,110
2021-10-18,Mumbai,179
2021-10-19,Mumbai,270
2021-10-20,Mumbai,48
2021-10-21,Mumbai,47
2021-10-22,Mumbai,4
2021-10-23,Mumbai,129
2021-10-24,Mumbai,43
2021-10-25,Mumbai,0
2021-10-26,Mumbai,67
2021-10-27,Mumbai,154
2021-10-28,Mumbai,107
2021-10-29,Mumbai,179
2021-10-30,Mumbai,26
2021-10-31,Mumbai,0
2021-11-01,Mumbai,79
2021-11-02,Mumbai,4
2021-11-03,Mumbai,94
2021-11-04,Mumbai,93
2021-11-05,Mumbai,93
2021-11-06,Mumbai,54
2021-11-07,Mumbai,0
2021-11-08,Mumbai,161
2021-11-09,Mumbai,94
2021-11-10,Mumbai,140
2021-11-11,Mumbai,78
2021-11-12,Mumbai,127
2021-11-13,Mumbai,88
2021-11-14,Mumbai,0
2021-11-15,Mumbai,75
2021-11-16,Mumbai,54
2021-11-17,Mumbai,221
2021-11-18,Mumbai,141
2021-11-19,Mumbai,64
2021-11-20,Mumbai,0
2021-11-21,Mumbai,97
2021-11-22,Mumbai,104
2021-11-23,Mumbai,188
2021-11-24,Mumbai,84
2021-11-25,Mumbai,0
2021-11-26,Mumbai,39
2021-11-27,Mumbai,176
2021-11-28,Mumbai,0
2021-11-29,Mumbai,1
2021-11-30,Mumbai,208
2021-12-01,Mumbai,134
2021-12-02,Mumbai,71
2021-12-03,Mumbai,30
2021-12-04,Mumbai,128
2021-12-05,Mumbai,42
2021-12-06,Mumbai,79
2021-12-07,Mumbai,116
2021-12-08,Mumbai,65
2021-12-09,Mumbai,156
2021-12-10,Mumbai,144
2021-12-11,Mumbai,0
2021-12-12,Mumbai,107
2021-12-13,Mumbai,66
2021-12-14,Mumbai,177
2021-12-15,Mumbai,67
2021-12-16,Mumbai,184
2021-12-17,Mumbai,67
2021-12-18,Mumbai,161
2021-12-19,Mumbai,24
2021-12-20,Mumbai,152
2021-12-21,Mumbai,123
2021-12-22,Mumbai,3
2021-12-23,Mumbai,195
2021-12-24,Mumbai,114
2021-12-25,Mumbai,138
2021-12-26,Mumbai,0
2021-12-27,Mumbai,94
2021-12-28,Mumbai,77
2021-12-29,Mumbai,144
2021-12-30,Mumbai,88
2021-12-31,Mumbai,133
2022-01-01,Mumbai,67
2022-01-02,Mumbai,77
2022-01-03,Mumbai,25
2022-01-04,Mumbai,0
2022-01-05,Mumbai,0
2022-01-06,Mumbai,133
2022-01-07,Mumbai,70
2022-01-08,Mumbai,0
2022-01-09,Mumbai,240
2022-01-10,Mumbai,107
2022-01-11,Mumbai,65
2022-01-12,Mumbai,234
2022-01-13,Mumbai,20
2022-01-14,Mumbai,101
2022-01-15,Mumbai,169
2022-01-16,Mumbai,194
2022-01-17,Mumbai,267
2022-01-18,Mumbai,89
2022-01-19,Mumbai,14
2022-01-20,Mumbai,0
2022-01-21,Mumbai,128
2022-01-22,Mumbai,214
2022-01-23,Mumbai,101
2022-01-24,Mumbai,243
2022-01-25,Mumbai,109
2022-01-26,Mumbai,89
2022-01-27,Mumbai,108
2022-01-28,Mumbai,227
2022-01-29,Mumbai,10
2022-01-30,Mumbai,69
2022-01-31,Mumbai,0
2022-02-01,Mumbai,230
2022-02-02,Mumbai,163
2022-02-03,Mumbai,187
2022-02-04,Mumbai,135
2022-02-05,Mumbai,221
2022-02-06,Mumbai,36
2022-02-07,Mumbai,79
2022-02-08,Mumbai,203
2022-02-09,Mumbai,21
2022-02-10,Mumbai,228
2022-02-11,Mumbai,186
2022-02-12,Mumbai,65
2022-02-13,Mumbai,108
2022-02-14,Mumbai,122
2022-02-15,Mumbai,95
2022-02-16,Mumbai,11
2022-02-17,Mumbai,155
2022-02-18,Mumbai,3
2022-02-19,Mumbai,97
2022-02-20,Mumbai,140
2022-02-21,Mumbai,268
2022-02-22,Mumbai,111
2022-02-23,Mumbai,174
2022-02-24,Mumbai,14
2022-02-25,Mumbai,119
2022-02-26,Mumbai,310
2022-02-27,Mumbai,167
2022-02-28,Mumbai,48
2022-03-01,Mumbai,255
2022-03-02,Mumbai,52
2022-03-03,Mumbai,0
2022-03-04,Mumbai,116
2022-03-05,Mumbai,35
2022-03-06,Mumbai,36
2022-03-07,Mumbai,15
2022-03-08,Mumbai,0
2022-03-09,Mumbai,241
2022-03-10,Mumbai,309
2022-03-11,Mumbai,323
2022-03-12,Mumbai,148
2022-03-13,Mumbai,144
2022-03-14,Mumbai,253
2022-03-15,Mumbai,106
2022-03-16,Mumbai,96
2022-03-17,Mumbai,384
2022-03-18,Mumbai,311
2022-03-19,Mumbai,67
2022-03-20,Mumbai,144
2022-03-21,Mumbai,79
2022-03-22,Mumbai,121
2022-03-23,Mumbai,450
2022-03-24,Mumbai,141
2022-03-25,Mumbai,182
2022-03-26,Mumbai,119
2022-03-27,Mumbai,101
2022-03-28,Mumbai,63
2022-03-29,Mumbai,0
2022-03-30,Mumbai,141
2022-03-31,Mumbai,208
2022-04-01,Mumbai,228
2022-04-02,Mumbai,188
2022-04-03,Mumbai,72
2022-04-04,Mumbai,48
2022-04-05,Mumbai,0
2022-04-06,Mumbai,260
2022-04-07,Mumbai,309
2022-04-08,Mumbai,0
2022-04-09,Mumbai,130
2022-04-10,Mumbai,149
2022-04-11,Mumbai,217
2022-04-12,Mumbai,0
2022-04-13,Mumbai,146
2022-04-14,Mumbai,138
2022-04-15,Mumbai,134
2022-04-16,Mumbai,244
2022-04-17,Mumbai,24
2022-04-18,Mumbai,0
2022-04-19,Mumbai,165
2022-04-20,Mumbai,99
2022-04-21,Mumbai,124
2022-04-22,Mumbai,280
2022-04-23,Mumbai,205
2022-04-24,Mumbai,217
2022-04-25,Mumbai,59
2022-04-26,Mumbai,140
2022-04-27,Mumbai,245
2022-04-28,Mumbai,0
2022-04-29,Mumbai,85
2022-04-30,Mumbai,325
2022-05-01,Mumbai,174
2022-05-02,Mumbai,294
2022-05-03,Mumbai,184
2022-05-04,Mumbai,68
2022-05-05,Mumbai,405
2022-05-06,Mumbai,89
2022-05-07,Mumbai,4
2022-05-08,Mumbai,201
2022-05-09,Mumbai,25
2022-05-10,Mumbai,150
2022-05-11,Mumbai,313
2022-05-12,Mumbai,53
2022-05-13,Mumbai,200
2022-05-14,Mumbai,105
2022-05-15,Mumbai,157
2022-05-16,Mumbai,144
2022-05-17,Mumbai,164
2022-05-18,Mumbai,292
2022-05-19,Mumbai,184
2022-05-20,Mumbai,180
2022-05-21,Mumbai,86
2022-05-22,Mumbai,290
2022-05-23,Mumbai,114
2022-05-24,Mumbai,136
2022-05-25,Mumbai,84
2022-05-26,Mumbai,144
2022-05-27,Mumbai,182
2022-05-28,Mumbai,4
2022-05-29,Mumbai,251
2022-05-30,Mumbai,93
2022-05-31,Mumbai,120
2022-06-01,Mumbai,138
2022-06-02,Mumbai,106
2022-06-03,Mumbai,202
2022-06-04,Mumbai,179
2022-06-05,Mumbai,342
2022-06-06,Mumbai,164
2022-06-07,Mumbai,211
2022-06-08,Mumbai,266
2022-06-09,Mumbai,133
2022-06-10,Mumbai,0
2022-06-11,Mumbai,3
2022-06-12,Mumbai,287
2022-06-13,Mumbai,82
2022-06-14,Mumbai,75
2022-06-15,Mumbai,56
2022-06-16,Mumbai,92
2022-06-17,Mumbai,235
2022-06-18,Mumbai,99
2022-06-19,Mumbai,11
2022-06-20,Mumbai,232
2022-06-21,Mumbai,97
2022-06-22,Mumbai,138
2022-06-23,Mumbai,169
2022-06-24,Mumbai,133
2022-06-25,Mumbai,153
2022-06-26,Mumbai,22
2022-06-27,Mumbai,90
2022-06-28,Mumbai,157
2022-06-29,Mumbai,119
2022-06-30,Mumbai,194
2022-07-01,Mumbai,161
2022-07-02,Mumbai,345
2022-07-03,Mumbai,193
2022-07-04,Mumbai,38
2022-07-05,Mumbai,101
2022-07-06,Mumbai,0
2022-07-07,Mumbai,168
2022-07-08,Mumbai,161
2022-07-09,Mumbai,87
2022-07-10,Mumbai,61
2022-07-11,Mumbai,48
2022-07-12,Mumbai,110
2022-07-13,Mumbai,21
2022-07-14,Mumbai,0
2022-07-15,Mumbai,0
2022-07-16,Mumbai,146
2022-07-17,Mumbai,0
2022-07-18,Mumbai,163
2022-07-19,Mumbai,84
2022-07-20,Mumbai,0
2022-07-21,Mumbai,131
2022-07-22,Mumbai,87
2022-07-23,Mumbai,0
2022-07-24,Mumbai,183
2022-07-25,Mumbai,82
2022-07-26,Mumbai,116
2022-07-27,Mumbai,97
2022-07-28,Mumbai,0
2022-07-29,Mumbai,58
2022-07-30,Mumbai,8
2022-07-31,Mumbai,135
2022-08-01,Mumbai,170
2022-08-02,Mumbai,119
2022-08-03,Mumbai,90
2022-08-04,Mumbai,243
2022-08-05,Mumbai,115
2022-08-06,Mumbai,17
2022-08-07,Mumbai,74
2022-08-08,Mumbai,204
2022-08-09,Mumbai,92
2022-08-10,Mumbai,113
2022-08-11,Mumbai,147
2022-08-12,Mumbai,156
2022-08-13,Mumbai,33
2022-08-14,Mumbai,165
2022-08-15,Mumbai,86
2022-08-16,Mumbai,0
2022-08-17,Mumbai,171
2022-08-18,Mumbai,155
2022-08-19,Mumbai,129
2022-08-20,Mumbai,171
2022-08-21,Mumbai,0
2022-08-22,Mumbai,30
2022-08-23,Mumbai,189
2022-08-24,Mumbai,127
2022-08-25,Mumbai,79
2022-08-26,Mumbai,0
