date,city,daily_cardiac_admissions
2021-05-18,New York,270
2021-05-19,New York,442
2021-05-20,New York,372
2021-05-21,New York,421
2021-05-22,New York,524
2021-05-23,New York,280
2021-05-24,New York,393
2021-05-25,New York,37
2021-05-26,New York,154
2021-05-27,New York,291
2021-05-28,New York,279
2021-05-29,New York,167
2021-05-30,New York,251
2021-05-31,New York,171
2021-06-01,New York,214
2021-06-02,New York,311
2021-06-03,New York,287
2021-06-04,New York,139
2021-06-05,New York,314
2021-06-06,New York,245
2021-06-07,New York,355
2021-06-08,New York,89
2021-06-09,New York,126
2021-06-10,New York,301
2021-06-11,New York,122
2021-06-12,New York,236
2021-06-13,New York,510
2021-06-14,New York,426
2021-06-15,New York,325
2021-06-16,New York,283
2021-06-17,New York,197
2021-06-18,New York,316
2021-06-19,New York,123
2021-06-20,New York,166
2021-06-21,New York,273
2021-06-22,New York,185
2021-06-23,New York,321
2021-06-24,New York,363
2021-06-25,New York,348
2021-06-26,New York,66
2021-06-27,New York,265
2021-06-28,New York,276
2021-06-29,New York,241
2021-06-30,New York,207
2021-07-01,New York,169
2021-07-02,New York,145
2021-07-03,New York,209
2021-07-04,New York,9
2021-07-05,New York,206
2021-07-06,New York,355
2021-07-07,New York,198
2021-07-08,New York,247
2021-07-09,New York,121
2021-07-10,New York,165
2021-07-11,New York,280
2021-07-12,New York,250
2021-07-13,New York,219
2021-07-14,New York,163
2021-07-15,New York,158
2021-07-16,New York,147
2021-07-17,New York,53
2021-07-18,New York,133
2021-07-19,New York,90
2021-07-20,New York,224
2021-07-21,New York,116
2021-07-22,New York,133
2021-07-23,New York,93
2021-07-24,New York,104
2021-07-25,New York,0
2021-07-26,New York,164
2021-07-27,New York,253
2021-07-28,New York,104
2021-07-29,New York,292
2021-07-30,New York,20
2021-07-31,New York,98
2021-08-01,New York,37
2021-08-02,New York,291
2021-08-03,New York,143
2021-08-04,New York,112
2021-08-05,New York,57
2021-08-06,New York,30
2021-08-07,New York,48
2021-08-08,New York,85
2021-08-09,New York,295
2021-08-10,New York,0
2021-08-11,New York,224
2021-08-12,New York,318
2021-08-13,New York,217
2021-08-14,New York,321
2021-08-15,New York,179
2021-08-16,New York,96
2021-08-17,New York,62
2021-08-18,New York,215
2021-08-19,New York,112
2021-08-20,New York,78
2021-08-21,New York,2
2021-08-22,New York,217
2021-08-23,New York,52
2021-08-24,New York,0
2021-08-25,New York,89
2021-08-26,New York,84
2021-08-27,New York,147
2021-08-28,New York,108
2021-08-29,New York,110
2021-08-30,New York,141
2021-08-31,New York,136
2021-09-01,New York,103
2021-09-02,New York,35
2021-09-03,New York,82
2021-09-04,New York,115
2021-09-05,New York,85
2021-09-06,New York,92
2021-09-07,New York,139
2021-09-08,New York,79
2021-09-09,New York,179
2021-09-10,New York,55
2021-09-11,New York,106
2021-09-12,New York,120
2021-09-13,New York,54
2021-09-14,New York,227
2021-09-15,New York,19
2021-09-16,New York,46
2021-09-17,New York,79
2021-09-18,New York,17
2021-09-19,New York,40
2021-09-20,New York,118
2021-09-21,New York,116
2021-09-22,New York,82
2021-09-23,New York,114
2021-09-24,New York,73
2021-09-25,New York,205
2021-09-26,New York,129
2021-09-27,New York,0
2021-09-28,New York,149
2021-09-29,New York,139
2021-09-30,New York,78
2021-10-01,New York,14
2021-10-02,New York,0
2021-10-03,New York,0
2021-10-04,New York,0
2021-10-05,New York,70
2021-10-06,New York,62
2021-10-07,New York,132
2021-10-08,New York,171
2021-10-09,New York,91
2021-10-10,New York,89
2021-10-11,New York,69
2021-10-12,New York,141
2021-10-13,New York,124
2021-10-14,New York,150
2021-10-15,New York,128
2021-10-16,New York,51
2021-10-17,New York,127
2021-10-18,New York,112
2021-10-19,New York,0
2021-10-20,New York,0
2021-10-21,New York,111
2021-10-22,New York,75
2021-10-23,New York,116
2021-10-24,New York,58
2021-10-25,New York,76
2021-10-26,New York,172
2021-10-27,New York,51
2021-10-28,New York,0
2021-10-29,New York,29
2021-10-30,New York,0
2021-10-31,New York,69
2021-11-01,New York,0
2021-11-02,New York,73
2021-11-03,New York,0
2021-11-04,New York,115
2021-11-05,New York,64
2021-11-06,New York,130
2021-11-07,New York,34
2021-11-08,New York,145
2021-11-09,New York,31
2021-11-10,New York,69
2021-11-11,New York,64
2021-11-12,New York,13
2021-11-13,New York,181
2021-11-14,New York,0
2021-11-15,New York,226
2021-11-16,New York,135
2021-11-17,New York,88
2021-11-18,New York,72
2021-11-19,New York,77
2021-11-20,New York,144
2021-11-21,New York,113
2021-11-22,New York,40
2021-11-23,New York,25
2021-11-24,New York,75
2021-11-25,New York,196
2021-11-26,New York,77
2021-11-27,New York,57
2021-11-28,New York,59
2021-11-29,New York,94
2021-11-30,New York,53
2021-12-01,New York,152
2021-12-02,New York,79
2021-12-03,New York,125
2021-12-04,New York,153
2021-12-05,New York,161
2021-12-06,New York,4
2021-12-07,New York,25
2021-12-08,New York,75
2021-12-09,New York,183
2021-12-10,New York,0
2021-12-11,New York,57
2021-12-12,New York,223
2021-12-13,New York,73
2021-12-14,New York,124
2021-12-15,New York,88
2021-12-16,New York,118
2021-12-17,New York,59
2021-12-18,New York,116
2021-12-19,New York,0
2021-12-20,New York,112
2021-12-21,New York,16
2021-12-22,New York,95
2021-12-23,New York,66
2021-12-24,New York,187
2021-12-25,New York,0
2021-12-26,New York,165
2021-12-27,New York,0
2021-12-28,New York,134
2021-12-29,New York,95
2021-12-30,New York,160
2021-12-31,New York,458
2022-01-01,New York,1
2022-01-02,New York,103
2022-01-03,New York,113
2022-01-04,New York,49
2022-01-05,New York,12
2022-01-06,New York,150
2022-01-07,New York,359
2022-01-08,New York,2
2022-01-09,New York,120
2022-01-10,New York,103
2022-01-11,New York,333
2022-01-12,New York,467
2022-01-13,New York,0
2022-01-14,New York,207
2022-01-15,New York,141
2022-01-16,New York,79
2022-01-17,New York,32
2022-01-18,New York,148
2022-01-19,New York,112
2022-01-20,New York,93
2022-01-21,New York,157
2022-01-22,New York,133
2022-01-23,New York,67
2022-01-24,New York,196
2022-01-25,New York,0
2022-01-26,New York,77
2022-01-27,New York,170
2022-01-28,New York,16
2022-01-29,New York,343
2022-01-30,New York,161
2022-01-31,New York,254
2022-02-01,New York,367
2022-02-02,New York,49
2022-02-03,New York,287
2022-02-04,New York,267
2022-02-05,New York,130
2022-02-06,New York,168
2022-02-07,New York,287
2022-02-08,New York,227
2022-02-09,New York,306
2022-02-10,New York,450
2022-02-11,New York,220
2022-02-12,New York,257
2022-02-13,New York,153
2022-02-14,New York,295
2022-02-15,New York,112
2022-02-16,New York,239
2022-02-17,New York,261
2022-02-18,New York,241
2022-02-19,New York,89
2022-02-20,New York,351
2022-02-21,New York,153
2022-02-22,New York,0
2022-02-23,New York,235
2022-02-24,New York,445
2022-02-25,New York,0
2022-02-26,New York,519
2022-02-27,New York,489
2022-02-28,New York,661
2022-03-01,New York,32
2022-03-02,New York,369
2022-03-03,New York,214
2022-03-04,New York,641
2022-03-05,New York,684
2022-03-06,New York,327
2022-03-07,New York,328
2022-03-08,New York,76
2022-03-09,New York,292
2022-03-10,New York,568
2022-03-11,New York,466
2022-03-12,New York,390
2022-03-13,New York,418
2022-03-14,New York,339
2022-03-15,New York,415
2022-03-16,New York,220
2022-03-17,New York,346
2022-03-18,New York,148
2022-03-19,New York,283
2022-03-20,New York,322
2022-03-21,New York,390
2022-03-22,New York,335
2022-03-23,New York,364
2022-03-24,New York,347
2022-03-25,New York,103
2022-03-26,New York,306
2022-03-27,New York,346
2022-03-28,New York,415
2022-03-29,New York,259
2022-03-30,New York,317
2022-03-31,New York,279
2022-04-01,New York,139
2022-04-02,New York,244
2022-04-03,New York,359
2022-04-04,New York,479
2022-04-05,New York,533
2022-04-06,New York,328
2022-04-07,New York,298
2022-04-08,New York,0
2022-04-09,New York,115
2022-04-10,New York,250
2022-04-11,New York,277
2022-04-12,New York,579
2022-04-13,New York,24
2022-04-14,New York,266
2022-04-15,New York,272
2022-04-16,New York,259
2022-04-17,New York,399
2022-04-18,New York,576
2022-04-19,New York,250
2022-04-20,New York,485
2022-04-21,New York,204
2022-04-22,New York,402
2022-04-23,New York,653
2022-04-24,New York,296
2022-04-25,New York,467
2022-04-26,New York,496
2022-04-27,New York,134
2022-04-28,New York,323
2022-04-29,New York,196
2022-04-30,New York,164
2022-05-01,New York,289
2022-05-02,New York,323
2022-05-03,New York,249
2022-05-04,New York,515
2022-05-05,New York,218
2022-05-06,New York,231
2022-05-07,New York,415
2022-05-08,New York,276
2022-05-09,New York,276
2022-05-10,New York,433
2022-05-11,New York,242
2022-05-12,New York,119
2022-05-13,New York,329
2022-05-14,New York,555
2022-05-15,New York,494
2022-05-16,New York,361
2022-05-17,New York,411
2022-05-18,New York,181
2022-05-19,New York,186
2022-05-20,New York,381
2022-05-21,New York,388
2022-05-22,New York,90
2022-05-23,New York,82
2022-05-24,New York,428
2022-05-25,New York,400
2022-05-26,New York,296
2022-05-27,New York,63
2022-05-28,New York,341
2022-05-29,New York,110
2022-05-30,New York,215
2022-05-31,New York,310
2022-06-01,New York,307
2022-06-02,New York,382
2022-06-03,New York,319
2022-06-04,New York,356
2022-06-05,New York,363
2022-06-06,New York,259
2022-06-07,New York,372
2022-06-08,New York,321
2022-06-09,New York,192
2022-06-10,New York,307
2022-06-11,New York,382
2022-06-12,New York,243
2022-06-13,New York,143
2022-06-14,New York,158
2022-06-15,New York,360
2022-06-16,New York,153
2022-06-17,New York,214
2022-06-18,New York,205
2022-06-19,New York,347
2022-06-20,New York,293
2022-06-21,New York,165
2022-06-22,New York,334
2022-06-23,New York,307
2022-06-24,New York,283
2022-06-25,New York,230
2022-06-26,New York,323
2022-06-27,New York,225
2022-06-28,New York,276
2022-06-29,New York,1
2022-06-30,New York,299
2022-07-01,New York,105
2022-07-02,New York,287
2022-07-03,New York,104
2022-07-04,New York,293
2022-07-05,New York,155
2022-07-06,New York,134
2022-07-07,New York,0
2022-07-08,New York,389
2022-07-09,New York,116
2022-07-10,New York,136
2022-07-11,New York,0
2022-07-12,New York,105
2022-07-13,New York,137
2022-07-14,New York,181
2022-07-15,New York,187
2022-07-16,New York,172
2022-07-17,New York,127
2022-07-18,New York,287
2022-07-19,New York,305
2022-07-20,New York,120
2022-07-21,New York,167
2022-07-22,New York,169
2022-07-23,New York,362
2022-07-24,New York,198
2022-07-25,New York,335
2022-07-26,New York,45
2022-07-27,New York,121
2022-07-28,New York,125
2022-07-29,New York,217
2022-07-30,New York,124
2022-07-31,New York,121
2022-08-01,New York,49
2022-08-02,New York,139
2022-08-03,New York,135
2022-08-04,New York,167
2022-08-05,New York,185
2022-08-06,New York,167
2022-08-07,New York,287
2022-08-08,New York,113
2022-08-09,New York,74
2022-08-10,New York,1
2022-08-11,New York,98
2022-08-12,New York,126
2022-08-13,New York,0
2022-08-14,New York,15
2022-08-15,New York,0
2022-08-16,New York,129
2022-08-17,New York,110
2022-08-18,New York,311
2022-08-19,New York,177
2022-08-20,New York,136
2022-08-21,New York,114
2022-08-22,New York,83
2022-08-23,New York,96
2022-08-24,New York,77
2022-08-25,New York,70
2022-08-26,New York,95
2022-08-27,New York,101
2022-08-28,New York,176
2022-08-29,New York,122
2022-08-30,New York,266
2022-08-31,New York,59
2022-09-01,New York,75
2022-09-02,New York,69
2022-09-03,New York,124
2022-09-04,New York,286
2022-09-05,New York,38
2022-09-06,New York,0
2022-09-07,New York,78
2022-09-08,New York,144
2022-09-09,New York,138
2022-09-10,New York,56
2022-09-11,New York,100
2022-09-12,New York,20
2022-09-13,New York,174
2022-09-14,New York,141
2022-09-15,New York,44
2022-09-16,New York,80
2022-09-17,New York,109
2022-09-18,New York,113
2022-09-19,New York,141
2022-09-20,New York,81
2022-09-21,New York,153
2022-09-22,New York,83
2022-09-23,New York,0
2022-09-24,New York,30
2022-09-25,New York,134
2022-09-26,New York,71
2022-09-27,New York,175
2022-09-28,New York,0
2022-09-29,New York,129
2022-09-30,New York,133
2022-10-01,New York,123
2022-10-02,New York,53
2022-10-03,New York,80
2022-10-04,New York,93
2022-10-05,New York,151
2022-10-06,New York,151
2022-10-07,New York,59
2022-10-08,New York,9
2022-10-09,New York,64
2022-10-10,New York,33
2022-10-11,New York,84
2022-10-12,New York,62
2022-10-13,New York,100
2022-10-14,New York,81
2022-10-15,New York,45
2022-10-16,New York,36
2022-10-17,New York,166
2022-10-18,New York,56
2022-10-19,New York,87
2022-10-20,New York,124
2022-10-21,New York,129
2022-10-22,New York,111
2022-10-23,New York,194
2022-10-24,New York,78
2022-10-25,New York,202
2022-10-26,New York,21
2022-10-27,New York,148
2022-10-28,New York,64
2022-10-29,New York,90
2022-10-30,New York,30
2022-10-31,New York,74
2022-11-01,New York,60
2022-11-02,New York,69
2022-11-03,New York,67
2022-11-04,New York,19
2022-11-05,New York,0
2022-11-06,New York,64
2022-11-07,New York,26
2022-11-08,New York,35
2022-11-09,New York,55
2022-11-10,New York,41
2022-11-11,New York,76
2022-11-12,New York,64
2022-11-13,New York,198
2022-11-14,New York,117
2022-11-15,New York,0
2022-11-16,New York,119
2022-11-17,New York,146
2022-11-18,New York,99
2022-11-19,New York,156
2022-11-20,New York,8
2022-11-21,New York,0
2022-11-22,New York,65
2022-11-23,New York,0
2022-11-24,New York,114
2022-11-25,New York,168
2022-11-26,New York,38
2022-11-27,New York,1
2022-11-28,New York,138
2022-11-29,New York,92
2022-11-30,New York,103
2022-12-01,New York,61
2022-12-02,New York,0
2022-12-03,New York,115
2022-12-04,New York,178
2022-12-05,New York,200
2022-12-06,New York,54
2022-12-07,New York,105
2022-12-08,New York,28
2022-12-09,New York,68
2022-12-10,New York,0
2022-12-11,New York,80
2022-12-12,New York,192
2022-12-13,New York,0
2022-12-14,New York,202
2022-12-15,New York,231
2022-12-16,New York,113
2022-12-17,New York,89
2022-12-18,New York,35
2022-12-19,New York,194
2022-12-20,New York,220
2022-12-21,New York,0
2022-12-22,New York,4
2022-12-23,New York,115
2022-12-24,New York,333
2022-12-25,New York,269
2022-12-26,New York,0
2022-12-27,New York,135
2022-12-28,New York,35
2022-12-29,New York,124
2022-12-30,New York,0
2022-12-31,New York,107
2023-01-01,New York,93
2023-01-02,New York,123
2023-01-03,New York,276
2023-01-04,New York,223
2023-01-05,New York,135
2023-01-06,New York,252
2023-01-07,New York,211
2023-01-08,New York,112
2023-01-09,New York,118
2023-01-10,New York,292
2023-01-11,New York,71
2023-01-12,New York,140
2023-01-13,New York,155
2023-01-14,New York,178
2023-01-15,New York,0
2023-01-16,New York,154
2023-01-17,New York,321
2023-01-18,New York,0
2023-01-19,New York,114
2023-01-20,New York,120
2023-01-21,New York,244
2023-01-22,New York,118
2023-01-23,New York,95
2023-01-24,New York,522
2023-01-25,New York,195
2023-01-26,New York,474
2023-01-27,New York,85
2023-01-28,New York,295
2023-01-29,New York,132
2023-01-30,New York,322
2023-01-31,New York,222
2023-02-01,New York,363
2023-02-02,New York,99
2023-02-03,New York,51
2023-02-04,New York,207
2023-02-05,New York,301
2023-02-06,New York,349
2023-02-07,New York,158
2023-02-08,New York,49
2023-02-09,New York,363
2023-02-10,New York,235
2023-02-11,New York,344
2023-02-12,New York,443
2023-02-13,New York,233
2023-02-14,New York,266
2023-02-15,New York,163
2023-02-16,New York,168
2023-02-17,New York,157
2023-02-18,New York,234
2023-02-19,New York,145
2023-02-20,New York,46
2023-02-21,New York,196
2023-02-22,New York,107
2023-02-23,New York,88
2023-02-24,New York,240
2023-02-25,New York,321
2023-02-26,New York,385
2023-02-27,New York,276
2023-02-28,New York,411
2023-03-01,New York,243
2023-03-02,New York,569
2023-03-03,New York,98
2023-03-04,New York,92
2023-03-05,New York,623
2023-03-06,New York,597
2023-03-07,New York,157
2023-03-08,New York,186
2023-03-09,New York,217
2023-03-10,New York,429
2023-03-11,New York,178
2023-03-12,New York,685
2023-03-13,New York,310
2023-03-14,New York,240
2023-03-15,New York,325
2023-03-16,New York,237
2023-03-17,New York,422
2023-03-18,New York,360
2023-03-19,New York,207
2023-03-20,New York,230
2023-03-21,New York,332
2023-03-22,New York,462
2023-03-23,New York,291
2023-03-24,New York,64
2023-03-25,New York,423
2023-03-26,New York,434
2023-03-27,New York,358
2023-03-28,New York,233
2023-03-29,New York,414
2023-03-30,New York,258
2023-03-31,New York,348
2023-04-01,New York,398
2023-04-02,New York,204
2023-04-03,New York,357
2023-04-04,New York,391
2023-04-05,New York,614
2023-04-06,New York,348
2023-04-07,New York,470
2023-04-08,New York,323
2023-04-09,New York,304
2023-04-10,New York,616
2023-04-11,New York,227
2023-04-12,New York,407
2023-04-13,New York,332
2023-04-14,New York,484
2023-04-15,New York,426
2023-04-16,New York,221
2023-04-17,New York,375
2023-04-18,New York,464
2023-04-19,New York,430
2023-04-20,New York,445
2023-04-21,New York,390
2023-04-22,New York,454
2023-04-23,New York,410
2023-04-24,New York,366
2023-04-25,New York,333
2023-04-26,New York,288
2023-04-27,New York,287
2023-04-28,New York,224
2023-04-29,New York,474
2023-04-30,New York,418
2023-05-01,New York,283
2023-05-02,New York,251
2023-05-03,New York,209
2023-05-04,New York,557
2023-05-05,New York,474
2023-05-06,New York,237
2023-05-07,New York,411
2023-05-08,New York,353
2023-05-09,New York,426
2023-05-10,New York,270
2023-05-11,New York,852
2023-05-12,New York,470
2023-05-13,New York,566
2023-05-14,New York,270
2023-05-15,New York,122
2023-05-16,New York,238
2023-05-17,New York,481
2023-05-18,New York,502
2023-05-19,New York,304
2023-05-20,New York,184
2023-05-21,New York,147
2023-05-22,New York,411
2023-05-23,New York,295
2023-05-24,New York,309
2023-05-25,New York,187
2023-05-26,New York,374
2023-05-27,New York,350
2023-05-28,New York,255
2023-05-29,New York,286
2023-05-30,New York,176
2023-05-31,New York,316
2023-06-01,New York,203
2023-06-02,New York,254
2023-06-03,New York,215
2023-06-04,New York,555
2023-06-05,New York,298
2023-06-06,New York,127
2023-06-07,New York,354
2023-06-08,New York,257
2023-06-09,New York,10
2023-06-10,New York,163
2023-06-11,New York,189
2023-06-12,New York,120
2023-06-13,New York,276
2023-06-14,New York,283
2023-06-15,New York,304
2023-06-16,New York,143
2023-06-17,New York,57
2023-06-18,New York,35
2023-06-19,New York,218
2023-06-20,New York,298
2023-06-21,New York,120
2023-06-22,New York,382
2023-06-23,New York,378
2023-06-24,New York,160
2023-06-25,New York,165
2023-06-26,New York,298
2023-06-27,New York,219
2023-06-28,New York,226
2023-06-29,New York,111
2023-06-30,New York,181
2023-07-01,New York,195
2023-07-02,New York,282
2023-07-03,New York,446
2023-07-04,New York,266
2023-07-05,New York,156
2023-07-06,New York,207
2023-07-07,New York,209
2023-07-08,New York,307
2023-07-09,New York,305
2023-07-10,New York,459
2023-07-11,New York,148
2023-07-12,New York,202
2023-07-13,New York,213
2023-07-14,New York,231
2023-07-15,New York,184
2023-07-16,New York,201
2023-07-17,New York,228
2023-07-18,New York,257
2023-07-19,New York,222
2023-07-20,New York,0
2023-07-21,New York,176
2023-07-22,New York,271
2023-07-23,New York,131
2023-07-24,New York,83
2023-07-25,New York,22
2023-07-26,New York,187
2023-07-27,New York,97
2023-07-28,New York,252
2023-07-29,New York,91
2023-07-30,New York,247
2023-07-31,New York,188
2023-08-01,New York,48
2023-08-02,New York,84
2023-08-03,New York,197
2023-08-04,New York,63
2023-08-05,New York,55
2023-08-06,New York,14
2023-08-07,New York,0
2023-08-08,New York,69
2023-08-09,New York,178
2023-08-10,New York,147
2023-08-11,New York,58
2023-08-12,New York,110
2023-08-13,New York,122
2023-08-14,New York,109
2023-08-15,New York,179
2023-08-16,New York,0
2023-08-17,New York,24
2023-08-18,New York,180
2023-08-19,New York,163
2023-08-20,New York,77
2023-08-21,New York,227
2023-08-22,New York,241
2023-08-23,New York,109
2023-08-24,New York,176
2023-08-25,New York,34
2023-08-26,New York,221
2023-08-27,New York,40
2023-08-28,New York,97
2023-08-29,New York,107
2023-08-30,New York,4
2023-08-31,New York,163
2023-09-01,New York,45
2023-09-02,New York,54
2023-09-03,New York,54
2023-09-04,New York,180
2023-09-05,New York,103
2023-09-06,New York,73
2023-09-07,New York,38
2023-09-08,New York,61
2023-09-09,New York,69
2023-09-10,New York,96
2023-09-11,New York,99
2023-09-12,New York,125
2023-09-13,New York,93
2023-09-14,New York,140
2023-09-15,New York,157
2023-09-16,New York,117
2023-09-17,New York,0
2023-09-18,New York,140
2023-09-19,New York,73
2023-09-20,New York,86
2023-09-21,New York,78
2023-09-22,New York,165
2023-09-23,New York,120
2023-09-24,New York,103
2023-09-25,New York,194
2023-09-26,New York,54
2023-09-27,New York,0
2023-09-28,New York,24
2023-09-29,New York,79
2023-09-30,New York,98
2023-10-01,New York,84
2023-10-02,New York,102
2023-10-03,New York,94
2023-10-04,New York,99
2023-10-05,New York,176
2023-10-06,New York,50
2023-10-07,New York,195
2023-10-08,New York,41
2023-10-09,New York,117
2023-10-10,New York,3
2023-10-11,New York,95
2023-10-12,New York,93
2023-10-13,New York,121
2023-10-14,New York,33
2023-10-15,New York,60
2023-10-16,New York,0
2023-10-17,New York,98
2023-10-18,New York,68
2023-10-19,New York,137
2023-10-20,New York,81
2023-10-21,New York,0
2023-10-22,New York,0
2023-10-23,New York,0
2023-10-24,New York,69
2023-10-25,New York,103
2023-10-26,New York,0
2023-10-27,New York,112
2023-10-28,New York,103
2023-10-29,New York,185
2023-10-30,New York,76
2023-10-31,New York,84
2023-11-01,New York,139
2023-11-02,New York,0
2023-11-03,New York,110
2023-11-04,New York,146
2023-11-05,New York,154
2023-11-06,New York,63
2023-11-07,New York,111
2023-11-08,New York,116
2023-11-09,New York,55
2023-11-10,New York,25
2023-11-11,New York,63
2023-11-12,New York,87
2023-11-13,New York,88
2023-11-14,New York,121
2023-11-15,New York,205
2023-11-16,New York,0
2023-11-17,New York,0
2023-11-18,New York,106
2023-11-19,New York,0
2023-11-20,New York,49
2023-11-21,New York,49
2023-11-22,New York,150
2023-11-23,New York,145
2023-11-24,New York,12
2023-11-25,New York,86
2023-11-26,New York,27
2023-11-27,New York,138
2023-11-28,New York,69
2023-11-29,New York,133
2023-11-30,New York,74
2023-12-01,New York,147
2023-12-02,New York,47
2023-12-03,New York,114
2023-12-04,New York,123
2023-12-05,New York,61
2023-12-06,New York,64
2023-12-07,New York,49
2023-12-08,New York,220
2023-12-09,New York,55
2023-12-10,New York,167
2023-12-11,New York,43
2023-12-12,New York,41
2023-12-13,New York,6
2023-12-14,New York,79
2023-12-15,New York,20
2023-12-16,New York,0
2023-12-17,New York,0
2023-12-18,New York,123
2023-12-19,New York,174
2023-12-20,New York,212
2023-12-21,New York,0
2023-12-22,New York,40
2023-12-23,New York,183
2023-12-24,New York,93
2023-12-25,New York,0
2023-12-26,New York,198
2023-12-27,New York,114
2023-12-28,New York,165
2023-12-29,New York,177
2023-12-30,New York,0
2023-12-31,New York,109
