date,city,daily_cardiac_admissions
2019-10-14,Los Angeles,139
2019-10-15,Los Angeles,0
2019-10-16,Los Angeles,146
2019-10-17,Los Angeles,154
2019-10-18,Los Angeles,161
2019-10-19,Los Angeles,132
2019-10-20,Los Angeles,26
2019-10-21,Los Angeles,0
2019-10-22,Los Angeles,105
2019-10-23,Los Angeles,72
2019-10-24,Los Angeles,3
2019-10-25,Los Angeles,16
2019-10-26,Los Angeles,88
2019-10-27,Los Angeles,127
2019-10-28,Los Angeles,245
2019-10-29,Los Angeles,380
2019-10-30,Los Angeles,31
2019-10-31,Los Angeles,0
2019-11-01,Los Angeles,48
2019-11-02,Los Angeles,0
2019-11-03,Los Angeles,272
2019-11-04,Los Angeles,131
2019-11-05,Los Angeles,32
2019-11-06,Los Angeles,0
2019-11-07,Los Angeles,79
2019-11-08,Los Angeles,0
2019-11-09,Los Angeles,149
2019-11-10,Los Angeles,91
2019-11-11,Los Angeles,125
2019-11-12,Los Angeles,71
2019-11-13,Los Angeles,109
2019-11-14,Los Angeles,85
2019-11-15,Los Angeles,233
2019-11-16,Los Angeles,0
2019-11-17,Los Angeles,87
2019-11-18,Los Angeles,66
2019-11-19,Los Angeles,26
2019-11-20,Los Angeles,161
2019-11-21,Los Angeles,181
2019-11-22,Los Angeles,68
2019-11-23,Los Angeles,253
2019-11-24,Los Angeles,0
2019-11-25,Los Angeles,72
2019-11-26,Los Angeles,98
2019-11-27,Los Angeles,190
2019-11-28,Los Angeles,167
2019-11-29,Los Angeles,334
2019-11-30,Los Angeles,412
2019-12-01,Los Angeles,0
2019-12-02,Los Angeles,253
2019-12-03,Los Angeles,22
2019-12-04,Los Angeles,0
2019-12-05,Los Angeles,52
2019-12-06,Los Angeles,164
2019-12-07,Los Angeles,184
2019-12-08,Los Angeles,17
2019-12-09,Los Angeles,16
2019-12-10,Los Angeles,0
2019-12-11,Los Angeles,255
2019-12-12,Los Angeles,229
2019-12-13,Los Angeles,50
2019-12-14,Los Angeles,214
2019-12-15,Los Angeles,60
2019-12-16,Los Angeles,0
2019-12-17,Los Angeles,152
2019-12-18,Los Angeles,133
2019-12-19,Los Angeles,0
2019-12-20,Los Angeles,15
2019-12-21,Los Angeles,318
2019-12-22,Los Angeles,151
2019-12-23,Los Angeles,16
2019-12-24,Los Angeles,198
2019-12-25,Los Angeles,53
2019-12-26,Los Angeles,204
2019-12-27,Los Angeles,175
2019-12-28,Los Angeles,58
2019-12-29,Los Angeles,0
2019-12-30,Los Angeles,0
2019-12-31,Los Angeles,107
2020-01-01,Los Angeles,59
2020-01-02,Los Angeles,171
2020-01-03,Los Angeles,133
2020-01-04,Los Angeles,0
2020-01-05,Los Angeles,321
2020-01-06,Los Angeles,247
2020-01-07,Los Angeles,178
2020-01-08,Los Angeles,141
2020-01-09,Los Angeles,6
2020-01-10,Los Angeles,203
2020-01-11,Los Angeles,138
2020-01-12,Los Angeles,406
2020-01-13,Los Angeles,0
2020-01-14,Los Angeles,127
2020-01-15,Los Angeles,242
2020-01-16,Los Angeles,161
2020-01-17,Los Angeles,400
2020-01-18,Los Angeles,66
2020-01-19,Los Angeles,139
2020-01-20,Los Angeles,177
2020-01-21,Los Angeles,132
2020-01-22,Los Angeles,95
2020-01-23,Los Angeles,260
2020-01-24,Los Angeles,72
2020-01-25,Los Angeles,343
2020-01-26,Los Angeles,38
2020-01-27,Los Angeles,263
2020-01-28,Los Angeles,292
2020-01-29,Los Angeles,0
2020-01-30,Los Angeles,64
2020-01-31,Los Angeles,454
2020-02-01,Los Angeles,342
2020-02-02,Los Angeles,483
2020-02-03,Los Angeles,198
2020-02-04,Los Angeles,0
2020-02-05,Los Angeles,0
2020-02-06,Los Angeles,152
2020-02-07,Los Angeles,0
2020-02-08,Los Angeles,0
2020-02-09,Los Angeles,519
2020-02-10,Los Angeles,227
2020-02-11,Los Angeles,38
2020-02-12,Los Angeles,510
2020-02-13,Los Angeles,217
2020-02-14,Los Angeles,128
2020-02-15,Los Angeles,235
2020-02-16,Los Angeles,391
2020-02-17,Los Angeles,54
2020-02-18,Los Angeles,275
2020-02-19,Los Angeles,270
2020-02-20,Los Angeles,265
2020-02-21,Los Angeles,468
2020-02-22,Los Angeles,498
2020-02-23,Los Angeles,171
2020-02-24,Los Angeles,669
2020-02-25,Los Angeles,0
2020-02-26,Los Angeles,353
2020-02-27,Los Angeles,279
2020-02-28,Los Angeles,376
2020-02-29,Los Angeles,231
2020-03-01,Los Angeles,368
2020-03-02,Los Angeles,270
2020-03-03,Los Angeles,276
2020-03-04,Los Angeles,322
2020-03-05,Los Angeles,426
2020-03-06,Los Angeles,295
2020-03-07,Los Angeles,214
2020-03-08,Los Angeles,263
2020-03-09,Los Angeles,185
2020-03-10,Los Angeles,357
2020-03-11,Los Angeles,466
2020-03-12,Los Angeles,506
2020-03-13,Los Angeles,673
2020-03-14,Los Angeles,247
2020-03-15,Los Angeles,240
2020-03-16,Los Angeles,176
2020-03-17,Los Angeles,488
2020-03-18,Los Angeles,0
2020-03-19,Los Angeles,498
2020-03-20,Los Angeles,235
2020-03-21,Los Angeles,305
2020-03-22,Los Angeles,311
2020-03-23,Los Angeles,357
2020-03-24,Los Angeles,588
2020-03-25,Los Angeles,182
2020-03-26,Los Angeles,675
2020-03-27,Los Angeles,0
2020-03-28,Los Angeles,393
2020-03-29,Los Angeles,301
2020-03-30,Los Angeles,511
2020-03-31,Los Angeles,226
2020-04-01,Los Angeles,91
2020-04-02,Los Angeles,70
2020-04-03,Los Angeles,0
2020-04-04,Los Angeles,291
2020-04-05,Los Angeles,284
2020-04-06,Los Angeles,337
2020-04-07,Los Angeles,397
2020-04-08,Los Angeles,195
2020-04-09,Los Angeles,68
2020-04-10,Los Angeles,610
2020-04-11,Los Angeles,443
2020-04-12,Los Angeles,447
2020-04-13,Los Angeles,165
2020-04-14,Los Angeles,206
2020-04-15,Los Angeles,246
2020-04-16,Los Angeles,338
2020-04-17,Los Angeles,239
2020-04-18,Los Angeles,86
2020-04-19,Los Angeles,311
2020-04-20,Los Angeles,281
2020-04-21,Los Angeles,443
2020-04-22,Los Angeles,498
2020-04-23,Los Angeles,167
2020-04-24,Los Angeles,217
2020-04-25,Los Angeles,594
2020-04-26,Los Angeles,439
2020-04-27,Los Angeles,212
2020-04-28,Los Angeles,460
2020-04-29,Los Angeles,444
2020-04-30,Los Angeles,80
2020-05-01,Los Angeles,237
2020-05-02,Los Angeles,514
2020-05-03,Los Angeles,179
2020-05-04,Los Angeles,210
2020-05-05,Los Angeles,517
2020-05-06,Los Angeles,0
2020-05-07,Los Angeles,119
2020-05-08,Los Angeles,0
2020-05-09,Los Angeles,268
2020-05-10,Los Angeles,255
2020-05-11,Los Angeles,645
2020-05-12,Los Angeles,0
2020-05-13,Los Angeles,254
2020-05-14,Los Angeles,332
2020-05-15,Los Angeles,282
2020-05-16,Los Angeles,77
2020-05-17,Los Angeles,0
2020-05-18,Los Angeles,545
2020-05-19,Los Angeles,265
2020-05-20,Los Angeles,407
2020-05-21,Los Angeles,379
2020-05-22,Los Angeles,574
2020-05-23,Los Angeles,240
2020-05-24,Los Angeles,97
2020-05-25,Los Angeles,252
2020-05-26,Los Angeles,509
2020-05-27,Los Angeles,322
2020-05-28,Los Angeles,447
2020-05-29,Los Angeles,337
2020-05-30,Los Angeles,268
2020-05-31,Los Angeles,8
2020-06-01,Los Angeles,211
2020-06-02,Los Angeles,117
2020-06-03,Los Angeles,183
2020-06-04,Los Angeles,90
2020-06-05,Los Angeles,137
2020-06-06,Los Angeles,240
2020-06-07,Los Angeles,202
2020-06-08,Los Angeles,222
2020-06-09,Los Angeles,268
2020-06-10,Los Angeles,323
2020-06-11,Los Angeles,0
2020-06-12,Los Angeles,116
2020-06-13,Los Angeles,174
2020-06-14,Los Angeles,261
2020-06-15,Los Angeles,271
2020-06-16,Los Angeles,261
2020-06-17,Los Angeles,298
2020-06-18,Los Angeles,63
2020-06-19,Los Angeles,93
2020-06-20,Los Angeles,287
2020-06-21,Los Angeles,217
2020-06-22,Los Angeles,127
2020-06-23,Los Angeles,284
2020-06-24,Los Angeles,431
2020-06-25,Los Angeles,261
2020-06-26,Los Angeles,50
2020-06-27,Los Angeles,275
2020-06-28,Los Angeles,307
2020-06-29,Los Angeles,426
2020-06-30,Los Angeles,318
2020-07-01,Los Angeles,138
2020-07-02,Los Angeles,153
2020-07-03,Los Angeles,78
2020-07-04,Los Angeles,524
2020-07-05,Los Angeles,419
2020-07-06,Los Angeles,355
2020-07-07,Los Angeles,219
2020-07-08,Los Angeles,8
2020-07-09,Los Angeles,406
2020-07-10,Los Angeles,267
2020-07-11,Los Angeles,146
2020-07-12,Los Angeles,147
2020-07-13,Los Angeles,251
2020-07-14,Los Angeles,0
2020-07-15,Los Angeles,17
2020-07-16,Los Angeles,386
2020-07-17,Los Angeles,140
2020-07-18,Los Angeles,145
2020-07-19,Los Angeles,148
2020-07-20,Los Angeles,413
2020-07-21,Los Angeles,365
2020-07-22,Los Angeles,0
2020-07-23,Los Angeles,30
2020-07-24,Los Angeles,117
2020-07-25,Los Angeles,395
2020-07-26,Los Angeles,0
2020-07-27,Los Angeles,62
2020-07-28,Los Angeles,128
2020-07-29,Los Angeles,153
2020-07-30,Los Angeles,197
2020-07-31,Los Angeles,193
2020-08-01,Los Angeles,160
2020-08-02,Los Angeles,265
2020-08-03,Los Angeles,198
2020-08-04,Los Angeles,187
2020-08-05,Los Angeles,0
2020-08-06,Los Angeles,146
2020-08-07,Los Angeles,363
2020-08-08,Los Angeles,101
2020-08-09,Los Angeles,302
2020-08-10,Los Angeles,239
2020-08-11,Los Angeles,28
2020-08-12,Los Angeles,198
2020-08-13,Los Angeles,60
2020-08-14,Los Angeles,39
2020-08-15,Los Angeles,43
2020-08-16,Los Angeles,186
2020-08-17,Los Angeles,232
2020-08-18,Los Angeles,275
2020-08-19,Los Angeles,50
2020-08-20,Los Angeles,51
2020-08-21,Los Angeles,204
2020-08-22,Los Angeles,0
2020-08-23,Los Angeles,34
2020-08-24,Los Angeles,103
2020-08-25,Los Angeles,76
2020-08-26,Los Angeles,0
2020-08-27,Los Angeles,150
2020-08-28,Los Angeles,110
2020-08-29,Los Angeles,15
2020-08-30,Los Angeles,305
2020-08-31,Los Angeles,69
2020-09-01,Los Angeles,343
2020-09-02,Los Angeles,14
2020-09-03,Los Angeles,0
2020-09-04,Los Angeles,343
2020-09-05,Los Angeles,0
2020-09-06,Los Angeles,76
2020-09-07,Los Angeles,98
2020-09-08,Los Angeles,108
2020-09-09,Los Angeles,0
2020-09-10,Los Angeles,168
2020-09-11,Los Angeles,0
2020-09-12,Los Angeles,40
2020-09-13,Los Angeles,101
2020-09-14,Los Angeles,69
2020-09-15,Los Angeles,45
2020-09-16,Los Angeles,71
2020-09-17,Los Angeles,120
2020-09-18,Los Angeles,195
2020-09-19,Los Angeles,178
2020-09-20,Los Angeles,249
2020-09-21,Los Angeles,194
2020-09-22,Los Angeles,80
2020-09-23,Los Angeles,152
2020-09-24,Los Angeles,61
2020-09-25,Los Angeles,2
2020-09-26,Los Angeles,230
2020-09-27,Los Angeles,116
2020-09-28,Los Angeles,408
2020-09-29,Los Angeles,41
2020-09-30,Los Angeles,74
2020-10-01,Los Angeles,139
2020-10-02,Los Angeles,71
2020-10-03,Los Angeles,115
2020-10-04,Los Angeles,145
2020-10-05,Los Angeles,245
2020-10-06,Los Angeles,0
2020-10-07,Los Angeles,108
2020-10-08,Los Angeles,124
2020-10-09,Los Angeles,117
2020-10-10,Los Angeles,151
2020-10-11,Los Angeles,129
2020-10-12,Los Angeles,74
2020-10-13,Los Angeles,9
2020-10-14,Los Angeles,52
2020-10-15,Los Angeles,133
2020-10-16,Los Angeles,10
2020-10-17,Los Angeles,47
2020-10-18,Los Angeles,0
2020-10-19,Los Angeles,152
2020-10-20,Los Angeles,0
2020-10-21,Los Angeles,0
2020-10-22,Los Angeles,99
2020-10-23,Los Angeles,197
2020-10-24,Los Angeles,0
2020-10-25,Los Angeles,171
2020-10-26,Los Angeles,0
2020-10-27,Los Angeles,138
2020-10-28,Los Angeles,134
2020-10-29,Los Angeles,149
2020-10-30,Los Angeles,36
2020-10-31,Los Angeles,143
2020-11-01,Los Angeles,0
2020-11-02,Los Angeles,0
2020-11-03,Los Angeles,113
2020-11-04,Los Angeles,308
2020-11-05,Los Angeles,206
2020-11-06,Los Angeles,124
2020-11-07,Los Angeles,56
2020-11-08,Los Angeles,42
2020-11-09,Los Angeles,164
2020-11-10,Los Angeles,23
2020-11-11,Los Angeles,38
2020-11-12,Los Angeles,119
2020-11-13,Los Angeles,339
2020-11-14,Los Angeles,152
2020-11-15,Los Angeles,0
2020-11-16,Los Angeles,177
2020-11-17,Los Angeles,44
2020-11-18,Los Angeles,0
2020-11-19,Los Angeles,95
2020-11-20,Los Angeles,0
2020-11-21,Los Angeles,0
2020-11-22,Los Angeles,0
2020-11-23,Los Angeles,0
2020-11-24,Los Angeles,12
2020-11-25,Los Angeles,3
2020-11-26,Los Angeles,195
2020-11-27,Los Angeles,57
2020-11-28,Los Angeles,19
2020-11-29,Los Angeles,124
2020-11-30,Los Angeles,0
2020-12-01,Los Angeles,99
2020-12-02,Los Angeles,186
2020-12-03,Los Angeles,209
2020-12-04,Los Angeles,0
2020-12-05,Los Angeles,236
2020-12-06,Los Angeles,213
2020-12-07,Los Angeles,94
2020-12-08,Los Angeles,153
2020-12-09,Los Angeles,253
2020-12-10,Los Angeles,82
2020-12-11,Los Angeles,0
2020-12-12,Los Angeles,148
2020-12-13,Los Angeles,0
2020-12-14,Los Angeles,146
2020-12-15,Los Angeles,105
2020-12-16,Los Angeles,177
2020-12-17,Los Angeles,0
2020-12-18,Los Angeles,10
2020-12-19,Los Angeles,0
2020-12-20,Los Angeles,334
2020-12-21,Los Angeles,54
2020-12-22,Los Angeles,388
2020-12-23,Los Angeles,165
2020-12-24,Los Angeles,0
2020-12-25,Los Angeles,46
2020-12-26,Los Angeles,280
2020-12-27,Los Angeles,232
2020-12-28,Los Angeles,0
2020-12-29,Los Angeles,90
2020-12-30,Los Angeles,243
2020-12-31,Los Angeles,0
2021-01-01,Los Angeles,189
2021-01-02,Los Angeles,46
2021-01-03,Los Angeles,199
2021-01-04,Los Angeles,0
2021-01-05,Los Angeles,172
2021-01-06,Los Angeles,325
2021-01-07,Los Angeles,33
2021-01-08,Los Angeles,271
2021-01-09,Los Angeles,343
2021-01-10,Los Angeles,263
2021-01-11,Los Angeles,101
2021-01-12,Los Angeles,283
2021-01-13,Los Angeles,96
2021-01-14,Los Angeles,0
2021-01-15,Los Angeles,277
2021-01-16,Los Angeles,292
2021-01-17,Los Angeles,251
2021-01-18,Los Angeles,172
2021-01-19,Los Angeles,437
2021-01-20,Los Angeles,35
2021-01-21,Los Angeles,78
2021-01-22,Los Angeles,51
2021-01-23,Los Angeles,320
2021-01-24,Los Angeles,326
2021-01-25,Los Angeles,71
2021-01-26,Los Angeles,286
2021-01-27,Los Angeles,392
2021-01-28,Los Angeles,37
2021-01-29,Los Angeles,417
2021-01-30,Los Angeles,0
2021-01-31,Los Angeles,182
2021-02-01,Los Angeles,421
2021-02-02,Los Angeles,366
2021-02-03,Los Angeles,202
2021-02-04,Los Angeles,52
2021-02-05,Los Angeles,0
2021-02-06,Los Angeles,417
2021-02-07,Los Angeles,158
2021-02-08,Los Angeles,61
2021-02-09,Los Angeles,0
2021-02-10,Los Angeles,48
2021-02-11,Los Angeles,327
2021-02-12,Los Angeles,60
2021-02-13,Los Angeles,266
2021-02-14,Los Angeles,352
2021-02-15,Los Angeles,306
2021-02-16,Los Angeles,250
2021-02-17,Los Angeles,579
2021-02-18,Los Angeles,255
2021-02-19,Los Angeles,278
2021-02-20,Los Angeles,344
2021-02-21,Los Angeles,421
2021-02-22,Los Angeles,79
2021-02-23,Los Angeles,128
2021-02-24,Los Angeles,23
2021-02-25,Los Angeles,575
2021-02-26,Los Angeles,292
2021-02-27,Los Angeles,268
2021-02-28,Los Angeles,319
2021-03-01,Los Angeles,78
2021-03-02,Los Angeles,0
2021-03-03,Los Angeles,108
2021-03-04,Los Angeles,555
2021-03-05,Los Angeles,304
2021-03-06,Los Angeles,151
2021-03-07,Los Angeles,512
2021-03-08,Los Angeles,341
2021-03-09,Los Angeles,294
2021-03-10,Los Angeles,143
2021-03-11,Los Angeles,277
2021-03-12,Los Angeles,398
2021-03-13,Los Angeles,492
2021-03-14,Los Angeles,411
2021-03-15,Los Angeles,0
2021-03-16,Los Angeles,378
2021-03-17,Los Angeles,297
2021-03-18,Los Angeles,0
2021-03-19,Los Angeles,209
2021-03-20,Los Angeles,161
2021-03-21,Los Angeles,442
2021-03-22,Los Angeles,461
2021-03-23,Los Angeles,153
2021-03-24,Los Angeles,228
2021-03-25,Los Angeles,247
2021-03-26,Los Angeles,111
2021-03-27,Los Angeles,33
2021-03-28,Los Angeles,303
2021-03-29,Los Angeles,497
2021-03-30,Los Angeles,647
2021-03-31,Los Angeles,561
2021-04-01,Los Angeles,180
2021-04-02,Los Angeles,322
2021-04-03,Los Angeles,321
2021-04-04,Los Angeles,332
2021-04-05,Los Angeles,115
2021-04-06,Los Angeles,260
2021-04-07,Los Angeles,236
2021-04-08,Los Angeles,403
2021-04-09,Los Angeles,165
2021-04-10,Los Angeles,333
2021-04-11,Los Angeles,417
2021-04-12,Los Angeles,167
2021-04-13,Los Angeles,497
2021-04-14,Los Angeles,551
2021-04-15,Los Angeles,79
2021-04-16,Los Angeles,203
2021-04-17,Los Angeles,148
2021-04-18,Los Angeles,159
2021-04-19,Los Angeles,394
2021-04-20,Los Angeles,535
2021-04-21,Los Angeles,232
2021-04-22,Los Angeles,612
2021-04-23,Los Angeles,155
2021-04-24,Los Angeles,0
2021-04-25,Los Angeles,328
2021-04-26,Los Angeles,0
2021-04-27,Los Angeles,628
2021-04-28,Los Angeles,97
2021-04-29,Los Angeles,255
2021-04-30,Los Angeles,419
2021-05-01,Los Angeles,243
2021-05-02,Los Angeles,302
2021-05-03,Los Angeles,188
2021-05-04,Los Angeles,450
2021-05-05,Los Angeles,166
2021-05-06,Los Angeles,458
2021-05-07,Los Angeles,376
2021-05-08,Los Angeles,294
2021-05-09,Los Angeles,0
2021-05-10,Los Angeles,70
2021-05-11,Los Angeles,258
2021-05-12,Los Angeles,547
2021-05-13,Los Angeles,271
2021-05-14,Los Angeles,289
2021-05-15,Los Angeles,128
2021-05-16,Los Angeles,150
2021-05-17,Los Angeles,187
2021-05-18,Los Angeles,294
2021-05-19,Los Angeles,465
2021-05-20,Los Angeles,218
2021-05-21,Los Angeles,602
2021-05-22,Los Angeles,331
2021-05-23,Los Angeles,654
2021-05-24,Los Angeles,0
2021-05-25,Los Angeles,105
2021-05-26,Los Angeles,323
2021-05-27,Los Angeles,456
2021-05-28,Los Angeles,224
2021-05-29,Los Angeles,389
2021-05-30,Los Angeles,568
2021-05-31,Los Angeles,94
2021-06-01,Los Angeles,217
2021-06-02,Los Angeles,532
2021-06-03,Los Angeles,164
2021-06-04,Los Angeles,173
2021-06-05,Los Angeles,332
2021-06-06,Los Angeles,178
2021-06-07,Los Angeles,31
2021-06-08,Los Angeles,241
2021-06-09,Los Angeles,0
2021-06-10,Los Angeles,60
2021-06-11,Los Angeles,389
2021-06-12,Los Angeles,537
2021-06-13,Los Angeles,181
2021-06-14,Los Angeles,261
2021-06-15,Los Angeles,336
2021-06-16,Los Angeles,427
2021-06-17,Los Angeles,142
2021-06-18,Los Angeles,106
2021-06-19,Los Angeles,133
2021-06-20,Los Angeles,121
2021-06-21,Los Angeles,0
2021-06-22,Los Angeles,498
2021-06-23,Los Angeles,136
2021-06-24,Los Angeles,85
2021-06-25,Los Angeles,241
2021-06-26,Los Angeles,173
2021-06-27,Los Angeles,308
2021-06-28,Los Angeles,162
2021-06-29,Los Angeles,282
2021-06-30,Los Angeles,208
2021-07-01,Los Angeles,153
2021-07-02,Los Angeles,346
2021-07-03,Los Angeles,330
2021-07-04,Los Angeles,456
2021-07-05,Los Angeles,231
2021-07-06,Los Angeles,348
2021-07-07,Los Angeles,76
2021-07-08,Los Angeles,321
2021-07-09,Los Angeles,38
2021-07-10,Los Angeles,0
2021-07-11,Los Angeles,73
2021-07-12,Los Angeles,11
2021-07-13,Los Angeles,194
2021-07-14,Los Angeles,125
2021-07-15,Los Angeles,246
2021-07-16,Los Angeles,119
2021-07-17,Los Angeles,420
2021-07-18,Los Angeles,229
2021-07-19,Los Angeles,160
2021-07-20,Los Angeles,131
2021-07-21,Los Angeles,347
2021-07-22,Los Angeles,203
2021-07-23,Los Angeles,330
2021-07-24,Los Angeles,250
2021-07-25,Los Angeles,179
2021-07-26,Los Angeles,0
2021-07-27,Los Angeles,80
2021-07-28,Los Angeles,213
2021-07-29,Los Angeles,198
2021-07-30,Los Angeles,37
2021-07-31,Los Angeles,0
2021-08-01,Los Angeles,284
2021-08-02,Los Angeles,48
2021-08-03,Los Angeles,149
2021-08-04,Los Angeles,48
2021-08-05,Los Angeles,290
2021-08-06,Los Angeles,231
2021-08-07,Los Angeles,126
2021-08-08,Los Angeles,151
2021-08-09,Los Angeles,244
2021-08-10,Los Angeles,125
2021-08-11,Los Angeles,0
2021-08-12,Los Angeles,0
2021-08-13,Los Angeles,221
2021-08-14,Los Angeles,306
2021-08-15,Los Angeles,145
2021-08-16,Los Angeles,25
2021-08-17,Los Angeles,209
2021-08-18,Los Angeles,0
2021-08-19,Los Angeles,245
2021-08-20,Los Angeles,114
2021-08-21,Los Angeles,352
2021-08-22,Los Angeles,136
2021-08-23,Los Angeles,31
2021-08-24,Los Angeles,139
2021-08-25,Los Angeles,0
2021-08-26,Los Angeles,33
2021-08-27,Los Angeles,171
2021-08-28,Los Angeles,0
2021-08-29,Los Angeles,57
2021-08-30,Los Angeles,0
2021-08-31,Los Angeles,364
2021-09-01,Los Angeles,46
2021-09-02,Los Angeles,114
2021-09-03,Los Angeles,138
2021-09-04,Los Angeles,78
2021-09-05,Los Angeles,0
2021-09-06,Los Angeles,67
2021-09-07,Los Angeles,31
2021-09-08,Los Angeles,63
2021-09-09,Los Angeles,198
2021-09-10,Los Angeles,266
2021-09-11,Los Angeles,278
2021-09-12,Los Angeles,78
2021-09-13,Los Angeles,0
2021-09-14,Los Angeles,0
2021-09-15,Los Angeles,177
2021-09-16,Los Angeles,157
2021-09-17,Los Angeles,249
2021-09-18,Los Angeles,223
2021-09-19,Los Angeles,136
2021-09-20,Los Angeles,112
2021-09-21,Los Angeles,188
2021-09-22,Los Angeles,261
2021-09-23,Los Angeles,188
2021-09-24,Los Angeles,385
2021-09-25,Los Angeles,0
2021-09-26,Los Angeles,0
2021-09-27,Los Angeles,301
2021-09-28,Los Angeles,68
2021-09-29,Los Angeles,157
2021-09-30,Los Angeles,18
2021-10-01,Los Angeles,220
2021-10-02,Los Angeles,68
2021-10-03,Los Angeles,70
2021-10-04,Los Angeles,168
2021-10-05,Los Angeles,58
2021-10-06,Los Angeles,113
2021-10-07,Los Angeles,0
2021-10-08,Los Angeles,140
2021-10-09,Los Angeles,11
2021-10-10,Los Angeles,0
2021-10-11,Los Angeles,279
2021-10-12,Los Angeles,190
2021-10-13,Los Angeles,0
2021-10-14,Los Angeles,120
2021-10-15,Los Angeles,46
2021-10-16,Los Angeles,219
2021-10-17,Los Angeles,0
2021-10-18,Los Angeles,48
2021-10-19,Los Angeles,195
2021-10-20,Los Angeles,94
2021-10-21,Los Angeles,92
2021-10-22,Los Angeles,144
2021-10-23,Los Angeles,16
2021-10-24,Los Angeles,3
2021-10-25,Los Angeles,72
2021-10-26,Los Angeles,185
2021-10-27,Los Angeles,27
2021-10-28,Los Angeles,46
2021-10-29,Los Angeles,254
2021-10-30,Los Angeles,17
2021-10-31,Los Angeles,102
2021-11-01,Los Angeles,13
2021-11-02,Los Angeles,5
2021-11-03,Los Angeles,187
2021-11-04,Los Angeles,204
2021-11-05,Los Angeles,185
2021-11-06,Los Angeles,0
2021-11-07,Los Angeles,5
2021-11-08,Los Angeles,217
2021-11-09,Los Angeles,145
2021-11-10,Los Angeles,211
2021-11-11,Los Angeles,0
2021-11-12,Los Angeles,0
2021-11-13,Los Angeles,111
2021-11-14,Los Angeles,156
2021-11-15,Los Angeles,66
2021-11-16,Los Angeles,61
2021-11-17,Los Angeles,126
2021-11-18,Los Angeles,131
2021-11-19,Los Angeles,0
2021-11-20,Los Angeles,73
2021-11-21,Los Angeles,102
2021-11-22,Los Angeles,346
2021-11-23,Los Angeles,7
2021-11-24,Los Angeles,234
2021-11-25,Los Angeles,261
2021-11-26,Los Angeles,126
2021-11-27,Los Angeles,49
2021-11-28,Los Angeles,0
2021-11-29,Los Angeles,0
2021-11-30,Los Angeles,12
2021-12-01,Los Angeles,99
2021-12-02,Los Angeles,72
2021-12-03,Los Angeles,331
2021-12-04,Los Angeles,0
2021-12-05,Los Angeles,26
2021-12-06,Los Angeles,4
2021-12-07,Los Angeles,98
2021-12-08,Los Angeles,133
2021-12-09,Los Angeles,132
2021-12-10,Los Angeles,124
2021-12-11,Los Angeles,0
2021-12-12,Los Angeles,292
2021-12-13,Los Angeles,78
2021-12-14,Los Angeles,173
2021-12-15,Los Angeles,64
2021-12-16,Los Angeles,229
2021-12-17,Los Angeles,0
2021-12-18,Los Angeles,53
2021-12-19,Los Angeles,482
2021-12-20,Los Angeles,70
2021-12-21,Los Angeles,54
2021-12-22,Los Angeles,155
2021-12-23,Los Angeles,45
2021-12-24,Los Angeles,31
2021-12-25,Los Angeles,406
2021-12-26,Los Angeles,124
2021-12-27,Los Angeles,0
2021-12-28,Los Angeles,371
2021-12-29,Los Angeles,192
2021-12-30,Los Angeles,112
2021-12-31,Los Angeles,147
2022-01-01,Los Angeles,0
2022-01-02,Los Angeles,162
2022-01-03,Los Angeles,48
2022-01-04,Los Angeles,0
2022-01-05,Los Angeles,0
2022-01-06,Los Angeles,0
2022-01-07,Los Angeles,90
2022-01-08,Los Angeles,294
2022-01-09,Los Angeles,0
2022-01-10,Los Angeles,0
2022-01-11,Los Angeles,269
2022-01-12,Los Angeles,307
2022-01-13,Los Angeles,142
2022-01-14,Los Angeles,231
2022-01-15,Los Angeles,49
2022-01-16,Los Angeles,286
2022-01-17,Los Angeles,72
2022-01-18,Los Angeles,71
2022-01-19,Los Angeles,262
2022-01-20,Los Angeles,222
2022-01-21,Los Angeles,190
2022-01-22,Los Angeles,288
2022-01-23,Los Angeles,250
2022-01-24,Los Angeles,129
2022-01-25,Los Angeles,150
2022-01-26,Los Angeles,0
2022-01-27,Los Angeles,316
2022-01-28,Los Angeles,700
2022-01-29,Los Angeles,237
2022-01-30,Los Angeles,461
2022-01-31,Los Angeles,372
2022-02-01,Los Angeles,25
2022-02-02,Los Angeles,218
2022-02-03,Los Angeles,3
2022-02-04,Los Angeles,37
2022-02-05,Los Angeles,312
2022-02-06,Los Angeles,540
2022-02-07,Los Angeles,321
2022-02-08,Los Angeles,273
2022-02-09,Los Angeles,500
2022-02-10,Los Angeles,520
2022-02-11,Los Angeles,0
2022-02-12,Los Angeles,254
2022-02-13,Los Angeles,0
2022-02-14,Los Angeles,428
2022-02-15,Los Angeles,237
2022-02-16,Los Angeles,79
2022-02-17,Los Angeles,0
2022-02-18,Los Angeles,160
2022-02-19,Los Angeles,77
2022-02-20,Los Angeles,0
2022-02-21,Los Angeles,160
2022-02-22,Los Angeles,259
2022-02-23,Los Angeles,9
2022-02-24,Los Angeles,314
2022-02-25,Los Angeles,182
2022-02-26,Los Angeles,200
2022-02-27,Los Angeles,379
2022-02-28,Los Angeles,211
2022-03-01,Los Angeles,605
2022-03-02,Los Angeles,310
2022-03-03,Los Angeles,572
2022-03-04,Los Angeles,186
2022-03-05,Los Angeles,339
