Age,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,EmploymentType,payment_to_income,credit_to_income,employment_age_ratio,high_dti_flag,interest_rate_tier,Education_High School,Education_Master's,Education_PhD,MaritalStatus_Married,MaritalStatus_Single,HasMortgage_Yes,HasDependents_Yes,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,HasCoSigner_Yes,Income_log,LoanAmount_log
22.0,354.0,117.0,4.0,10.11,48.0,0.37,1,2.215153252710592,8.86061301084237,0.4431818181818182,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.06025246388107845,0.8504245709071172
64.0,372.0,0.0,1.0,24.18,36.0,0.31,2,3.3516158818097876,10.054847645429362,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.018318211138753607,0.8270993130223342
65.0,747.0,93.0,2.0,23.78,12.0,0.37,2,7.794152661064425,7.794152661064426,0.11923076923076924,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18336573980569154,1.018203847347615
37.0,576.0,83.0,3.0,23.51,48.0,0.1,1,2.248324356672651,8.993297426690605,0.18693693693693694,0.0,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1392265405852856,1.0264360492593396
18.0,317.0,56.0,1.0,19.99,24.0,0.87,0,0.24433101454512604,0.4886620290902521,0.25925925925925924,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10070008944219083,0.046202627157430794
22.0,405.0,118.0,2.0,7.42,48.0,0.81,1,1.1899724941347787,4.759889976539115,0.44696969696969696,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4128991917787963,1.0549387483801844
54.0,566.0,4.0,2.0,10.94,60.0,0.85,0,2.174861682508157,10.874308412540787,0.006172839506172839,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08731237093832173,1.0395728128631672
43.0,629.0,4.0,1.0,12.88,12.0,0.83,3,6.350989025432082,6.350989025432082,0.007751937984496124,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0032252855937667016,0.5565789627799591
20.0,791.0,106.0,2.0,19.94,12.0,0.47,0,1.213492607461079,1.213492607461079,0.44166666666666665,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4286931719730761,0.3804339199729984
52.0,796.0,119.0,2.0,22.08,48.0,0.5,2,1.3721089115510232,5.488435646204093,0.1907051282051282,0.0,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4521450411736264e-05,0.48765503018061007
47.0,399.0,10.0,1.0,24.85,48.0,0.89,0,0.0853279996502503,0.34131199860100114,0.01773049645390071,0.0,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37591653643617406,0.08273922897056352
21.0,514.0,50.0,4.0,14.79,48.0,0.49,1,2.2503280839895012,9.001312335958005,0.1984126984126984,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05837830269623208,0.855594380140254
69.0,826.0,89.0,1.0,5.98,36.0,0.68,0,4.880097648161468,14.640292944484404,0.10748792270531402,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0043489364730205935,1.0219921775757652
61.0,518.0,36.0,1.0,4.78,12.0,0.32,0,5.125365191986645,5.125365191986645,0.04918032786885246,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06002886801476867,0.5640033417431906
61.0,361.0,20.0,1.0,8.36,12.0,0.87,0,11.426681511559368,11.42668151155937,0.0273224043715847,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.003994235736259515,0.8658989417723437
65.0,638.0,56.0,4.0,10.65,12.0,0.28,3,7.3523832320995774,7.352383232099578,0.07179487179487179,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.24168709022761864,1.0838754949840341
25.0,782.0,98.0,1.0,24.62,48.0,0.82,3,1.7406591737545563,6.962636695018226,0.32666666666666666,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021446206477685237,0.6369214145660371
65.0,785.0,97.0,2.0,21.6,12.0,0.25,3,6.926742006928275,6.926742006928276,0.12435897435897436,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03799892282012239,0.668097619568725
22.0,554.0,96.0,4.0,18.8,36.0,0.49,0,3.2698558322411535,9.80956749672346,0.36363636363636365,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.11074080714373041,1.0238824338610104
33.0,799.0,94.0,3.0,4.26,12.0,0.1,3,4.167984991380185,4.167984991380185,0.23737373737373738,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06774191829425959,0.4869462217663824
18.0,787.0,108.0,1.0,14.39,60.0,0.15,3,0.17620701360419877,0.8810350680209939,0.5,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9092621791230331,0.5776860064999372
28.0,560.0,112.0,4.0,15.41,60.0,0.81,1,1.6237673407989304,8.118836703994651,0.3333333333333333,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12448905430680302,0.931473493419283
55.0,764.0,26.0,4.0,19.35,36.0,0.21,2,2.539523710770082,7.618571132310245,0.03939393939393939,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06170461965133985,0.7670757854568552
39.0,557.0,84.0,1.0,22.37,12.0,0.73,2,10.772144625176804,10.772144625176804,0.1794871794871795,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10720068240748681,1.0783211614425816
18.0,573.0,58.0,2.0,2.85,48.0,0.9,3,2.3669423778938126,9.46776951157525,0.26851851851851855,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09400837004279843,0.9648203857878286
29.0,729.0,77.0,1.0,24.91,12.0,0.33,0,5.6622620958495755,5.6622620958495755,0.22126436781609196,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25863994439023513,0.9418084170538474
32.0,826.0,0.0,2.0,19.06,12.0,0.65,1,9.047292366077945,9.047292366077945,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07920108212234594,0.9043748029011652
25.0,475.0,54.0,4.0,8.04,12.0,0.43,1,8.086414844267727,8.086414844267727,0.18,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001344783475226106,0.6683100640412926
22.0,611.0,52.0,3.0,7.51,48.0,0.37,3,3.264750529873403,13.059002119493613,0.19696969696969696,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03582484330880818,1.0338441731369894
59.0,833.0,27.0,3.0,10.31,48.0,0.49,0,1.9489441759382398,7.79577670375296,0.038135593220338986,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21101255151670897,1.0689539052322319
32.0,384.0,106.0,2.0,21.98,12.0,0.58,2,10.865457035261896,10.865457035261896,0.2760416666666667,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.036812346836196455,0.919000239317493
67.0,718.0,2.0,3.0,10.59,12.0,0.72,0,3.4014161220043575,3.4014161220043575,0.0024875621890547263,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048671765866206494,0.38311319535340294
54.0,493.0,95.0,1.0,3.88,12.0,0.45,0,10.334087581525356,10.334087581525356,0.14660493827160495,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10606679219464003,1.0480448761093413
36.0,420.0,109.0,4.0,16.31,36.0,0.42,1,3.6789260757631483,11.036778227289444,0.2523148148148148,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05814028470888421,0.9807050120660368
64.0,774.0,69.0,4.0,21.92,48.0,0.57,3,3.28090393684099,13.123615747363958,0.08984375,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05589733526323617,1.0892433146152458
45.0,776.0,94.0,3.0,18.43,12.0,0.81,2,8.258326241134752,8.258326241134752,0.17407407407407408,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03822749858018749,0.7618017477029787
51.0,663.0,33.0,4.0,14.71,12.0,0.61,2,6.380385904668465,6.380385904668465,0.05392156862745098,0.0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13141006885605172,0.8009469944826253
45.0,359.0,1.0,3.0,6.46,12.0,0.84,1,7.5643579146541855,7.5643579146541855,0.001851851851851852,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07273610625142529,0.7856486130797904
69.0,604.0,75.0,2.0,5.99,12.0,0.28,2,7.936146075306574,7.936146075306574,0.09057971014492754,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05080401781988124,0.7669210630634178
22.0,513.0,13.0,3.0,9.65,24.0,0.88,3,2.7661811043958884,5.532362208791777,0.04924242424242424,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06269478538176536,0.6041380716835941
29.0,824.0,28.0,4.0,15.93,24.0,0.75,2,3.149835365633028,6.2996707312660565,0.08045977011494253,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1718969509926132,0.8646333492950887
19.0,796.0,6.0,1.0,2.99,24.0,0.86,2,0.35920367961345473,0.7184073592269095,0.02631578947368421,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.34802649724836116,0.1911843181870679
57.0,747.0,57.0,1.0,23.86,24.0,0.11,3,3.4913536362763,6.982707272552599,0.08333333333333333,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08282788574235014,0.7610921341611547
49.0,445.0,100.0,2.0,20.12,36.0,0.23,0,4.191982521136126,12.575947563408379,0.17006802721088435,0.0,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.037084096952534985,1.0124455931999972
65.0,815.0,48.0,2.0,9.49,12.0,0.83,2,11.091626438915709,11.091626438915707,0.06153846153846154,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09269710140804711,1.0651016311459496
22.0,732.0,13.0,4.0,5.57,12.0,0.9,3,1.5848714899844507,1.5848714899844507,0.04924242424242424,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4629018641170013,0.5088550851529829
27.0,676.0,19.0,4.0,18.91,24.0,0.73,2,4.739769926047658,9.479539852095316,0.05864197530864197,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04718638962475095,0.8610158808152741
58.0,539.0,1.0,4.0,23.43,60.0,0.86,3,1.2910449050086357,6.455224525043178,0.0014367816091954023,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11432139590095512,0.7766744448488274
23.0,680.0,0.0,2.0,15.74,12.0,0.66,0,9.081167872434667,9.081167872434667,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16506274070752516,1.084708050465068
36.0,399.0,58.0,4.0,15.13,12.0,0.42,0,5.749765165373017,5.749765165373017,0.13425925925925927,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32046790291182153,1.047135590092343
51.0,638.0,28.0,4.0,5.35,12.0,0.62,0,7.091131577252528,7.091131577252528,0.0457516339869281,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007800691226719338,0.6173867911474026
19.0,697.0,119.0,4.0,6.09,36.0,0.88,3,0.5581321364104763,1.674396409231429,0.5219298245614035,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0727120820659806,1.073880363179635
59.0,431.0,106.0,1.0,11.57,12.0,0.15,1,7.74199764058199,7.74199764058199,0.1497175141242938,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14392838983240122,0.9396959829945748
31.0,740.0,100.0,1.0,7.91,12.0,0.68,0,10.034236322371916,10.034236322371916,0.26881720430107525,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08133769829055576,0.9737813360240359
19.0,425.0,23.0,3.0,19.41,24.0,0.42,1,5.665262951718735,11.330525903437469,0.10087719298245613,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0774033392849849,1.0436819002152542
19.0,828.0,4.0,1.0,7.89,12.0,0.78,3,4.747981245115915,4.747981245115915,0.017543859649122806,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3791824127567399,1.0067757328957994
41.0,784.0,99.0,4.0,10.0,24.0,0.37,3,5.02692131747484,10.05384263494968,0.20121951219512196,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09696255508845532,1.0098796338933202
47.0,693.0,60.0,2.0,12.01,12.0,0.65,3,7.465355577204091,7.465355577204091,0.10638297872340426,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.020923130640144,0.6707520145595687
65.0,300.0,1.0,3.0,15.3,12.0,0.86,1,2.975985872187446,2.975985872187446,0.001282051282051282,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5415245757012542,0.9135134395679636
27.0,445.0,111.0,4.0,17.44,12.0,0.15,3,7.053771537405324,7.053771537405324,0.3425925925925926,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10657386673716576,0.8124656684679671
26.0,479.0,8.0,4.0,11.61,24.0,0.4,3,3.5248531275198713,7.049706255039742,0.02564102564102564,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.034463639456194545,0.6698624539822995
21.0,802.0,95.0,1.0,23.74,12.0,0.14,3,2.612961863778008,2.6129618637780085,0.376984126984127,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4558426919036782,0.7438776742936591
41.0,606.0,1.0,2.0,16.4,48.0,0.87,3,2.087350363403164,8.349401453612655,0.0020325203252032522,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17726873979467164,1.0521136934827657
36.0,378.0,117.0,3.0,24.61,12.0,0.69,3,1.1277581506790704,1.1277581506790704,0.2708333333333333,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.68885393484999,0.535925348267021
47.0,765.0,20.0,1.0,3.55,12.0,0.83,1,3.2879420902009397,3.2879420902009397,0.03546099290780142,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5579855462789749,0.9951704489393656
34.0,393.0,110.0,4.0,22.48,12.0,0.15,3,13.459968065693431,13.459968065693431,0.2696078431372549,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03695538241861783,1.0568779429293425
26.0,332.0,20.0,4.0,21.56,12.0,0.25,1,5.066190172905904,5.0661901729059045,0.0641025641025641,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3411391405986155,0.9949511452449532
24.0,773.0,87.0,1.0,23.4,12.0,0.15,3,1.344187379232821,1.3441873792328207,0.3020833333333333,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0286854507876324,0.8944810545184194
27.0,327.0,94.0,4.0,20.88,36.0,0.85,0,0.021075687515210512,0.06322706254563154,0.29012345679012347,0.0,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8337500192673369,0.012084931437455421
64.0,678.0,103.0,1.0,15.6,24.0,0.13,0,5.597196959097056,11.194393918194114,0.13411458333333334,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0913028385503583,1.0680690278056768
52.0,445.0,16.0,1.0,19.51,12.0,0.59,3,9.62836430297475,9.628364302974752,0.02564102564102564,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1254059006829135,1.042845967020635
39.0,784.0,13.0,1.0,12.34,60.0,0.14,3,1.3186519362989952,6.593259681494976,0.027777777777777776,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24880599012775187,1.023456196592938
60.0,430.0,2.0,1.0,17.36,12.0,0.38,1,5.0774118687147745,5.077411868714775,0.002777777777777778,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04496127442831525,0.5341979011463776
22.0,784.0,12.0,1.0,3.32,60.0,0.86,2,1.5181224573518854,7.590612286759427,0.045454545454545456,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.19186651709642266,1.0165351298018386
36.0,424.0,116.0,4.0,24.65,12.0,0.27,3,3.2330806065442936,3.2330806065442936,0.26851851851851855,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.41951604923134467,0.8224725069570465
57.0,486.0,71.0,2.0,20.98,12.0,0.42,0,10.153584729981379,10.153584729981379,0.10380116959064327,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09183099202816525,1.0049004280771503
19.0,615.0,53.0,3.0,13.6,12.0,0.12,0,5.344251071160387,5.344251071160387,0.2324561403508772,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37112563950314825,1.0735221350527073
24.0,688.0,8.0,4.0,13.39,36.0,0.57,1,3.1257987421383646,9.377396226415094,0.027777777777777776,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1575858507026105,1.091480068741831
62.0,808.0,92.0,2.0,15.51,36.0,0.2,0,1.3362383700388647,4.008715110116594,0.12365591397849462,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.029000219274326864,0.41380389840322196
65.0,420.0,60.0,1.0,3.51,48.0,0.22,2,2.739294288426107,10.957177153704427,0.07692307692307693,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042304501089578714,0.937709526667598
51.0,758.0,58.0,4.0,3.45,12.0,0.87,1,7.048207552815847,7.048207552815848,0.09477124183006536,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24165212567099204,1.0554733916786732
68.0,314.0,7.0,2.0,22.78,24.0,0.84,2,3.260509636528263,6.521019273056526,0.00857843137254902,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.006843064988839564,0.5758830917496208
50.0,386.0,46.0,2.0,4.01,24.0,0.15,0,6.256517294257965,12.51303458851593,0.07666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03797034717615575,1.0114767417852342
32.0,316.0,34.0,1.0,21.43,12.0,0.87,1,7.1611715424633475,7.161171542463347,0.08854166666666667,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19615704849574622,0.9865454076937925
18.0,474.0,35.0,2.0,11.32,12.0,0.62,1,7.6031372219185,7.6031372219185,0.16203703703703703,0.0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1224821586716947,0.8872762425935193
28.0,477.0,19.0,3.0,19.34,12.0,0.48,0,8.445677334019178,8.445677334019178,0.05654761904761905,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16663435296570864,1.0393055536117075
45.0,512.0,99.0,4.0,17.27,60.0,0.79,2,1.6600170732803161,8.300085366401582,0.18333333333333332,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.10229570949492886,0.9003735613407977
35.0,721.0,12.0,1.0,21.51,12.0,0.82,3,8.995243623834313,8.995243623834313,0.02857142857142857,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16013073012012824,1.068524125666727
65.0,701.0,118.0,4.0,16.62,12.0,0.81,2,11.213260681916271,11.213260681916271,0.15128205128205127,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.051156601403217254,0.9739347628599835
44.0,744.0,74.0,2.0,9.73,12.0,0.22,2,7.8628490129823945,7.862849012982394,0.14015151515151514,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17785278537297794,1.0136818779358325
25.0,811.0,3.0,2.0,13.56,12.0,0.18,2,3.62578850448615,3.6257885044861498,0.01,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14512286957045042,0.5372890168238466
38.0,700.0,37.0,1.0,17.66,36.0,0.33,1,3.3167696778682823,9.950309033604846,0.08114035087719298,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1310065710389976,1.0766252926530924
68.0,468.0,15.0,1.0,16.68,60.0,0.74,1,1.2901807160013725,6.450903580006862,0.01838235294117647,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2596020151284717,1.0269715973986997
62.0,369.0,8.0,1.0,22.1,60.0,0.89,2,0.3372099266857123,1.6860496334285615,0.010752688172043012,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0761178818465713,1.0816739918651224
20.0,739.0,102.0,1.0,24.73,24.0,0.26,0,0.9878662145553124,1.9757324291106249,0.425,0.0,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9082453576626157,1.03004254476533
57.0,582.0,85.0,4.0,2.69,48.0,0.32,0,2.6428211332930025,10.57128453317201,0.12426900584795321,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06932172648743415,0.9795737134086335
55.0,525.0,66.0,4.0,21.2,36.0,0.89,3,3.4757412968994545,10.427223890698363,0.1,0.0,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12066855632973744,1.0860337619099458
64.0,841.0,6.0,3.0,15.01,12.0,0.56,1,5.624802889261916,5.6248028892619155,0.0078125,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06686779447252542,0.6194620508461728
49.0,845.0,22.0,3.0,4.8,24.0,0.48,1,3.7985210881869635,7.597042176373927,0.03741496598639456,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02102486126149064,0.6799173131896786
26.0,845.0,1.0,4.0,22.07,12.0,0.2,3,2.1245324810320874,2.124532481032088,0.003205128205128205,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8351158873227921,1.006665867496746
67.0,356.0,1.0,4.0,12.28,12.0,0.17,2,3.0614700003771165,3.0614700003771165,0.0012437810945273632,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44754825385865865,0.823614278600546
34.0,393.0,79.0,4.0,20.84,12.0,0.1,2,4.488818301997649,4.48881830199765,0.19362745098039216,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.46102241343629063,1.0804473047273138
63.0,665.0,62.0,2.0,4.11,12.0,0.69,3,7.019267274107821,7.019267274107821,0.082010582010582,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08629184013685201,0.7707030073907398
18.0,306.0,18.0,1.0,11.1,36.0,0.31,3,3.545333398339103,10.636000195017308,0.08333333333333333,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07862505846359089,1.0050669999416946
24.0,729.0,88.0,2.0,17.26,12.0,0.3,2,5.165927930976147,5.165927930976146,0.3055555555555556,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1955835992324867,0.7884744639113817
19.0,747.0,87.0,1.0,5.6,12.0,0.63,1,10.221014648395549,10.221014648395549,0.3815789473684211,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11589544586040323,1.0622321503307894
21.0,558.0,22.0,1.0,17.32,12.0,0.6,1,5.335997983507976,5.335997983507976,0.0873015873015873,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17357015950654053,0.7717401638720017
68.0,576.0,27.0,1.0,19.16,12.0,0.72,1,9.248059349513609,9.248059349513609,0.03308823529411765,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0764688840182798,0.9118660826498759
