Species,IUCN_Status
Spea intermontana,LEAST_CONCERN
Spea multiplicata,LEAST_CONCERN
Sechellophryne gardineri,ENDANGERED
Sechellophryne pipilodryas,CRITICALLY_ENDANGERED
Sooglossus sechellensis,ENDANGERED
Sooglossus thomasseti,CRITICALLY_ENDANGERED
Barycholos pulcher,LEAST_CONCERN
Barycholos ternetzi,LEAST_CONCERN
Bryophryne abramalagae,DATA_DEFICIENT
Bryophryne bustamantei,LEAST_CONCERN
Bryophryne cophites,ENDANGERED
Bryophryne flammiventris,
Bryophryne gymnotis,
Bryophryne hanssaueri,LEAST_CONCERN
Bryophryne nubilosus,LEAST_CONCERN
Bryophryne zonalis,DATA_DEFICIENT
Euparkerella brasiliensis,LEAST_CONCERN
Euparkerella cochranae,LEAST_CONCERN
Euparkerella robusta,CRITICALLY_ENDANGERED
Euparkerella tridactyla,LEAST_CONCERN
Holoaden bradei,CRITICALLY_ENDANGERED
Holoaden luederwaldti,NEAR_THREATENED
Holoaden pholeter,DATA_DEFICIENT
Noblella carrascoicola,LEAST_CONCERN
Noblella coloma,CRITICALLY_ENDANGERED
Noblella Duellmani,
Noblella heyeri,ENDANGERED
Noblella lochites,VULNERABLE
Noblella lynchi,
Noblella myrmecoides,LEAST_CONCERN
Noblella peruviana,DATA_DEFICIENT
Noblella pygmaea,LEAST_CONCERN
Noblella ritarasquinae,LEAST_CONCERN
Psychrophrynella adenopleura,
Psychrophrynella ankohuma,
Psychrophrynella bagrecito,
Psychrophrynella boettgeri,
Psychrophrynella chacaltaya,
Psychrophrynella condoriri,
Psychrophrynella guillei,
Psychrophrynella harveyi,
Psychrophrynella iani,
Psychrophrynella iatamasi,
Psychrophrynella illampu,
Psychrophrynella illimani,
Psychrophrynella kallawaya,
Psychrophrynella katantika,
Psychrophrynella kempffi,
Psychrophrynella pinguis,
Psychrophrynella quimsacruzis,
Psychrophrynella saltator,
Psychrophrynella usurpator,
Psychrophrynella wettsteini,
Atopophrynus syntomopus,CRITICALLY_ENDANGERED
Dischidodactylus colonnelloi,NEAR_THREATENED
Dischidodactylus duidensis,NEAR_THREATENED
Geobatrachus walkeri,ENDANGERED
Hypodactylus adercus,DATA_DEFICIENT
Hypodactylus araiodactylus,
Hypodactylus babax,LEAST_CONCERN
Hypodactylus brunneus,ENDANGERED
Hypodactylus dolops,VULNERABLE
Hypodactylus elassodiscus,ENDANGERED
Hypodactylus fallaciosus,
Hypodactylus latens,ENDANGERED
Hypodactylus lucida,
Hypodactylus lundbergi,
Hypodactylus mantipus,LEAST_CONCERN
Hypodactylus nigrovittatus,LEAST_CONCERN
Hypodactylus peraccai,
Lynchius flavomaculatus,DATA_DEFICIENT
Lynchius nebulanastes,ENDANGERED
Lynchius parkeri,ENDANGERED
Niceforonia adenobrachia,CRITICALLY_ENDANGERED
Niceforonia columbiana,DATA_DEFICIENT
Niceforonia nana,DATA_DEFICIENT
Oreobates barituensis,NEAR_THREATENED
Oreobates choristolemma,VULNERABLE
Oreobates cruralis,LEAST_CONCERN
Oreobates discoidalis,DATA_DEFICIENT
Oreobates granulosus,LEAST_CONCERN
Oreobates heterodactylus,LEAST_CONCERN
Oreobates ibischi,LEAST_CONCERN
Oreobates lehri,ENDANGERED
Oreobates madidi,LEAST_CONCERN
Oreobates pereger,ENDANGERED
Oreobates quixensis,LEAST_CONCERN
Oreobates sanctaecrucis,LEAST_CONCERN
Oreobates sanderi,LEAST_CONCERN
Oreobates saxatilis,LEAST_CONCERN
Oreobates simmonsi,
Oreobates zongoensis,CRITICALLY_ENDANGERED
Phrynopus auriculatus,DATA_DEFICIENT
Phrynopus ayacucho,
Phrynopus barthlenae,ENDANGERED
Phrynopus bracki,DATA_DEFICIENT
Phrynopus bufoides,DATA_DEFICIENT
Phrynopus dagmarae,ENDANGERED
Phrynopus heimorum,CRITICALLY_ENDANGERED
Phrynopus horstpauli,ENDANGERED
Phrynopus juninensis,CRITICALLY_ENDANGERED
Phrynopus kauneorum,ENDANGERED
Phrynopus kotosh,DATA_DEFICIENT
Phrynopus lechriorhynchus,DATA_DEFICIENT
Phrynopus miroslawae,DATA_DEFICIENT
Phrynopus montium,ENDANGERED
Phrynopus nicoleae,DATA_DEFICIENT
Phrynopus oblivius,DATA_DEFICIENT
Phrynopus paucari,DATA_DEFICIENT
Phrynopus peruanus,CRITICALLY_ENDANGERED
Phrynopus pesantesi,DATA_DEFICIENT
Phrynopus tautzorum,DATA_DEFICIENT
Phrynopus thompsoni,DATA_DEFICIENT
Phrynopus tribulosus,LEAST_CONCERN
Pristimantis aaptus,LEAST_CONCERN
Pristimantis academicus,LEAST_CONCERN
Pristimantis acatallelus,LEAST_CONCERN
Pristimantis acerus,ENDANGERED
Pristimantis achatinus,LEAST_CONCERN
Pristimantis achuar,
Pristimantis actinolaimus,LEAST_CONCERN
Pristimantis actites,VULNERABLE
Pristimantis acuminatus,LEAST_CONCERN
Pristimantis acutirostris,ENDANGERED
Pristimantis adiastolus,LEAST_CONCERN
Pristimantis adnus,NEAR_THREATENED
Pristimantis aemulatus,DATA_DEFICIENT
Pristimantis affinis,VULNERABLE
Pristimantis alalocophus,NEAR_THREATENED
Pristimantis albericoi,CRITICALLY_ENDANGERED
Pristimantis albertus,VULNERABLE
Pristimantis altae,LEAST_CONCERN
Pristimantis altamazonicus,LEAST_CONCERN
Pristimantis altamnis,LEAST_CONCERN
Pristimantis amydrotus,DATA_DEFICIENT
Pristimantis andinognomus,LEAST_CONCERN
Pristimantis anemerus,DATA_DEFICIENT
Pristimantis angustilineatus,ENDANGERED
Pristimantis aniptopalmatus,LEAST_CONCERN
Pristimantis anolirex,NEAR_THREATENED
Pristimantis anotis,CRITICALLY_ENDANGERED
Pristimantis apiculatus,DATA_DEFICIENT
Pristimantis appendiculatus,LEAST_CONCERN
Pristimantis aquilonaris,LEAST_CONCERN
Pristimantis ardalonychus,ENDANGERED
Pristimantis atrabracus,DATA_DEFICIENT
Pristimantis atratus,VULNERABLE
Pristimantis aurantiguttatus,DATA_DEFICIENT
Pristimantis aureolineatus,LEAST_CONCERN
Pristimantis auricarens,NEAR_THREATENED
Pristimantis avicuporum,LEAST_CONCERN
Pristimantis avius,DATA_DEFICIENT
Pristimantis bacchus,ENDANGERED
Pristimantis baiotis,DATA_DEFICIENT
Pristimantis balionotus,ENDANGERED
Pristimantis baryecuus,ENDANGERED
Pristimantis batrachites,DATA_DEFICIENT
Pristimantis bearsei,DATA_DEFICIENT
Pristimantis bellator,LEAST_CONCERN
Pristimantis bellona,ENDANGERED
Pristimantis bernali,CRITICALLY_ENDANGERED
Pristimantis bicantus,VULNERABLE
Pristimantis bicolor,VULNERABLE
Pristimantis bicumulus,VULNERABLE
Pristimantis bipunctatus,LEAST_CONCERN
Pristimantis boconoensis,VULNERABLE
Pristimantis bogotensis,LEAST_CONCERN
Pristimantis boulengeri,LEAST_CONCERN
Pristimantis brevifrons,LEAST_CONCERN
Pristimantis briceni,ENDANGERED
Pristimantis bromeliaceus,LEAST_CONCERN
Pristimantis buccinator,LEAST_CONCERN
Pristimantis buckleyi,LEAST_CONCERN
Pristimantis cabrerai,ENDANGERED
Pristimantis cacao,ENDANGERED
Pristimantis caeruleonotus,DATA_DEFICIENT
Pristimantis cajamarcensis,LEAST_CONCERN
Pristimantis calcaratus,VULNERABLE
Pristimantis calcarulatus,VULNERABLE
Pristimantis caliginosus,
Pristimantis cantitans,NEAR_THREATENED
Pristimantis capitonis,ENDANGERED
Pristimantis caprifer,LEAST_CONCERN
Pristimantis carlossanchezi,DATA_DEFICIENT
Pristimantis carmelitae,DATA_DEFICIENT
Pristimantis carranguerorum,DATA_DEFICIENT
Pristimantis carvalhoi,LEAST_CONCERN
Pristimantis caryophyllaceus,LEAST_CONCERN
Pristimantis celator,NEAR_THREATENED
Pristimantis cerasinus,LEAST_CONCERN
Pristimantis ceuthospilus,VULNERABLE
Pristimantis chalceus,LEAST_CONCERN
Pristimantis charlottevillensis,VULNERABLE
Pristimantis chiastonotus,LEAST_CONCERN
Pristimantis chimu,DATA_DEFICIENT
Pristimantis chloronotus,LEAST_CONCERN
Pristimantis chrysops,ENDANGERED
Pristimantis citriogaster,ENDANGERED
Pristimantis colodactylus,LEAST_CONCERN
Pristimantis colomai,ENDANGERED
Pristimantis colonensis,DATA_DEFICIENT
Pristimantis colostichos,ENDANGERED
Pristimantis condor,LEAST_CONCERN
Pristimantis conspicillatus,LEAST_CONCERN
Pristimantis cordovae,ENDANGERED
Pristimantis corniger,DATA_DEFICIENT
Pristimantis coronatus,DATA_DEFICIENT
Pristimantis corrugatus,LEAST_CONCERN
Pristimantis cosnipatae,CRITICALLY_ENDANGERED
Pristimantis cremnobates,ENDANGERED
Pristimantis crenunguis,VULNERABLE
Pristimantis crepitans,
Pristimantis cristinae,DATA_DEFICIENT
Pristimantis croceoinguinis,LEAST_CONCERN
Pristimantis crucifer,VULNERABLE
Pristimantis cruciocularis,LEAST_CONCERN
Pristimantis cruentus,LEAST_CONCERN
Pristimantis cryophilius,VULNERABLE
Pristimantis cryptomelas,NEAR_THREATENED
Pristimantis cuentasi,DATA_DEFICIENT
Pristimantis culatensis,ENDANGERED
Pristimantis cuneirostris,DATA_DEFICIENT
Pristimantis curtipes,LEAST_CONCERN
Pristimantis danae,LEAST_CONCERN
Pristimantis degener,ENDANGERED
Pristimantis deinops,ENDANGERED
Pristimantis delicatus,DATA_DEFICIENT
Pristimantis delius,LEAST_CONCERN
Pristimantis dendrobatoides,DATA_DEFICIENT
Pristimantis devillei,ENDANGERED
Pristimantis diadematus,LEAST_CONCERN
Pristimantis diaphonus,VULNERABLE
Pristimantis diogenes,VULNERABLE
Pristimantis dissimulatus,ENDANGERED
Pristimantis divnae,LEAST_CONCERN
Pristimantis dorsopictus,ENDANGERED
Pristimantis douglasi,VULNERABLE
Pristimantis Duellmani,
Pristimantis duende,DATA_DEFICIENT
Pristimantis dundeei,LEAST_CONCERN
Pristimantis educatoris,
Pristimantis elegans,VULNERABLE
Pristimantis epacrus,DATA_DEFICIENT
Pristimantis eremitus,VULNERABLE
Pristimantis eriphus,VULNERABLE
Pristimantis ernesti,VULNERABLE
Pristimantis erythropleura,LEAST_CONCERN
Pristimantis esmeraldas,LEAST_CONCERN
Pristimantis eugeniae,ENDANGERED
Pristimantis euphronides,CRITICALLY_ENDANGERED
Pristimantis eurydactylus,LEAST_CONCERN
Pristimantis exoristus,VULNERABLE
Pristimantis factiosus,LEAST_CONCERN
Pristimantis fallax,ENDANGERED
Pristimantis fasciatus,VULNERABLE
Pristimantis fenestratus,LEAST_CONCERN
Pristimantis festae,ENDANGERED
Pristimantis fetosus,NEAR_THREATENED
Pristimantis flabellidiscus,VULNERABLE
Pristimantis flavobracatus,
Pristimantis floridus,DATA_DEFICIENT
Pristimantis frater,VULNERABLE
Pristimantis gagliardoi,ENDANGERED
Pristimantis gaigei,LEAST_CONCERN
Pristimantis galdi,LEAST_CONCERN
Pristimantis ganonotus,VULNERABLE
Pristimantis gentryi,ENDANGERED
Pristimantis ginesi,VULNERABLE
Pristimantis gladiator,ENDANGERED
Pristimantis glandulosus,ENDANGERED
Pristimantis gracilis,VULNERABLE
Pristimantis grandiceps,DATA_DEFICIENT
Pristimantis guaiquinimensis,NEAR_THREATENED
Pristimantis gutturalis,LEAST_CONCERN
Pristimantis hamiotae,CRITICALLY_ENDANGERED
Pristimantis hectus,DATA_DEFICIENT
Pristimantis helvolus,ENDANGERED
Pristimantis hernandezi,ENDANGERED
Pristimantis huicundo,DATA_DEFICIENT
Pristimantis hybotragus,VULNERABLE
Pristimantis ignicolor,ENDANGERED
Pristimantis illotus,NEAR_THREATENED
Pristimantis imitatrix,LEAST_CONCERN
Pristimantis incanus,ENDANGERED
Pristimantis incertus,LEAST_CONCERN
Pristimantis incomptus,LEAST_CONCERN
Pristimantis infraguttatus,DATA_DEFICIENT
Pristimantis inguinalis,LEAST_CONCERN
Pristimantis insignitus,ENDANGERED
Pristimantis inusitatus,ENDANGERED
Pristimantis ixalus,DATA_DEFICIENT
Pristimantis jabonensis,VULNERABLE
Pristimantis jaimei,DATA_DEFICIENT
Pristimantis jester,LEAST_CONCERN
Pristimantis johannesdei,ENDANGERED
Pristimantis jorgevelosai,ENDANGERED
Pristimantis juanchoi,NEAR_THREATENED
Pristimantis jubatus,NEAR_THREATENED
Pristimantis kareliae,CRITICALLY_ENDANGERED
Pristimantis katoptroides,LEAST_CONCERN
Pristimantis kelephas,
Pristimantis kichwarum,LEAST_CONCERN
Pristimantis kirklandi,DATA_DEFICIENT
Pristimantis koehleri,LEAST_CONCERN
Pristimantis labiosus,LEAST_CONCERN
Pristimantis lacrimosus,LEAST_CONCERN
Pristimantis lancinii,VULNERABLE
Pristimantis lanthanites,LEAST_CONCERN
Pristimantis lasalleorum,DATA_DEFICIENT
Pristimantis lassoalcalai,NEAR_THREATENED
Pristimantis laticlavius,DATA_DEFICIENT
Pristimantis latidiscus,LEAST_CONCERN
Pristimantis lemur,ENDANGERED
Pristimantis lentiginosus,
Pristimantis leoni,LEAST_CONCERN
Pristimantis leptolophus,LEAST_CONCERN
Pristimantis leucopus,DATA_DEFICIENT
Pristimantis leucorrhinus,DATA_DEFICIENT
Pristimantis librarius,LEAST_CONCERN
Pristimantis lichenoides,CRITICALLY_ENDANGERED
Pristimantis lindae,LEAST_CONCERN
Pristimantis lirellus,LEAST_CONCERN
Pristimantis lividus,ENDANGERED
Pristimantis llojsintuta,LEAST_CONCERN
Pristimantis loustes,ENDANGERED
Pristimantis lucasi,LEAST_CONCERN
Pristimantis lucidosignatus,DATA_DEFICIENT
Pristimantis luscombei,LEAST_CONCERN
Pristimantis luteolateralis,LEAST_CONCERN
Pristimantis lutitus,DATA_DEFICIENT
Pristimantis lymani,LEAST_CONCERN
Pristimantis lynchi,DATA_DEFICIENT
Pristimantis lythrodes,LEAST_CONCERN
Pristimantis maculosus,ENDANGERED
Pristimantis malkini,LEAST_CONCERN
Pristimantis marahuaka,NEAR_THREATENED
Pristimantis marmoratus,LEAST_CONCERN
Pristimantis mars,ENDANGERED
Pristimantis martiae,LEAST_CONCERN
Pristimantis medemi,LEAST_CONCERN
Pristimantis megalops,NEAR_THREATENED
Pristimantis melanogaster,NEAR_THREATENED
Pristimantis melanoproctus,DATA_DEFICIENT
Pristimantis memorans,DATA_DEFICIENT
Pristimantis mendax,LEAST_CONCERN
Pristimantis meridionalis,DATA_DEFICIENT
Pristimantis merostictus,ENDANGERED
Pristimantis metabates,ENDANGERED
Pristimantis minimus,ENDANGERED
Pristimantis minutulus,DATA_DEFICIENT
Pristimantis miyatai,NEAR_THREATENED
Pristimantis mnionaetes,ENDANGERED
Pristimantis modipeplus,VULNERABLE
Pristimantis molybrignus,NEAR_THREATENED
Pristimantis mondolfii,DATA_DEFICIENT
Pristimantis moro,LEAST_CONCERN
Pristimantis muchimuk,VULNERABLE
Pristimantis muricatus,VULNERABLE
Pristimantis muscosus,NEAR_THREATENED
Pristimantis museosus,VULNERABLE
Pristimantis myersi,LEAST_CONCERN
Pristimantis myops,DATA_DEFICIENT
Pristimantis nephophilus,NEAR_THREATENED
Pristimantis nervicus,LEAST_CONCERN
Pristimantis nicefori,LEAST_CONCERN
Pristimantis nigrogriseus,VULNERABLE
Pristimantis nyctophylax,LEAST_CONCERN
Pristimantis obmutescens,LEAST_CONCERN
Pristimantis ocellatus,DATA_DEFICIENT
Pristimantis ockendeni,LEAST_CONCERN
Pristimantis ocreatus,ENDANGERED
Pristimantis olivaceus,LEAST_CONCERN
Pristimantis onorei,DATA_DEFICIENT
Pristimantis orcesi,VULNERABLE
Pristimantis orcus,LEAST_CONCERN
Pristimantis orestes,ENDANGERED
Pristimantis ornatissimus,ENDANGERED
Pristimantis ornatus,ENDANGERED
Pristimantis orpacobates,NEAR_THREATENED
Pristimantis orphnolaimus,LEAST_CONCERN
Pristimantis ortizi,DATA_DEFICIENT
Pristimantis padrecarlosi,DATA_DEFICIENT
Pristimantis paisa,LEAST_CONCERN
Pristimantis palmeri,LEAST_CONCERN
Pristimantis paramerus,ENDANGERED
Pristimantis pardalinus,ENDANGERED
Pristimantis pardalis,LEAST_CONCERN
Pristimantis parectatus,ENDANGERED
Pristimantis parvillus,VULNERABLE
Pristimantis pastazensis,ENDANGERED
Pristimantis pataikos,DATA_DEFICIENT
Pristimantis paululus,LEAST_CONCERN
Pristimantis pecki,DATA_DEFICIENT
Pristimantis pedimontanus,VULNERABLE
Pristimantis penelopus,VULNERABLE
Pristimantis peraticus,LEAST_CONCERN
Pristimantis percnopterus,LEAST_CONCERN
Pristimantis percultus,ENDANGERED
Pristimantis permixtus,LEAST_CONCERN
Pristimantis peruvianus,LEAST_CONCERN
Pristimantis petersi,VULNERABLE
Pristimantis petrobardus,ENDANGERED
Pristimantis phalaroinguinis,DATA_DEFICIENT
Pristimantis phalarus,ENDANGERED
Pristimantis pharangobates,LEAST_CONCERN
Pristimantis philipi,NEAR_THREATENED
Pristimantis phoxocephalus,CRITICALLY_ENDANGERED
Pristimantis phragmipleuron,CRITICALLY_ENDANGERED
Pristimantis piceus,LEAST_CONCERN
Pristimantis pinguis,ENDANGERED
Pristimantis pirrensis,NEAR_THREATENED
Pristimantis platychilus,VULNERABLE
Pristimantis platydactylus,LEAST_CONCERN
Pristimantis pleurostriatus,DATA_DEFICIENT
Pristimantis polemistes,VULNERABLE
Pristimantis polychrus,ENDANGERED
Pristimantis prolatus,LEAST_CONCERN
Pristimantis prolixodiscus,LEAST_CONCERN
Pristimantis proserpens,VULNERABLE
Pristimantis pruinatus,VULNERABLE
Pristimantis pseudoacuminatus,LEAST_CONCERN
Pristimantis pteridophilus,VULNERABLE
Pristimantis ptochus,DATA_DEFICIENT
Pristimantis pugnax,VULNERABLE
Pristimantis pulvinatus,LEAST_CONCERN
Pristimantis pycnodermis,ENDANGERED
Pristimantis pyrrhomerus,CRITICALLY_ENDANGERED
Pristimantis quantus,ENDANGERED
Pristimantis quaquaversus,LEAST_CONCERN
Pristimantis quinquagesimus,LEAST_CONCERN
Pristimantis racemus,LEAST_CONCERN
Pristimantis reclusas,DATA_DEFICIENT
Pristimantis reichlei,LEAST_CONCERN
Pristimantis renjiforum,ENDANGERED
Pristimantis repens,VULNERABLE
Pristimantis restrepoi,LEAST_CONCERN
Pristimantis reticulatus,DATA_DEFICIENT
Pristimantis rhabdocnemus,LEAST_CONCERN
Pristimantis rhabdolaemus,LEAST_CONCERN
Pristimantis rhigophilus,VULNERABLE
Pristimantis rhodoplichus,ENDANGERED
Pristimantis rhodostichus,LEAST_CONCERN
Pristimantis ridens,LEAST_CONCERN
Pristimantis rivasi,VULNERABLE
Pristimantis riveroi,DATA_DEFICIENT
Pristimantis riveti,CRITICALLY_ENDANGERED
Pristimantis rosadoi,VULNERABLE
Pristimantis roseus,NEAR_THREATENED
Pristimantis royi,DATA_DEFICIENT
Pristimantis rozei,DATA_DEFICIENT
Pristimantis rubicundus,NEAR_THREATENED
Pristimantis ruedai,VULNERABLE
Pristimantis rufioculis,VULNERABLE
Pristimantis ruidus,CRITICALLY_ENDANGERED
Pristimantis ruthveni,ENDANGERED
Pristimantis sagittulus,LEAST_CONCERN
Pristimantis salaputium,LEAST_CONCERN
Pristimantis saltissimus,LEAST_CONCERN
Pristimantis samaipatae,LEAST_CONCERN
Pristimantis sanctaemartae,NEAR_THREATENED
Pristimantis sanguineus,NEAR_THREATENED
Pristimantis sarisarinama,NEAR_THREATENED
Pristimantis satagius,DATA_DEFICIENT
Pristimantis savagei,NEAR_THREATENED
Pristimantis schultei,VULNERABLE
Pristimantis scitulus,DATA_DEFICIENT
Pristimantis scoloblepharus,ENDANGERED
Pristimantis scolodiscus,ENDANGERED
Pristimantis scopaeus,DATA_DEFICIENT
Pristimantis seorsus,DATA_DEFICIENT
Pristimantis serendipitus,ENDANGERED
Pristimantis shrevei,ENDANGERED
Pristimantis signifer,VULNERABLE
Pristimantis silverstonei,NEAR_THREATENED
Pristimantis simonbolivari,CRITICALLY_ENDANGERED
Pristimantis simonsii,VULNERABLE
Pristimantis simoteriscus,ENDANGERED
Pristimantis simoterus,NEAR_THREATENED
Pristimantis siopelus,ENDANGERED
Pristimantis skydmainos,LEAST_CONCERN
Pristimantis sobetes,VULNERABLE
Pristimantis spectabilis,DATA_DEFICIENT
Pristimantis spilogaster,ENDANGERED
Pristimantis spinosus,ENDANGERED
Pristimantis stegolepis,
Pristimantis stenodiscus,CRITICALLY_ENDANGERED
Pristimantis sternothylax,LEAST_CONCERN
Pristimantis stictoboubonus,DATA_DEFICIENT
Pristimantis stictogaster,LEAST_CONCERN
Pristimantis subsigillatus,LEAST_CONCERN
Pristimantis suetus,ENDANGERED
Pristimantis sulculus,ENDANGERED
Pristimantis supernatis,VULNERABLE
Pristimantis surdus,ENDANGERED
Pristimantis susaguae,DATA_DEFICIENT
Pristimantis taciturnus,DATA_DEFICIENT
Pristimantis taeniatus,LEAST_CONCERN
Pristimantis tamsitti,NEAR_THREATENED
Pristimantis tantanti,LEAST_CONCERN
Pristimantis tanyrhynchus,DATA_DEFICIENT
Pristimantis tayrona,NEAR_THREATENED
Pristimantis telefericus,CRITICALLY_ENDANGERED
Pristimantis tenebrionis,VULNERABLE
Pristimantis tepuiensis,
Pristimantis terraebolivaris,LEAST_CONCERN
Pristimantis thectopternus,LEAST_CONCERN
Pristimantis thyellus,CRITICALLY_ENDANGERED
Pristimantis thymalopsoides,CRITICALLY_ENDANGERED
Pristimantis thymelensis,ENDANGERED
Pristimantis toftae,LEAST_CONCERN
Pristimantis torrenticola,LEAST_CONCERN
Pristimantis trachyblepharis,LEAST_CONCERN
Pristimantis tribulosus,CRITICALLY_ENDANGERED
Pristimantis Truebae,
Pristimantis tubernasus,DATA_DEFICIENT
Pristimantis turik,DATA_DEFICIENT
Pristimantis turpinorum,DATA_DEFICIENT
Pristimantis turumiquirensis,CRITICALLY_ENDANGERED
Pristimantis uisae,DATA_DEFICIENT
Pristimantis unistrigatus,LEAST_CONCERN
Pristimantis uranobates,LEAST_CONCERN
Pristimantis urichi,LEAST_CONCERN
Pristimantis vanadise,ENDANGERED
Pristimantis variabilis,LEAST_CONCERN
Pristimantis veletis,CRITICALLY_ENDANGERED
Pristimantis ventriguttatus,DATA_DEFICIENT
Pristimantis ventrimarmoratus,LEAST_CONCERN
Pristimantis verecundus,VULNERABLE
Pristimantis versicolor,LEAST_CONCERN
Pristimantis vertebralis,VULNERABLE
Pristimantis vicarius,NEAR_THREATENED
Pristimantis vidua,ENDANGERED
Pristimantis viejas,LEAST_CONCERN
Pristimantis vilarsi,LEAST_CONCERN
Pristimantis vilcabambae,DATA_DEFICIENT
Pristimantis viridicans,ENDANGERED
Pristimantis viridis,NEAR_THREATENED
Pristimantis w-nigrum,LEAST_CONCERN
Pristimantis wagteri,ENDANGERED
Pristimantis walkeri,LEAST_CONCERN
Pristimantis waoranii,LEAST_CONCERN
Pristimantis wiensi,DATA_DEFICIENT
Pristimantis xeniolum,DATA_DEFICIENT
Pristimantis xestus,DATA_DEFICIENT
Pristimantis xylochobates,VULNERABLE
Pristimantis yaviensis,NEAR_THREATENED
Pristimantis yukpa,LEAST_CONCERN
Pristimantis yuruaniensis,VULNERABLE
Pristimantis yustizi,DATA_DEFICIENT
Pristimantis zeuctotylus,LEAST_CONCERN
Pristimantis zimmermanae,LEAST_CONCERN
Pristimantis zoilae,DATA_DEFICIENT
Pristimantis zophus,ENDANGERED
Strabomantis anatipes,VULNERABLE
Strabomantis anomalus,LEAST_CONCERN
Strabomantis aramunha,
Strabomantis biporcatus,LEAST_CONCERN
Strabomantis bufoniformis,LEAST_CONCERN
Strabomantis cadenai,DATA_DEFICIENT
Strabomantis cerastes,LEAST_CONCERN
Strabomantis cheiroplethus,VULNERABLE
Strabomantis cornutus,VULNERABLE
Strabomantis helonotus,CRITICALLY_ENDANGERED
Strabomantis ingeri,VULNERABLE
Strabomantis laticorpus,DATA_DEFICIENT
Strabomantis necerus,VULNERABLE
Strabomantis necopinus,VULNERABLE
Strabomantis ruizi,ENDANGERED
Strabomantis sulcatus,LEAST_CONCERN
Strabomantis zygodactylus,LEAST_CONCERN
Yunganastes ashkapara,ENDANGERED
Yunganastes bisignatus,ENDANGERED
Yunganastes fraudator,VULNERABLE
Yunganastes mercedesae,LEAST_CONCERN
Yunganastes pluvicanorus,VULNERABLE
Allophryne resplendens,LEAST_CONCERN
Anomaloglossus leopardus,LEAST_CONCERN
Aromobates cannatellai,CRITICALLY_ENDANGERED
Aromobates ericksonae,ENDANGERED
Aromobates zippeli,CRITICALLY_ENDANGERED
Aromobates walterarpi,CRITICALLY_ENDANGERED
Aromobates ornatissimus,ENDANGERED
Aromobates tokuko,VULNERABLE
Ambystoma altamirani,ENDANGERED
Ambystoma amblycephalum,CRITICALLY_ENDANGERED
Ambystoma andersoni,CRITICALLY_ENDANGERED
Ambystoma annulatum,LEAST_CONCERN
Ambystoma barbouri,LEAST_CONCERN
Ambystoma bishopi,ENDANGERED
Ambystoma bombypellum,DATA_DEFICIENT
Ambystoma californiense,VULNERABLE
Ambystoma cingulatum,ENDANGERED
Ambystoma dumerilii,CRITICALLY_ENDANGERED
Ambystoma flavipiperatum,ENDANGERED
Ambystoma gracile,LEAST_CONCERN
Ambystoma granulosum,ENDANGERED
Ambystoma jeffersonianum,LEAST_CONCERN
Ambystoma laterale,LEAST_CONCERN
Ambystoma leorae,CRITICALLY_ENDANGERED
Ambystoma lermaense,ENDANGERED
Ambystoma mabeei,LEAST_CONCERN
Ambystoma macrodactylum,LEAST_CONCERN
Ambystoma maculatum,LEAST_CONCERN
Ambystoma mavortium,LEAST_CONCERN
Ambystoma mexicanum,CRITICALLY_ENDANGERED
Ambystoma opacum,LEAST_CONCERN
Ambystoma ordinarium,ENDANGERED
Ambystoma rivulare,ENDANGERED
Ambystoma rosaceum,LEAST_CONCERN
Ambystoma silvense,DATA_DEFICIENT
Ambystoma subsalsum,DATA_DEFICIENT
Ambystoma talpoideum,LEAST_CONCERN
Ambystoma taylori,CRITICALLY_ENDANGERED
Ambystoma texanum,LEAST_CONCERN
Ambystoma tigrinum,LEAST_CONCERN
Ambystoma velasci,LEAST_CONCERN
Dicamptodon aterrimus,LEAST_CONCERN
Dicamptodon copei,LEAST_CONCERN
Dicamptodon ensatus,NEAR_THREATENED
Dicamptodon tenebrosus,LEAST_CONCERN
Amphiuma means,LEAST_CONCERN
Amphiuma pholeter,LEAST_CONCERN
Amphiuma tridactylum,LEAST_CONCERN
Andrias davidianus,CRITICALLY_ENDANGERED
Andrias japonicus,VULNERABLE
Cryptobranchus alleganiensis,VULNERABLE
Batrachuperus karlschmidti,VULNERABLE
Batrachuperus londongensis,ENDANGERED
Batrachuperus pinchonii,VULNERABLE
Batrachuperus taibaiensis,
Batrachuperus tibetanus,VULNERABLE
Batrachuperus yenyuanensis,ENDANGERED
Hynobius abei,ENDANGERED
Hynobius amjiensis,ENDANGERED
Hynobius arisanensis,ENDANGERED
Hynobius boulengeri,ENDANGERED
Hynobius chinensis,DATA_DEFICIENT
Hynobius dunni,VULNERABLE
Hynobius formosanus,ENDANGERED
Hynobius fuca,NEAR_THREATENED
Hynobius glacialis,CRITICALLY_ENDANGERED
Hynobius guabangshanensis,CRITICALLY_ENDANGERED
Hynobius hidamontanus,ENDANGERED
Hynobius hirosei,NEAR_THREATENED
Hynobius katoi,ENDANGERED
Hynobius kimurae,LEAST_CONCERN
Hynobius leechii,LEAST_CONCERN
Hynobius lichenatus,LEAST_CONCERN
Hynobius maoershanensis,CRITICALLY_ENDANGERED
Hynobius naevius,ENDANGERED
Hynobius nebulosus,LEAST_CONCERN
Hynobius nigrescens,LEAST_CONCERN
