uid,startDate,endDate,namedLocation,testedDate,batchID,cqValue,controlType,testPathogenName,criteriaMet,remarks,dataQF
"90f70bc0-88fd-436e-b271-06c9cf32bb14","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate100_IT_20250428",0.00,"mixedSampleNegative","Borrelia sp.","Y",,
"e7219169-3b3b-43fa-8fdf-50f0d5cf1601","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate52_NI_20250416",23.88,"positive","Rickettsia parkeri","Y",,
"800c16b9-8ba7-4b56-908e-95f005793af9","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-24","Plate84_IT_20250424",19.57,"positive","Ixodes pacificus","Y",,
"2bc4f463-88ef-4cd8-9b0e-f1c22b3040b1","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate29_NI_20250410",0.00,"mixedSampleNegative","Francisella tularensis","Y",,
"564aecef-ec71-45ef-be83-aeceefaad4ba","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate48_NI_20250416",0.00,"masterMixNegative","HardTick DNA Quality","Y",,
"74f811e7-05c5-40e2-9e28-a518e3f87d70","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate29_NI_20250410",0.00,"masterMixNegative","Amblyomma americanum","Y",,
"d5eee32b-9e8a-4545-8ebe-a17182d53860","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate29_NI_20250410",0.00,"mixedSampleNegative","Amblyomma americanum","Y",,
"bca66bd0-c2e8-4153-8546-17fed8d2ce41","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate37_NI_20250415",21.05,"positive","Ixodes pacificus","Y",,
"f0f5a9d7-53c3-4b2c-8fd6-a9676b390faf","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate67_NI_20250423",0.00,"masterMixNegative","Francisella tularensis","Y",,
"b9b3c6dc-f578-414e-8dc5-7208532a6297","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate101_IT_20250428",0.00,"extractionNegative","Ixodes scapularis","Y",,
"708659cb-89bc-489e-b61f-3319446b507b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate15_NI_20250403",0.00,"masterMixNegative","Dermacentor variabilis","Y",,
"c7b79e5d-c657-4db9-9f80-835458f25fd6","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-24","Plate82_IT_20250424",22.78,"positive","Borrelia miyamotoi","Y",,
"8d727813-4600-4a48-9505-5483ce317b78","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate13_NI_20250403",22.80,"positive","Anaplasma phagocytophilum","Y",,
"e1b06dfe-4be2-4292-a6d9-4b8db89f060f","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate60_NI_20250422",0.00,"mixedSampleNegative","HardTick DNA Quality","Y",,
"3e2f822d-7045-49bb-986d-50c7510f653d","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate102_IT_20250428",0.00,"extractionNegative","Ehrlichia muris-like","Y",,
"1caf6a7a-6fea-443b-a3d3-f67595cbaf25","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate50_NI_20250416",0.00,"mixedSampleNegative","Ixodes scapularis","Y",,
"b1b2dd68-6cf2-4df2-ba6d-54fad3dedbab","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate11_NI_20250403",0.00,"mixedSampleNegative","Borrelia lonestari","Y",,
"30f805ac-207a-4d2f-a5c9-984bdbb58933","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate53_NI_20250422",0.00,"mixedSampleNegative","Dermacentor variabilis","Y",,
"5ae59e0d-d40c-4e85-abf8-f2827e94421e","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate65_NI_20250423",0.00,"extractionNegative","Amblyomma americanum","Y",,
"24e786d7-1153-4a18-aab4-66fbafeb32e4","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate23_NI_20250409",0.00,"extractionNegative","Francisella tularensis","Y",,
"5ff06700-4487-4583-9436-6aa7927632d8","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate5_NI_20250327",0.00,"mixedSampleNegative","Rickettsia parkeri","Y",,
"4c9be648-3292-4a53-9a0d-b5476e26fc9d","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate26_NI_20250410",0.00,"extractionNegative","Francisella tularensis","Y",,
"f6158d56-662d-4bbb-b6a8-2bb18f02f0db","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate28_NI_20250410",24.44,"positive","Ehrlichia ewingii","Y",,
"728d061e-0137-4560-87e8-4879b44706bf","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate66_NI_20250423",0.00,"extractionNegative","Rickettsia parkeri","Y",,
"2801d40f-8c89-430b-ac05-589c022f4df2","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate59_NI_20250422",0.00,"masterMixNegative","Rickettsia rickettsii","Y",,
"9e927aa7-ac13-4dcb-8a58-1c3a6f58e4b9","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate41_NI_20250416",0.00,"extractionNegative","Borrelia lonestari","Y",,
"6c32f3f5-4435-48e5-905a-db074a29b68f","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate4_NI_20250327",23.32,"positive","HardTick DNA Quality","Y",,
"39d09ff1-84fd-46ab-98fb-252243e8efa5","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate19_NI_20250409",0.00,"mixedSampleNegative","HardTick DNA Quality","Y",,
"c0fe813e-da28-419a-822f-a990207ea3cd","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate64_NI_20250423",21.17,"positive","Dermacentor variabilis","Y",,
"eb4a52ba-b76d-450f-8f52-e8974b397d53","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate68_NI_20250423",0.00,"mixedSampleNegative","Ixodes pacificus","Y",,
"df6a9f84-848a-4331-a656-cbe5853ec5b9","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate1_NI_20250327",0.00,"masterMixNegative","Anaplasma phagocytophilum","Y",,
"91c125d6-62a3-4f0e-8231-23bcb8bfd394","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate73_NI_20250429",0.00,"extractionNegative","Ehrlichia ewingii","Y",,
"5a80c608-df5f-4a59-95c4-b01b6d65d91b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate24_NI_20250409",0.00,"extractionNegative","Dermacentor variabilis","Y",,
"c7aeb84c-47b9-4b12-bb7d-30061a57a5c3","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate41_NI_20250416",0.00,"masterMixNegative","HardTick DNA Quality","Y",,
"de59fe9c-a0a3-4014-b300-3c2b2766a9f3","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-24","Plate69_NI_20250424",0.00,"masterMixNegative","Borrelia sp.","Y",,
"d588e235-34a4-4647-9c4e-9e6dd6a5f35e","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate79_NI_20250429",0.00,"mixedSampleNegative","Rickettsia philipii","Y",,
"846184fe-17cc-4c3f-b51f-9eaa41591142","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate41_NI_20250416",23.82,"positive","Rickettsia parkeri","Y",,
"990cd039-e7c5-45bb-865c-e92b3c03f810","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate33_NI_20250415",0.00,"mixedSampleNegative","Francisella tularensis","Y",,
"8a78f13f-2295-4286-8896-2d51e49c4d5c","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate2_NI_20250327",0.00,"masterMixNegative","Francisella tularensis","Y",,
"6b43c4a5-f402-438b-92c4-7a87276f7f60","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate12_NI_20250403",17.82,"positive","Dermacentor variabilis","Y",,
"61893e00-fd42-47fb-a43f-387da68e535a","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate54_NI_20250422",22.16,"positive","Ixodes pacificus","Y",,
"1879524e-2914-4ac4-8d5e-f4b6ff05bfe5","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate45_NI_20250416",22.73,"positive","Rickettsia rickettsii","Y",,
"240073e4-ff6c-4c35-86c9-c8b03c2f06d0","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate15_NI_20250403",0.00,"extractionNegative","Rickettsia philipii","Y",,
"5255e6bb-97cd-4c11-82fe-5046921f93f6","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate80_NI_20250429",0.00,"masterMixNegative","Anaplasma phagocytophilum","Y",,
"2e99ba16-7020-4c24-afee-0650108cf9cb","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate17_NI_20250409",0.00,"mixedSampleNegative","Ixodes scapularis","Y",,
"15e8b478-c95d-47f9-91da-709a38bbb233","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate102_IT_20250428",0.00,"mixedSampleNegative","Dermacentor variabilis","Y",,
"d9c69231-11cb-47d1-84d7-6b40acbf5b95","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate37_NI_20250415",0.00,"mixedSampleNegative","Dermacentor variabilis","Y",,
"dd7bb021-2745-4331-8720-a8ecf1afcd21","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate49_NI_20250416",0.00,"extractionNegative","Amblyomma americanum","Y",,
"8b42e5da-81ea-4540-85fc-527bf9138eed","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate46_NI_20250416",0.00,"mixedSampleNegative","Ixodes scapularis","Y",,
"de451db9-c567-44db-98f4-c4c3bf3a61be","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate75_NI_20250429",0.00,"mixedSampleNegative","Ehrlichia chaffeensis","Y",,
"5929cab7-eb8c-49db-8ffa-1285c95fd093","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate39_NI_20250415",23.24,"positive","Borrelia sp.","Y",,
"5a346266-bd39-42c7-afa5-352d7fc5bf55","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-25","Plate86_IT_20250425",0.00,"masterMixNegative","Dermacentor variabilis","Y",,
"645113cd-8471-456c-a27f-b971f98bdcd5","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate39_NI_20250415",0.00,"extractionNegative","Ixodes pacificus","Y",,
"f7713576-2c18-43aa-b53c-85a0c94747e5","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate20_NI_20250409",0.00,"extractionNegative","HardTick DNA Quality","Y",,
"07413548-a57b-4628-8485-f04d9c32d5d4","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate20_NI_20250409",0.00,"extractionNegative","Amblyomma americanum","Y",,
"11bff1f4-05f3-4201-be29-1c84166d861d","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate19_NI_20250409",0.00,"mixedSampleNegative","Dermacentor variabilis","Y",,
"ffcb2104-c332-49d8-bca9-724fd4ec1b01","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate93_IT_20250428",0.00,"masterMixNegative","Ehrlichia muris-like","Y",,
"75131068-3e9a-4a45-9b8c-fd6b4a078df3","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate61_NI_20250423",0.00,"masterMixNegative","Ehrlichia ewingii","Y",,
"5fabb1a1-080f-4910-92f0-d7fa28cb5445","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate51_NI_20250416",0.00,"mixedSampleNegative","Dermacentor variabilis","Y",,
"e4e2b48e-9409-4cc6-88af-ec07b6417589","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate101_IT_20250428",0.00,"extractionNegative","Borrelia sp.","Y",,
"3df7f73a-6b57-4c57-8a01-f2b488b73596","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate38_NI_20250415",0.00,"mixedSampleNegative","Francisella tularensis","Y",,
"ad945052-3b20-4948-a6f0-e7d7de41a19b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate29_NI_20250410",0.00,"extractionNegative","HardTick DNA Quality","Y",,
"b30258d7-488a-46e2-92d5-79ff575cd357","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate79_NI_20250429",0.00,"extractionNegative","Anaplasma phagocytophilum","Y",,
"c3e5e93f-e6fb-4609-b95b-2bb1cefb561d","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate55_NI_20250422",25.79,"positive","Francisella tularensis","Y",,
"b67d4d69-400a-483e-877f-283d6ed72400","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate97_IT_20250428",19.08,"positive","Ixodes scapularis","Y",,
"667e86c0-34f8-46ba-aee4-9767a1179864","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate32_NI_20250410",0.00,"mixedSampleNegative","Borrelia lonestari","Y",,
"c5150bec-1a3b-4e7d-8d37-2a7ef90cd530","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate74_NI_20250429",18.75,"positive","Dermacentor variabilis","Y",,
"0fcf6806-16ee-4a31-a8cd-b212ec639387","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate47_NI_20250416",20.85,"positive","Ixodes scapularis","Y",,
"9aa30975-665f-4522-96df-f0fc7c385693","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate51_NI_20250416",23.74,"positive","Borrelia sp.","Y",,
"ebb417ea-0bd0-4baf-ac2d-47238cdb6964","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate36_NI_20250415",24.77,"positive","Rickettsia parkeri","Y",,
"e5b7b5f0-fa82-400b-87da-e3c4674430a2","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate66_NI_20250423",25.34,"positive","Anaplasma phagocytophilum","Y",,
"e328953b-7606-40d0-9d8f-d404d903f8da","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-24","Plate71_NI_20250424",0.00,"masterMixNegative","Rickettsia rickettsii","Y",,
"59dfdb96-9579-497a-992d-e789c37b086e","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate43_NI_20250416",0.00,"mixedSampleNegative","Francisella tularensis","Y",,
"e78a4792-ebbe-4f57-8e23-4af343f7bd47","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate78_NI_20250429",0.00,"extractionNegative","Francisella tularensis","Y",,
"aabdd14c-17e8-4bc3-9d6f-301921ded43f","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate27_NI_20250410",0.00,"mixedSampleNegative","Dermacentor variabilis","Y",,
"e10dd173-5059-4a3b-9d47-7f36350b4499","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate80_NI_20250429",24.64,"positive","HardTick DNA Quality","Y",,
"11e808be-b63f-4c5d-80c4-b78ac67e0048","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-10","Plate29_NI_20250410",0.00,"extractionNegative","Ixodes scapularis","Y",,
"be8e965c-67b1-442d-8218-5bd04472431b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate5_NI_20250327",0.00,"masterMixNegative","Ehrlichia ewingii","Y",,
"ef606559-3c31-4bf8-a964-0be0fecdd782","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate4_NI_20250327",0.00,"extractionNegative","Borrelia sp.","Y",,
"44aa1d57-4028-49c7-8938-e9ae246f6e04","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate65_NI_20250423",0.00,"extractionNegative","Francisella tularensis","Y",,
"2b8bf6a5-3e69-4a4f-99b6-02c7ad9193f1","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-25","Plate87_IT_20250425",0.00,"mixedSampleNegative","Ixodes pacificus","Y",,
"56a48350-05ac-468e-aa90-095b7f4b3f1d","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate99_IT_20250428",0.00,"masterMixNegative","Babesia microti","Y",,
"80856063-60d0-4f77-9546-371eccb9d1d7","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate50_NI_20250416",0.00,"mixedSampleNegative","HardTick DNA Quality","Y",,
"2c2878e0-d398-4813-84da-8a174562e36d","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate17_NI_20250409",0.00,"extractionNegative","Rickettsia parkeri","Y",,
"704e40e4-ef68-4aba-a511-f91f5308ba0e","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate59_NI_20250422",0.00,"extractionNegative","Ehrlichia ewingii","Y",,
"c9cda5a4-497d-48c7-9d95-54e9d078c354","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate13_NI_20250403",0.00,"masterMixNegative","HardTick DNA Quality","Y",,
"6fe6506b-b041-414d-9a5b-a21fc671d53e","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate9_NI_20250403",0.00,"extractionNegative","Borrelia sp.","Y",,
"f76153ae-6a42-46c4-812c-544f95d2f52f","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate40_NI_20250415",22.85,"positive","Anaplasma phagocytophilum","Y",,
"182f8732-c6d9-481e-85ff-c5f40d19c879","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate37_NI_20250415",0.00,"mixedSampleNegative","Borrelia lonestari","Y",,
"30d2d1d5-2642-4205-a3df-3a4bb935fed9","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-29","Plate74_NI_20250429",0.00,"mixedSampleNegative","Rickettsia rickettsii","Y",,
"cc7a6ffe-3a2a-4394-bd22-223fed1fb470","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-22","Plate53_NI_20250422",0.00,"mixedSampleNegative","Borrelia lonestari","Y",,
"e5451786-a54d-4ddd-8720-f139aec3b581","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate10_NI_20250403",21.96,"positive","Ehrlichia ewingii","Y",,
"c49e980f-4f28-4bac-88d6-5779872c176f","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate67_NI_20250423",0.00,"masterMixNegative","Anaplasma phagocytophilum","Y",,
"5dfe83b6-fdd3-4823-9e52-aae38ccd7d79","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate101_IT_20250428",0.00,"extractionNegative","Borrelia miyamotoi","Y",,
"fbbcffb7-2bf9-4d17-9ce1-c0603d096338","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-28","Plate96_IT_20250428",0.00,"extractionNegative","Borrelia mayonii","Y",,
"4b418ffd-d602-41ec-b647-4b2e6f2cde61","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate22_NI_20250409",0.00,"extractionNegative","Borrelia lonestari","Y",,
"886b06f1-4656-454e-9fa0-cdb26f683efe","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate17_NI_20250409",0.00,"masterMixNegative","HardTick DNA Quality","Y",,
"85cb6889-98a2-44c8-a738-30d407160627","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate44_NI_20250416",0.00,"extractionNegative","Dermacentor variabilis","Y",,
"7068e92b-a91e-473f-9303-b1500f8ab81f","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-24","Plate69_NI_20250424",0.00,"extractionNegative","Borrelia lonestari","Y",,
"fd14e050-9882-4ab1-8d75-70413e1a51f7","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate38_NI_20250415",0.00,"mixedSampleNegative","Ehrlichia ewingii","Y",,
"edce3b95-5503-42d0-b779-b783acb3aad1","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate13_NI_20250403",0.00,"extractionNegative","Borrelia lonestari","Y",,
"44a9d406-8ddb-4c8e-bce2-da8d8302cf3b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate34_NI_20250415",0.00,"mixedSampleNegative","Ixodes scapularis","Y",,
"71b7e9b7-1b78-4f9c-944e-9628f6d368f7","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-23","Plate62_NI_20250423",24.72,"positive","Rickettsia philipii","Y",,
"62eecafe-7598-4fcf-8dbb-9e1f20564e9b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-03-27","Plate2_NI_20250327",0.00,"masterMixNegative","Borrelia sp.","Y",,
"2d3b4d99-ee01-4de3-be54-f562028134e4","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate22_NI_20250409",0.00,"mixedSampleNegative","HardTick DNA Quality","Y",,
"92779fbf-ea05-4e6b-9459-e0f32e602996","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-15","Plate39_NI_20250415",0.00,"masterMixNegative","Ixodes scapularis","Y",,
"02cd1ea2-fbd4-49d5-891e-a64e63caa380","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate12_NI_20250403",0.00,"mixedSampleNegative","Amblyomma americanum","Y",,
"4fd4a6cb-7492-4e25-94ed-1da5cf68109b","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-24","Plate82_IT_20250424",21.69,"positive","Anaplasma phagocytophilum","Y",,
"7a26433a-7ef8-40a8-b716-cbae64de2926","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate10_NI_20250403",0.00,"mixedSampleNegative","Ixodes pacificus","Y",,
"a9b02b5e-8514-4e4a-8ba6-fae11fef0241","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate21_NI_20250409",0.00,"masterMixNegative","Ehrlichia ewingii","Y",,
"8d0248a6-2512-4246-8309-582d5fa7d7a7","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-03","Plate14_NI_20250403",0.00,"extractionNegative","Rickettsia philipii","Y",,
"ae0e2612-e5ab-4dda-9a3c-d7cd2b726a53","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-09","Plate24_NI_20250409",0.00,"masterMixNegative","Dermacentor variabilis","Y",,
"ea5d3973-ff3a-41ac-a3f1-cb7aef574cf0","2025-08-29T19:00Z","2025-08-29T19:00Z","University of Massachusetts Laboratory of Medical Zoology","2025-04-16","Plate44_NI_20250416",0.00,"masterMixNegative","Amblyomma americanum","Y",,
