bio_1_mean,bio_2_mean,bio_3_mean,bio_4_mean,bio_5_mean,bio_6_mean,bio_7_mean,bio_8_mean,bio_9_mean,bio_10_mean,bio_11_mean,bio_12_mean,bio_13_mean,bio_14_mean,bio_15_mean,bio_16_mean,bio_17_mean,bio_18_mean,bio_19_mean,Species,range_size_deg2
19.992985,8.954618,87.23763,32.679832,25.2252,14.954099,10.2711,19.682327,19.924662,20.274176,19.596523,1851.9,270.4,58.0,40.09555,643.5,241.3,467.2,568.9,Pristimantis grandiceps,0.021901277999999833
25.644348,8.851529,79.2787,61.634766,32.004295,20.838226,11.166075,25.338043,26.438206,26.438206,24.878586,2447.1,335.9,64.8,48.523632,966.4,221.3,221.3,821.6,Pristimantis gutturalis,3.3214395220369908
11.488188,10.360333,89.8535,14.323988,17.27725,5.747,11.530251,11.542625,11.451959,11.675459,11.374541,1070.0,151.0,25.0,45.395874,417.0,104.0,397.0,279.0,Pristimantis hamiotae,0.0003636170000000476
13.921224,9.234739,90.191246,34.424137,18.943125,8.698874,10.244249,14.205251,13.572145,14.284854,13.480791,1672.5,247.5,52.5,43.871147,703.5,195.0,635.0,299.0,Pristimantis huicundo,0.7537649378500014
17.478441,9.737968,87.80001,33.796516,23.151173,12.047674,11.1035,17.256184,17.533323,17.807503,16.96818,2650.5,322.2,134.7,26.979298,908.5,440.5,508.3,842.1,Pristimantis ignicolor,4.93413922207
19.546062,10.548708,84.87685,38.124447,25.679,13.25075,12.428251,19.689375,19.009958,19.933582,19.009958,1193.0,135.0,68.0,19.910032,361.0,224.0,315.0,224.0,Pristimantis infraguttatus,0.0
15.823054,9.294535,91.71742,20.655401,20.955051,10.80195,10.153101,15.538858,15.855641,16.071964,15.538858,2127.8,280.0,90.4,33.373955,748.6,334.2,602.4,748.6,Pristimantis jubatus,0.17244791325900852
23.730953,9.366644,88.743576,41.168587,29.083248,18.519598,10.563649,23.393429,24.05376,24.14382,23.144838,3654.5,402.3,218.8,20.518791,1155.5,680.9,807.7,1058.6,Pristimantis kichwarum,2.9067337466519954
19.06429,9.483159,87.64946,38.555748,24.53075,13.703801,10.82695,18.723066,19.292542,19.452734,18.487293,3134.2,381.6,155.6,28.962696,1077.6,506.2,581.8,1016.0,Pristimantis kirklandi,0.20615323722199894
12.753418,9.395479,76.98861,41.216106,18.875347,6.7347503,12.140599,12.528807,12.845416,13.229192,12.303542,1677.8,253.8,21.8,56.65252,698.8,115.8,363.0,627.2,Pristimantis lynchi,0.06868321301601217
25.693619,8.296608,83.41444,38.100517,30.7158,20.774426,9.941375,25.742243,25.643936,26.130573,25.153946,3065.0,319.1,188.4,17.525229,911.5,585.7,676.3,737.0,Pristimantis malkini,17.60165119820798
23.199635,11.322021,85.623695,30.51706,29.949,16.726,13.223,22.906292,23.099667,23.477291,22.826874,3046.0,466.0,90.0,49.121063,1230.0,318.0,520.0,1186.0,Pristimantis marahuaka,0.0
23.714403,9.072731,83.09068,44.52888,29.638098,18.690474,10.947626,23.5179,24.034697,24.245863,23.151403,2496.0,356.5,84.7,43.772507,969.4,298.5,354.5,752.2,Pristimantis marmoratus,87.83888953931
17.600199,8.554563,92.090996,24.475462,22.369,13.07975,9.289249,17.315876,17.739416,17.894333,17.287584,2483.0,313.0,125.0,27.97142,788.0,436.0,700.0,778.0,Pristimantis mars,0.0
22.157871,9.620578,79.13734,69.69064,28.690725,16.534948,12.155775,21.551224,22.69431,23.080694,21.320238,2607.6,386.3,34.0,59.040627,1082.3,162.7,272.2,1051.3,Pristimantis medemi,1.2439101827910004
20.080465,8.802575,79.368126,58.989643,25.201275,14.10935,11.091925,19.980017,19.533127,20.755741,19.317987,1523.4,278.0,12.7,69.92524,666.8,57.8,468.0,70.7,Pristimantis megalops,0.2176512418080073
12.309136,11.492557,83.49626,43.734566,19.0658,5.2995253,13.766275,12.4485,11.700776,12.775258,11.678871,1149.2,161.2,46.3,38.81677,414.2,150.8,338.9,152.9,Pristimantis melanogaster,6.415616032739986
23.838125,10.336875,91.09988,30.33157,29.676,18.32925,11.34675,23.447834,23.973791,24.092834,23.405584,2697.0,366.0,147.0,34.007244,1020.0,460.0,511.0,887.0,Pristimantis memorans,0.0
19.794662,11.961354,82.47035,57.82612,26.6656,12.1225,14.543101,19.884098,19.067091,20.403906,19.053013,1734.7,242.2,55.4,49.927116,694.7,189.9,477.1,192.5,Pristimantis mendax,16.995837788687993
23.438595,9.007395,90.88967,29.023396,28.48475,18.574497,9.910251,23.106874,23.628332,23.716541,23.02075,2085.0,311.0,65.0,41.101982,738.0,270.0,449.0,669.0,Pristimantis merostictus,1.0576070999975635e-05
21.355265,10.280629,87.290115,30.81048,27.55985,15.782524,11.777326,21.39684,21.470043,21.677038,20.907581,1537.7,166.2,99.9,18.754683,481.1,310.2,334.9,411.7,Pristimantis metabates,0.039287140000000505
22.173681,10.489888,87.28738,29.952297,28.39585,16.378101,12.017749,22.348377,22.036657,22.423458,21.729784,1613.0,176.8,106.6,18.166838,502.6,339.0,362.6,390.4,Pristimantis minimus,0.001982879999999928
26.121906,11.063658,86.74204,33.040524,32.353077,19.598475,12.754598,26.249207,25.658209,26.433483,25.658209,2193.8,309.4,71.5,41.888752,805.2,259.1,637.6,259.1,Pristimantis minutulus,4.371437463426006
22.077896,8.923274,89.88765,28.493382,27.088776,17.159748,9.929026,21.804577,22.223074,22.36174,21.67625,1988.7,296.0,60.6,41.596752,705.0,254.9,437.7,614.0,Pristimantis miyatai,0.06425255647900001
24.41921,10.935977,79.56491,80.84059,30.952398,17.097775,13.854625,24.912357,23.296692,25.146887,23.280037,2161.0,317.2,65.7,51.929634,891.4,219.4,640.8,230.9,Pristimantis olivaceus,50.18855340922801
14.202768,9.330457,90.635025,21.81403,19.268452,8.975424,10.293026,14.383754,14.09948,14.522588,13.987704,1561.5,232.4,35.7,51.421436,663.8,153.4,603.6,241.0,Pristimantis onorei,0.4412603016000036
8.9384985,10.2631235,84.167175,54.324543,15.16965,2.9744248,12.195226,9.106525,8.458246,9.34467,8.129596,1120.5,136.1,56.1,26.907415,381.4,192.9,293.3,242.9,Pristimantis orestes,0.5788059386760069
21.729414,8.637269,84.5262,51.275646,27.10205,16.84875,10.253301,22.30014,21.382992,22.38283,21.157984,2242.7,371.8,61.6,62.656384,1034.9,222.2,990.1,250.5,Pristimantis ornatissimus,3.265323970650005
11.048146,13.163584,78.851006,69.323875,18.31675,1.6225,16.69425,11.36925,10.024542,11.703375,10.024542,904.0,149.0,15.0,65.502975,427.0,52.0,264.0,52.0,Pristimantis ornatus,0.0
18.923326,8.959868,87.35375,30.33701,24.24305,13.9650755,10.277975,18.704649,19.07197,19.280766,18.542484,2666.3,330.7,101.2,33.573536,848.1,372.1,673.7,786.7,Pristimantis orpacobates,1.5533122232939962
11.962373,10.225238,85.143005,45.31321,18.0817,6.0745254,12.0071745,11.740583,12.063758,12.309595,11.295197,976.6,124.4,43.9,29.348953,327.5,152.9,226.8,276.4,Pristimantis ortizi,0.5674159071999948
20.762188,9.309834,89.50471,27.005146,25.996,15.5945,10.401501,20.551458,20.539959,21.022041,20.414791,1585.0,245.0,45.0,42.814674,566.0,188.0,454.0,479.0,Pristimantis padrecarlosi,0.0
24.13845,7.473213,78.37727,58.73574,29.052145,19.540142,9.512003,23.72384,24.353586,24.951874,23.500711,2780.4,409.2,31.8,54.657127,1073.4,190.7,456.4,779.5,Pristimantis pardalis,3.5316696128820007
11.453885,9.840788,82.536766,55.871784,17.601099,5.6786003,11.922499,11.062996,11.76557,11.875334,10.643045,982.9,125.3,46.0,27.523853,328.1,160.7,189.0,310.6,Pristimantis pastazensis,0.016991739360000122
20.590302,10.10098,86.558815,32.489132,26.77525,15.105749,11.6695,20.303667,20.71667,20.957916,20.125626,1626.0,183.0,99.0,19.323547,506.0,309.0,365.0,470.0,Pristimantis percnopterus,0.0
20.090275,12.841822,77.94151,119.796326,28.736774,11.21525,17.521526,20.684153,19.772858,21.398382,18.463688,1915.9,273.6,80.1,68.421036,772.2,265.7,461.2,476.8,Pristimantis petersi,577.0653042240119
17.225521,12.843124,88.01635,50.25037,24.23675,9.645,14.591749,17.745958,16.59579,17.786167,16.59579,811.0,151.0,16.0,55.429573,351.0,72.0,315.0,72.0,Pristimantis petrobardus,0.0
20.549465,10.110733,86.456215,32.536243,26.7583,15.063548,11.69475,20.317402,20.675678,20.915974,20.084309,1594.6,179.2,98.0,19.336704,496.2,304.2,355.0,460.2,Pristimantis proserpens,1.7153599999995746e-05
17.52497,8.703662,88.60647,30.497753,22.474174,12.651601,9.822576,17.839937,17.346844,17.948908,17.222294,1712.4,271.0,32.9,59.94408,765.9,134.3,688.4,254.0,Pristimantis pteridophilus,1.9769641505160005
12.453257,8.769063,90.80879,25.395718,17.327,7.66575,9.661249,12.212462,12.567554,12.685738,12.118033,1735.4,231.3,81.5,30.365238,556.2,295.7,407.0,543.3,Pristimantis racemus,2.9646503561700004
16.821346,12.588138,78.481125,86.46953,24.277653,8.182025,16.095625,17.254063,15.644297,17.659033,15.597567,1142.3,166.3,36.7,50.158558,483.8,131.7,311.0,132.4,Pristimantis rhabdolaemus,0.6206637380370003
23.083721,9.022837,78.07742,65.65653,28.237823,16.679966,11.557858,23.327473,22.316593,23.716928,22.123196,941.0,123.6,17.4,51.441387,355.7,68.3,254.7,110.3,Pristimantis riveroi,0.002164140896000053
19.918194,10.430023,86.338135,33.006184,26.18775,14.103226,12.084524,19.832794,19.838388,20.265896,19.441868,1384.4,169.7,79.1,26.142166,454.8,248.5,317.3,341.0,Pristimantis rufioculis,4.770623368800025
21.603481,8.847375,80.05586,57.47417,26.714,15.662501,11.0515,21.443958,21.089584,22.261501,20.863375,1471.0,277.0,12.0,70.777275,659.0,53.0,463.0,68.0,Pristimantis sanctaemartae,0.0007394595000001815
17.355465,10.021712,86.46581,35.51052,23.464848,11.874125,11.590725,17.06098,17.51611,17.689142,16.823713,1510.1,183.2,82.2,26.070175,507.3,261.4,313.7,477.1,Pristimantis schultei,0.12994946851999775
24.551483,5.8766413,70.445435,85.54848,28.598131,20.256187,8.341944,25.075909,23.773146,25.354456,23.38001,2130.0,273.25,85.125,37.260307,768.125,276.5,659.625,354.625,Pristimantis shrevei,0.036097167265999916
16.723541,9.143374,91.2558,30.577724,21.8735,11.854001,10.019501,16.545582,16.780544,17.013792,16.311916,2355.0,287.0,85.0,34.578316,750.0,313.0,644.0,647.0,Pristimantis signifer,0.0
10.156028,8.434053,90.06531,15.924963,14.770925,5.406475,9.36445,10.051858,10.189017,10.365187,10.013876,1557.8,213.6,87.3,28.279535,493.2,286.3,440.5,382.8,Pristimantis simoterus,0.48134229798200256
22.26929,10.299606,85.116516,38.462353,28.4896,16.331125,12.158476,22.327524,22.162836,22.658768,21.710392,1628.4,185.2,90.1,24.603329,536.2,285.0,386.2,383.1,Pristimantis skydmainos,65.92013302818594
16.414713,9.086474,90.22842,22.475582,21.408102,11.3356,10.0725,16.615404,16.371265,16.73008,16.176994,1716.2,252.4,38.5,53.06083,727.1,165.6,670.9,343.4,Pristimantis sobetes,0.429840980237995
17.584791,10.350901,86.45882,27.460794,23.53185,11.5633,11.96855,17.625034,17.52004,17.918041,17.3009,1762.4,242.6,50.2,43.157562,608.6,209.8,434.2,546.8,Pristimantis spilogaster,0.1478937223679965
14.404297,10.189288,85.224655,45.395298,20.662298,8.706724,11.955574,14.270108,14.662491,14.762515,13.701536,1225.3,134.8,70.9,23.015335,394.6,220.4,271.1,359.2,Pristimantis spinosus,0.011702128592001497
23.083721,9.022837,78.07742,65.65653,28.237823,16.679966,11.557858,23.327473,22.316593,23.716928,22.123196,941.0,123.6,17.4,51.441387,355.7,68.3,254.7,110.3,Pristimantis stenodiscus,0.005560590825000022
17.33815,10.7496395,85.547424,27.267426,23.84755,11.281924,12.565626,17.466629,17.086819,17.606054,16.965641,897.4,171.6,26.5,63.475746,432.3,94.4,261.0,98.4,Pristimantis sternothylax,0.8614291281100092
12.190419,11.811936,83.4145,42.911213,18.946333,4.7850833,14.16125,12.270332,11.57832,12.697097,11.57832,1256.3334,180.0,44.666668,42.70994,455.33334,144.33333,388.66666,144.33333,Pristimantis stictoboubonus,0.001508487519998608
16.658188,11.9348755,79.55655,64.81414,23.4505,8.44875,15.001751,16.835459,15.7369585,17.32825,15.7369585,1565.0,216.0,59.0,43.0873,616.0,191.0,434.0,191.0,Pristimantis stictogaster,0.0027999999999996673
21.300486,8.21209,86.32729,40.94867,26.224726,16.709625,9.5151005,21.754662,21.026217,21.885218,20.889812,2437.9,389.5,58.3,66.501755,1141.0,211.4,1029.3,264.6,Pristimantis subsigillatus,0.2689477387740037
18.54665,8.871177,90.091515,30.085323,23.582027,13.735111,9.846916,18.225855,18.433079,18.861336,18.131035,2627.6667,320.1111,145.33333,27.772472,833.44446,495.22223,773.1111,778.7778,Pristimantis suetus,5.560905027320881
14.588989,8.372854,91.908394,21.336023,19.07425,9.96425,9.11,14.411,14.539375,14.90625,14.411,1321.0,176.0,31.0,44.12098,476.0,134.0,419.0,476.0,Pristimantis sulculus,0.0005740075439997682
16.133667,9.65675,91.81166,23.550966,21.36875,10.85075,10.518,16.032375,16.189,16.418541,15.841791,2135.0,233.0,106.0,24.029942,685.0,369.0,630.0,561.0,Pristimantis taciturnus,0.0
7.767981,10.12023,87.49197,44.92835,13.4707,1.8764,11.594301,7.8447165,7.884742,8.136724,7.1275,1042.0,112.4,51.6,23.42282,315.2,191.2,262.8,219.8,Pristimantis thymelensis,0.6811855399999958
24.975073,10.197685,73.76798,98.570694,31.416424,17.577927,13.838499,25.662271,23.584972,25.80722,23.552477,2872.7,425.1,100.2,51.455254,1195.7,318.1,884.1,348.8,Pristimantis toftae,1.8874886561599928
21.548416,9.360749,90.00505,34.759003,26.838251,16.438,10.40025,21.16904,21.48804,21.94304,21.063665,2625.0,321.0,132.0,29.261444,845.0,465.0,622.0,785.0,Pristimantis torrenticola,0.000560616000000069
19.045532,9.249105,86.770676,39.442017,24.561,13.901751,10.65925,18.644375,19.184666,19.38667,18.437542,3325.0,403.0,202.0,21.065945,1063.0,635.0,717.0,996.0,Pristimantis trachyblepharis,6.845322000057459e-06
17.476843,8.727688,77.254974,58.32757,23.031,11.73375,11.29725,17.496292,16.961292,18.096167,16.679167,1327.0,207.0,39.0,43.165367,469.0,165.0,358.0,168.0,Pristimantis tubernasus,0.0
18.020094,8.698146,76.1759,74.688934,23.25025,11.83175,11.4185,18.110458,17.171167,18.809458,16.986084,1395.0,234.0,24.0,59.594093,584.0,108.0,313.0,116.0,Pristimantis turik,0.0
12.579269,11.381746,89.61197,24.859852,18.9948,6.302775,12.692025,12.673857,12.345109,12.807025,12.258975,1021.5,135.2,30.3,38.28936,364.0,122.2,233.3,209.4,Pristimantis unistrigatus,1.8059049683689845
11.869989,7.7770624,79.66465,45.13195,16.1615,6.39925,9.762251,12.201708,11.2196665,12.21475,11.2196665,1054.0,137.0,18.0,54.751404,393.0,60.0,357.0,60.0,Pristimantis vanadise,0.0
19.012796,8.489052,88.58273,27.671907,23.854126,14.27725,9.576876,18.61073,19.209385,19.220718,18.61073,2170.75,273.5,113.5,26.571316,678.5,417.0,418.25,678.5,Pristimantis xylochobates,0.001867398399995647
18.335104,9.227894,90.94218,28.778326,23.580173,13.417625,10.16255,18.0046,18.362492,18.652828,17.94796,2361.3,293.9,117.3,29.475428,748.8,397.7,650.5,694.8,Pristimantis zophus,0.1372816312700042
17.995209,8.752681,89.9273,27.293417,23.027166,13.2716675,9.7555,17.688097,18.142431,18.319166,17.65182,2472.6667,313.66666,106.333336,32.036346,796.0,379.0,688.6667,756.0,Strabomantis cheiroplethus,0.5171075409999991
20.99112,9.328239,87.58241,32.22895,26.377802,15.727427,10.650375,20.82318,21.083792,21.298742,20.51706,2936.1,327.8,171.6,22.399818,930.5,541.5,647.2,804.9,Strabomantis cornutus,43.016773417539966
17.117073,8.682229,90.33167,24.927536,21.86,12.2485,9.611501,17.340876,17.099958,17.482542,16.856209,2066.0,319.0,42.0,58.847607,930.0,204.0,840.0,377.0,Strabomantis helonotus,0.0
21.169641,9.099623,87.59995,33.249027,26.467728,16.037498,10.430226,20.847437,21.299196,21.505049,20.721579,2040.8,303.4,61.5,42.616486,745.9,256.0,448.8,683.3,Strabomantis ingeri,2.619604436272005
17.170233,8.967751,89.32753,28.399786,22.198523,12.161375,10.037149,17.47802,17.02533,17.591553,16.910208,1983.2,323.6,37.4,63.825813,935.7,159.8,823.8,316.7,Strabomantis necerus,0.06395938371000094
19.40773,9.332207,91.46724,24.114151,24.555475,14.347275,10.2082,19.098133,19.392038,19.687529,19.098133,1801.4,233.1,87.8,30.913937,594.0,325.6,438.5,594.0,Strabomantis ruizi,0.20955018047800683
25.37382,9.137314,85.33324,41.750614,30.6869,19.988523,10.698374,25.250591,25.338766,25.836231,24.811298,2901.9,314.5,171.3,20.576504,891.3,540.1,698.6,671.6,Strabomantis sulcatus,52.945029280223984
18.82629,8.586505,92.00852,24.590515,23.603325,14.270175,9.333148,18.540346,18.94776,19.1207,18.5076,2763.4,343.0,138.7,27.656506,889.6,483.2,740.8,862.2,Strabomantis zygodactylus,1.791360376520009
23.537802,8.183395,79.838005,53.579132,28.5375,18.2875,10.25,23.890833,22.97104,24.03975,22.765917,1646.0,181.0,63.0,32.003468,534.0,214.0,444.0,268.0,Aromobates ericksonae,0.0
7.8310523,8.805021,77.507286,39.293156,13.032,1.67175,11.3602495,8.105208,7.273875,8.121625,7.273875,955.0,144.0,11.0,61.888203,395.0,42.0,307.0,42.0,Aromobates zippeli,0.0
18.645624,8.497499,80.55266,56.930588,23.465998,12.917,10.549,19.094707,18.005375,19.13175,17.837458,903.0,121.0,20.0,46.124645,310.0,79.0,271.0,87.0,Aromobates ornatissimus,0.0
13.42307,14.617343,70.55064,163.6803,23.193375,2.4655252,20.727848,14.632533,11.154825,15.163432,11.154825,999.5,206.8,10.2,95.33897,581.7,36.4,285.7,36.4,Ambystoma altamirani,0.15927819269000085
16.195301,14.680867,63.069256,227.61987,27.678802,4.420575,23.258226,18.088644,15.5524845,18.678915,13.116466,918.8,213.0,7.0,101.403336,557.4,26.7,376.4,48.8,Ambystoma amblycephalum,1.646385805962003
15.93524,15.926603,62.739605,247.16891,28.1645,2.7792497,25.38525,17.192875,15.7838335,18.722378,12.623542,908.0,210.0,6.0,106.23006,571.0,21.0,202.0,35.0,Ambystoma andersoni,0.0006971694519999698
13.437197,12.472325,35.108734,870.7706,31.120676,-4.4225755,35.54325,14.089063,17.808208,23.897219,2.2995708,1242.0,127.5,76.1,15.203085,358.2,261.6,317.6,295.6,Ambystoma barbouri,7.023014546152002
19.742334,10.188288,38.25155,635.05225,32.289856,5.689726,26.600128,27.235077,16.216206,27.235077,11.731518,1617.8,198.4,95.4,24.586441,538.8,311.4,538.8,356.2,Ambystoma bishopi,0.036216651200000394
13.381273,16.197731,69.86198,171.38773,24.292925,1.096625,23.196299,14.639679,11.143184,15.154979,10.979971,956.4,198.5,8.8,94.5748,555.3,35.3,281.0,35.5,Ambystoma lermaense,0.2537387423999953
12.673233,11.583254,54.00343,383.72903,24.52507,2.7272377,21.797832,8.594035,17.110561,17.362736,8.026602,941.5,172.2,12.6,79.13674,466.6,50.7,55.0,442.9,Ambystoma macrodactylum,18.117855672929966
13.611943,17.096603,70.93727,183.87813,24.819525,0.694225,24.125301,15.206754,11.261717,15.574801,11.090449,497.2,94.7,6.3,75.66073,233.3,25.9,184.3,25.9,Ambystoma subsalsum,0.06727993999999796
17.175497,12.797744,40.62097,724.36584,32.519005,0.92976606,31.589237,13.0189,19.807127,25.850452,7.9897523,1370.1,151.1,76.5,19.75871,415.6,262.7,356.9,368.5,Ambystoma talpoideum,44.43418348520795
17.342564,12.306044,34.761826,845.4337,34.65725,-0.81087494,35.468124,21.665094,9.173013,27.55783,6.6385965,971.4,130.3,48.7,31.402325,326.2,165.1,227.6,168.4,Ambystoma texanum,29.028497223558073
14.910904,12.2849045,36.566936,809.5584,31.61267,-2.0060172,33.61869,21.264416,13.211939,24.71448,4.7063103,1199.3,132.2,75.6,16.843342,361.2,248.8,344.5,283.4,Ambystoma tigrinum,53.22116112699598
16.227787,14.264229,64.29928,217.05673,27.057898,4.9138746,22.144024,17.431934,13.713638,18.663532,13.342775,618.7,117.9,9.4,79.59393,316.0,33.9,181.5,33.9,Ambystoma velasci,3.186504849307986
2.438275,15.456197,42.371864,733.6374,23.706202,-12.7776,36.483803,-1.9687626,11.565801,11.699216,-6.128104,612.3,73.7,26.5,27.333233,202.7,99.4,110.1,189.2,Dicamptodon aterrimus,2.015926399470003
19.035618,11.575977,39.053326,691.24585,33.239426,3.5158,29.723627,23.830822,19.761679,27.22083,10.232934,1448.1,152.2,87.7,16.099049,418.8,297.1,379.9,362.1,Amphiuma tridactylum,27.48727376485197
10.15697,10.482908,42.301147,526.0968,20.940876,-3.8847747,24.82565,16.241467,3.2486043,16.241467,3.2486043,928.0,193.4,6.3,92.98462,526.8,22.1,526.8,22.1,Batrachuperus yenyuanensis,0.48238296097101224
14.024806,8.587483,27.482859,846.41034,30.497852,-0.7319501,31.229797,24.039608,8.7519045,24.507795,3.8725166,1753.4,234.2,89.3,33.01429,582.5,297.8,560.6,360.4,Hynobius abei,2.378406599999986
13.425789,6.025344,39.159775,332.11688,20.1338,4.746375,15.387425,16.955212,9.927755,16.955212,8.835617,2828.1,540.5,49.4,73.23781,1385.6,158.3,1385.6,207.0,Hynobius arisanensis,0.02058467028399918
11.546013,5.924596,36.252583,368.23883,18.897326,2.5598502,16.337475,14.909943,7.763959,15.638962,6.586454,3270.4,448.3,77.4,52.291584,1304.0,274.0,1272.4,370.0,Hynobius formosanus,0.06179700572999758
13.012619,8.290941,26.666042,856.5123,28.024302,-3.0653749,31.089672,23.126307,2.7497458,23.330856,2.1906834,1498.3,244.4,30.9,56.539978,654.5,132.1,654.5,132.3,Pachyhynobius shangchengensis,0.22810103983799926
5.740781,12.060854,32.735588,882.0016,23.828503,-13.01475,36.843254,0.104875006,15.3085,16.397999,-5.6505423,554.0,125.0,3.0,95.96297,338.0,12.0,14.0,200.0,Paradactylodon mustersi,0.0
12.527054,10.301569,32.948353,800.55896,28.942749,-2.299275,31.242025,8.4689045,22.001276,22.10706,2.5673833,285.7,49.3,5.4,59.54133,125.8,21.4,22.2,94.1,Paradactylodon persicus,2.991653676027976
13.624901,7.1635857,25.492762,757.54285,27.950027,-0.13322501,28.083252,20.80304,3.9682374,22.708065,3.9682374,1314.2,198.7,22.0,61.722443,564.5,74.7,543.3,74.7,Pseudohynobius flavomaculatus,2.857876810344014
15.459229,6.882666,24.704252,758.16656,29.87525,2.015,27.86025,22.60571,5.8435416,24.558416,5.8435416,1304.0,209.0,21.0,61.039555,573.0,75.0,524.0,75.0,Pseudohynobius jinfo,0.0
14.023073,7.2367496,26.326084,738.7361,28.203125,0.71650004,27.486626,21.084126,4.5187707,22.799374,4.5187707,1112.5,182.5,18.0,64.978386,506.0,59.5,478.5,59.5,Pseudohynobius kuankuoshuiensis,0.004950030535999232
8.974188,15.042708,33.075073,1116.6361,30.7205,-14.76,45.4805,20.65179,-5.431542,22.223667,-5.431542,168.0,45.0,1.0,93.63587,102.0,5.0,98.0,5.0,Pseudohynobius shuichengensis,0.0
-1.0130438,12.214154,31.353085,974.5856,18.818401,-20.136724,38.95512,8.555063,-12.645363,10.842433,-12.645363,570.5,79.6,20.4,43.10328,228.6,70.4,205.8,70.4,Ranodon sibiricus,0.03653717869200041
1.6507614,9.434731,22.14434,1218.5824,23.157324,-19.460249,42.617577,16.246399,-10.743096,16.246399,-13.790092,518.8,93.6,15.6,57.463196,238.7,56.9,238.7,66.3,Salamandrella keyserlingii,522.300445582851
3.8795269,9.729501,22.16923,1233.4843,23.735157,-19.912296,43.647453,17.987843,-12.468127,17.987843,-12.468127,677.7,138.8,7.8,82.10594,366.7,30.8,366.7,30.8,Salamandrella tridactyla,6.219183710896968
15.086947,12.840421,53.4099,439.05957,28.370855,4.0997276,24.271126,10.552605,20.074337,20.488117,9.810856,646.0,131.6,2.0,90.62089,342.9,8.4,13.9,339.9,Batrachoseps attenuatus,2.9328037396070084
11.246343,15.372032,42.993237,766.7606,31.097977,-4.6903,35.788277,2.6700873,18.127422,21.04392,2.5147877,253.8,43.5,6.6,58.769146,117.2,26.7,31.3,117.1,Batrachoseps campi,0.04594746312000047
14.581034,14.15365,44.732494,653.3224,33.024155,1.3996751,31.624475,7.4383874,22.64395,22.939762,7.2084336,888.6,158.8,3.1,85.1492,442.2,17.1,22.2,436.5,Batrachoseps diabolicus,1.7337329294399937
13.199458,13.9175625,45.477493,643.6971,30.598576,-0.02229998,30.620876,6.6499076,21.25026,21.562984,6.031971,568.4,107.4,2.2,86.94076,305.8,15.0,25.4,295.5,Batrachoseps gabrieli,0.06311183207099849
14.187231,14.530233,57.93985,386.5895,27.984537,2.6917405,25.292797,10.01626,18.49139,19.067026,9.639589,532.2,102.5,1.6,90.451836,284.2,6.7,12.7,280.0,Batrachoseps gavilanensis,0.8751350119469996
15.182215,15.075488,45.25141,682.16296,34.098053,0.7953,33.30275,8.513859,23.573425,23.742058,7.2782083,461.7,85.4,1.4,83.744644,241.3,7.9,13.1,228.6,Batrachoseps gregarius,2.0658148888760044
7.6523256,14.193064,43.06888,701.1043,26.371374,-6.5970244,32.968403,-0.27483755,14.873036,16.65492,-0.30863756,526.4,93.9,7.0,74.26729,258.6,29.9,41.9,258.4,Batrachoseps robustus,0.21147342821299867
23.572329,10.289495,60.769066,203.09227,32.122345,15.300545,16.821798,24.610321,22.874058,25.722097,20.745962,1937.8,346.1,27.7,72.44895,903.0,111.2,541.2,245.5,Bolitoglossa alberchi,3.4187282747099785
22.17406,9.763194,80.43666,62.72695,28.041424,15.815001,12.226424,22.295734,21.701666,22.790813,21.292942,2513.2,312.7,115.7,37.04187,869.9,393.0,600.4,585.3,Bolitoglossa altamazonica,198.07228354872802
18.261168,10.888166,67.42525,152.65019,26.41275,10.26425,16.1485,18.947124,17.076832,19.837208,16.132416,1330.0,258.0,12.0,84.439186,589.0,47.0,500.0,51.0,Bolitoglossa carri,0.0004435141900002342
24.018265,8.791113,78.71205,74.45238,29.904526,18.735775,11.16875,24.1599,24.643032,25.039135,23.171453,3589.8,402.6,140.7,29.67194,1115.3,509.6,626.5,1031.9,Bolitoglossa colonnea,0.028654789977000314
19.796515,11.697553,71.91532,128.5612,27.993427,11.7282505,16.265175,20.706656,19.613934,21.17282,18.030924,3267.1,536.8,85.8,64.65721,1448.5,275.2,804.6,371.0,Bolitoglossa cuchumatana,0.35206196325000555
24.93163,6.363972,78.09794,60.005566,29.162899,21.014124,8.148775,24.383518,25.077127,25.766748,24.281609,2624.8,368.2,25.8,57.230705,1022.0,131.3,438.6,857.4,Bolitoglossa cuna,1.5805723984050088
16.677193,8.887431,69.289795,120.80282,23.188667,10.370167,12.8185,17.444849,16.02896,17.954681,15.036889,1905.3334,301.66666,48.666668,62.312298,822.6667,170.33333,523.3333,204.0,Bolitoglossa daryorum,0.041900457068997955
21.43698,10.221875,64.78357,166.33727,29.494503,13.7160015,15.7785015,21.919708,21.616581,23.329418,19.19871,1422.0,216.0,23.0,58.277225,571.0,96.0,398.0,158.0,Bolitoglossa decora,0.0
23.741877,10.173398,68.78337,151.5217,31.451502,16.664103,14.787401,24.888783,23.556305,25.311516,21.713558,1661.3,234.5,41.3,50.530563,622.8,148.2,399.9,280.7,Bolitoglossa diaphora,0.05292593961999998
16.703167,12.742667,82.36885,60.02242,24.11925,8.649,15.470249,16.647125,15.996792,17.430834,15.9765835,1392.0,206.0,33.0,54.282833,605.0,136.0,400.0,137.0,Bolitoglossa digitigrada,0.0
