sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.059;-10.493;3.695;4.999;-8.413;-0.617;1.022;0.48;-4.171;2.1429;-0.468;-3.503;0.0;1.32;22.5;41.34;89.56;70.56;-102.35;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160915;2020-02-12 17:53:13:272
4.059;-10.493;3.695;4.999;-8.413;-0.617;1.022;0.48;-4.171;2.1429;-0.468;-3.503;0.0;0.42;22.8;40.43;89.56;70.56;-102.35;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160925;2020-02-12 17:53:13:282
4.519;-18.632;-2.144;5.658;-7.998;-0.416;0.019;11.751;4.404;2.1429;-0.468;-3.503;0.0;0.42;22.8;40.43;89.56;70.56;-102.35;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160935;2020-02-12 17:53:13:292
4.519;-18.632;-2.144;5.658;-7.998;-0.416;0.019;11.751;4.404;0.0663;-0.6818;0.1441;0.0;0.42;22.8;40.43;89.56;70.56;-102.35;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160945;2020-02-12 17:53:13:302
4.519;-18.632;-2.144;5.658;-7.998;-0.416;0.019;11.751;4.404;0.0663;-0.6818;0.1441;0.0;0.42;23.58;39.89;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160955;2020-02-12 17:53:13:312
0.823;-7.774;2.163;5.432;-8.146;-0.537;4.574;0.161;-2.444;0.0663;-0.6818;0.1441;0.0;0.42;23.58;39.89;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160964;2020-02-12 17:53:13:321
0.823;-7.774;2.163;5.432;-8.146;-0.537;4.574;0.161;-2.444;0.0663;-0.6818;0.1441;0.0;0.42;23.58;39.89;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160975;2020-02-12 17:53:13:332
0.823;-7.774;2.163;5.432;-8.146;-0.537;4.574;0.161;-2.444;-0.4112;0.3823;2.4014;0.0;0.59;24.48;39.23;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160985;2020-02-12 17:53:13:342
0.823;-7.774;2.163;5.432;-8.146;-0.537;4.574;0.161;-2.444;-0.4112;0.3823;2.4014;0.0;0.59;24.48;39.23;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;160995;2020-02-12 17:53:13:352
-1.953;-4.634;2.585;4.442;-8.726;-0.533;6.213;-4.231;-3.093;-0.4112;0.3823;2.4014;0.0;0.59;24.48;39.23;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161005;2020-02-12 17:53:13:362
-1.953;-4.634;2.585;4.442;-8.726;-0.533;6.213;-4.231;-3.093;-0.4112;0.3823;2.4014;0.0;0.59;24.48;39.23;73.93;54.65;-94.21;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161015;2020-02-12 17:53:13:372
-1.953;-4.634;2.585;4.442;-8.726;-0.533;6.213;-4.231;-3.093;-0.6004;1.318;3.5013;0.0;1.97;24.72;38.39;76.46;62.86;-96.84;0.0;27.453;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161025;2020-02-12 17:53:13:382
-3.102;-11.259;2.623;3.482;-9.159;-0.371;6.506;1.463;-2.7;-0.6004;1.318;3.5013;0.0;1.97;24.72;38.39;76.46;62.86;-96.84;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161035;2020-02-12 17:53:13:392
-3.102;-11.259;2.623;3.482;-9.159;-0.371;6.506;1.463;-2.7;-0.6004;1.318;3.5013;0.0;1.97;24.72;38.39;76.46;62.86;-96.84;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161045;2020-02-12 17:53:13:402
-3.102;-11.259;2.623;3.482;-9.159;-0.371;6.506;1.463;-2.7;2.3444;2.6312;4.4802;0.0;1.97;24.72;38.39;76.46;62.86;-96.84;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161055;2020-02-12 17:53:13:412
-3.102;-11.259;2.623;3.482;-9.159;-0.371;6.506;1.463;-2.7;2.3444;2.6312;4.4802;0.0;5.52;25.56;37.62;76.46;62.86;-96.84;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161065;2020-02-12 17:53:13:422
-0.804;-9.938;5.4;1.898;-9.589;0.78;2.825;0.721;-4.667;2.3444;2.6312;4.4802;0.0;5.52;25.56;37.62;76.46;62.86;-96.84;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161075;2020-02-12 17:53:13:432
-0.804;-9.938;5.4;1.898;-9.589;0.78;2.825;0.721;-4.667;2.7087;1.8696;3.5392;0.0;5.52;25.56;37.62;76.46;62.86;-96.84;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161085;2020-02-12 17:53:13:442
-0.804;-9.938;5.4;1.898;-9.589;0.78;2.825;0.721;-4.667;2.7087;1.8696;3.5392;0.0;7.5;26.22;36.84;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161095;2020-02-12 17:53:13:452
-0.478;-7.774;3.657;1.21;-9.638;1.34;1.836;-1.657;-2.868;2.7087;1.8696;3.5392;0.0;7.5;26.22;36.84;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161105;2020-02-12 17:53:13:462
-0.478;-7.774;3.657;1.21;-9.638;1.34;1.836;-1.657;-2.868;2.7087;1.8696;3.5392;0.0;7.5;26.22;36.84;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161115;2020-02-12 17:53:13:472
-0.478;-7.774;3.657;1.21;-9.638;1.34;1.836;-1.657;-2.868;1.647;0.5157;2.1305;0.0;7.8;26.22;36.0;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161126;2020-02-12 17:53:13:483
1.474;-8.253;0.861;0.266;-9.581;2.07;-1.068;-1.45;1.022;1.647;0.5157;2.1305;0.0;7.8;26.22;36.0;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161135;2020-02-12 17:53:13:492
1.474;-8.253;0.861;0.266;-9.581;2.07;-1.068;-1.45;1.022;1.647;0.5157;2.1305;0.0;7.8;26.22;36.0;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.0;NaN;0.0;10.322581;85.25;10 / 10;161145;2020-02-12 17:53:13:502
1.474;-8.253;0.861;0.266;-9.581;2.07;-1.068;-1.45;1.022;0.8373;-0.4477;0.7533;0.0;7.8;26.22;36.0;49.72;77.92;-67.66;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161155;2020-02-12 17:53:13:512
1.474;-8.253;0.861;0.266;-9.581;2.07;-1.068;-1.45;1.022;0.8373;-0.4477;0.7533;0.0;7.2;26.46;34.32;356.21;77.71;-7.32;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161165;2020-02-12 17:53:13:522
2.585;-8.31;0.727;0.087;-9.53;2.308;-2.391;-1.249;1.668;0.8373;-0.4477;0.7533;0.0;7.2;26.46;34.32;356.21;77.71;-7.32;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161175;2020-02-12 17:53:13:532
2.585;-8.31;0.727;0.087;-9.53;2.308;-2.391;-1.249;1.668;0.8373;-0.4477;0.7533;0.0;7.2;26.46;34.32;356.21;77.71;-7.32;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161185;2020-02-12 17:53:13:542
2.585;-8.31;0.727;0.087;-9.53;2.308;-2.391;-1.249;1.668;-0.1295;-1.5557;-0.9812;0.0;5.4;27.12;33.84;356.21;77.71;-7.32;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161195;2020-02-12 17:53:13:552
3.485;-8.463;1.589;0.527;-9.516;2.309;-2.837;-1.071;0.838;-0.1295;-1.5557;-0.9812;0.0;5.4;27.12;33.84;356.21;77.71;-7.32;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161205;2020-02-12 17:53:13:562
3.485;-8.463;1.589;0.527;-9.516;2.309;-2.837;-1.071;0.838;-0.1295;-1.5557;-0.9812;0.0;5.4;27.12;33.84;356.21;77.71;-7.32;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161215;2020-02-12 17:53:13:572
3.485;-8.463;1.589;0.527;-9.516;2.309;-2.837;-1.071;0.838;-0.1295;-1.5557;-0.9812;0.0;4.25;28.2;33.89;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161225;2020-02-12 17:53:13:582
3.485;-8.463;1.589;0.527;-9.516;2.309;-2.837;-1.071;0.838;-0.4907;-1.8827;-1.56;0.0;4.25;28.2;33.89;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161235;2020-02-12 17:53:13:592
4.825;-8.693;1.723;1.335;-9.493;2.061;-3.295;-0.858;0.291;-0.4907;-1.8827;-1.56;0.0;4.25;28.2;33.89;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161245;2020-02-12 17:53:13:602
4.825;-8.693;1.723;1.335;-9.493;2.061;-3.295;-0.858;0.291;-0.4907;-1.8827;-1.56;0.0;3.0;28.32;34.43;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161255;2020-02-12 17:53:13:612
4.825;-8.693;1.723;1.335;-9.493;2.061;-3.295;-0.858;0.291;-0.186;-1.6928;-2.086;0.0;3.0;28.32;34.43;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161265;2020-02-12 17:53:13:622
5.917;-9.114;1.78;2.027;-9.399;1.927;-3.884;-0.328;0.17;-0.186;-1.6928;-2.086;0.0;3.0;28.32;34.43;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161275;2020-02-12 17:53:13:632
5.917;-9.114;1.78;2.027;-9.399;1.927;-3.884;-0.328;0.17;-0.186;-1.6928;-2.086;0.0;3.0;28.32;34.43;5.26;76.02;-12.86;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161284;2020-02-12 17:53:13:641
5.917;-9.114;1.78;2.027;-9.399;1.927;-3.884;-0.328;0.17;-0.186;-1.6928;-2.086;0.0;3.0;28.62;35.21;34.84;73.43;-46.45;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161295;2020-02-12 17:53:13:652
5.917;-9.114;1.78;2.027;-9.399;1.927;-3.884;-0.328;0.17;0.1674;-1.215;-2.1892;0.0;3.0;28.62;35.21;34.84;73.43;-46.45;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161305;2020-02-12 17:53:13:662
6.031;-8.923;1.531;2.933;-9.172;1.853;-3.073;-0.251;0.286;0.1674;-1.215;-2.1892;0.0;3.0;28.62;35.21;34.84;73.43;-46.45;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161314;2020-02-12 17:53:13:671
6.031;-8.923;1.531;2.933;-9.172;1.853;-3.073;-0.251;0.286;0.1674;-1.215;-2.1892;0.0;3.66;28.38;35.52;34.84;73.43;-46.45;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161325;2020-02-12 17:53:13:682
6.031;-8.923;1.531;2.933;-9.172;1.853;-3.073;-0.251;0.286;0.2057;-1.0687;-2.0472;0.0;3.66;28.38;35.52;34.84;73.43;-46.45;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161335;2020-02-12 17:53:13:692
6.031;-8.923;1.531;2.933;-9.172;1.853;-3.073;-0.251;0.286;0.2057;-1.0687;-2.0472;0.0;3.66;28.38;35.52;34.84;73.43;-46.45;0.0;28.272;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161346;2020-02-12 17:53:13:703
5.495;-8.98;-1.129;3.543;-8.964;1.804;-2.149;-0.07;2.117;0.2057;-1.0687;-2.0472;0.0;4.08;27.96;36.12;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161355;2020-02-12 17:53:13:712
5.495;-8.98;-1.129;3.543;-8.964;1.804;-2.149;-0.07;2.117;0.2057;-1.0687;-2.0472;0.0;4.08;27.96;36.12;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161365;2020-02-12 17:53:13:722
5.495;-8.98;-1.129;3.543;-8.964;1.804;-2.149;-0.07;2.117;-0.656;-1.2549;-1.4045;0.0;4.08;27.96;36.12;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161375;2020-02-12 17:53:13:732
4.787;-9.019;1.321;4.154;-8.764;1.447;-0.64;0.442;0.629;-0.656;-1.2549;-1.4045;0.0;4.08;27.96;36.12;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161385;2020-02-12 17:53:13:742
4.787;-9.019;1.321;4.154;-8.764;1.447;-0.64;0.442;0.629;-0.656;-1.2549;-1.4045;0.0;3.41;28.32;36.78;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161395;2020-02-12 17:53:13:752
4.787;-9.019;1.321;4.154;-8.764;1.447;-0.64;0.442;0.629;-0.656;-1.2549;-1.4045;0.0;3.41;28.32;36.78;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161405;2020-02-12 17:53:13:762
4.787;-9.019;1.321;4.154;-8.764;1.447;-0.64;0.442;0.629;-0.569;-0.9002;-0.9986;0.0;3.41;28.32;36.78;45.69;66.08;-63.02;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161415;2020-02-12 17:53:13:772
4.863;-8.119;1.723;4.512;-8.635;1.11;-0.35;-0.64;-0.7;-0.569;-0.9002;-0.9986;0.0;2.39;28.8;37.32;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161425;2020-02-12 17:53:13:782
4.863;-8.119;1.723;4.512;-8.635;1.11;-0.35;-0.64;-0.7;-0.569;-0.9002;-0.9986;0.0;2.39;28.8;37.32;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161435;2020-02-12 17:53:13:792
4.863;-8.119;1.723;4.512;-8.635;1.11;-0.35;-0.64;-0.7;-0.4639;-0.4019;-0.4089;0.0;2.39;28.8;37.32;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161445;2020-02-12 17:53:13:802
7.334;-11.489;1.129;4.636;-8.59;0.935;-2.323;2.591;-0.317;-0.4639;-0.4019;-0.4089;0.0;1.5;28.38;37.5;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161455;2020-02-12 17:53:13:812
7.334;-11.489;1.129;4.636;-8.59;0.935;-2.323;2.591;-0.317;-0.4639;-0.4019;-0.4089;0.0;1.5;28.38;37.5;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161465;2020-02-12 17:53:13:822
7.334;-11.489;1.129;4.636;-8.59;0.935;-2.323;2.591;-0.317;-0.4639;-0.4019;-0.4089;0.0;1.5;28.38;37.5;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161475;2020-02-12 17:53:13:832
8.597;-12.217;-1.646;4.743;-8.541;0.842;-2.323;2.591;-0.317;-0.1852;-0.0549;-0.4517;0.0;1.5;28.38;37.5;53.28;63.35;-70.79;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161485;2020-02-12 17:53:13:842
8.597;-12.217;-1.646;4.743;-8.541;0.842;-3.44;2.812;2.852;-0.1852;-0.0549;-0.4517;0.0;0.18;27.96;37.98;62.42;60.58;-79.93;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161495;2020-02-12 17:53:13:852
8.597;-12.217;-1.646;4.743;-8.541;0.842;-3.44;2.812;2.852;-0.1852;-0.0549;-0.4517;0.0;0.18;27.96;37.98;62.42;60.58;-79.93;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161505;2020-02-12 17:53:13:862
8.597;-12.217;-1.646;4.743;-8.541;0.842;-3.44;2.812;2.852;-0.1852;-0.0549;-0.4517;0.0;0.18;27.96;37.98;62.42;60.58;-79.93;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161515;2020-02-12 17:53:13:872
5.783;-10.608;-0.076;4.871;-8.476;0.766;-0.309;3.157;0.834;-0.3767;-0.046;-0.5044;0.0;-1.97;27.0;38.64;62.42;60.58;-79.93;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161525;2020-02-12 17:53:13:882
5.783;-10.608;-0.076;4.871;-8.476;0.766;-0.309;3.157;0.834;-0.3767;-0.046;-0.5044;0.0;-1.97;27.0;38.64;62.42;60.58;-79.93;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161535;2020-02-12 17:53:13:892
5.783;-10.608;-0.076;4.871;-8.476;0.766;-0.309;3.157;0.834;-0.3767;-0.046;-0.5044;0.0;-1.97;27.0;38.64;62.42;60.58;-79.93;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161545;2020-02-12 17:53:13:902
4.097;-16.908;-0.555;4.87;-8.498;0.469;-0.309;3.157;0.834;-1.1719;0.2444;0.4114;0.0;-5.28;25.01;39.23;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161555;2020-02-12 17:53:13:912
4.097;-16.908;-0.555;4.87;-8.498;0.469;1.157;9.698;0.141;-1.1719;0.2444;0.4114;0.0;-5.28;25.01;39.23;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161565;2020-02-12 17:53:13:922
4.097;-16.908;-0.555;4.87;-8.498;0.469;1.157;9.698;0.141;-1.1719;0.2444;0.4114;0.0;-5.28;25.01;39.23;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161575;2020-02-12 17:53:13:932
1.953;-20.508;2.221;4.588;-8.662;0.267;1.157;9.698;0.141;-1.3329;1.4212;1.4072;0.0;-5.28;25.01;39.23;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161585;2020-02-12 17:53:13:942
1.953;-20.508;2.221;4.588;-8.662;0.267;1.157;9.698;0.141;-1.3329;1.4212;1.4072;0.0;-9.3;21.66;39.89;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161595;2020-02-12 17:53:13:952
1.953;-20.508;2.221;4.588;-8.662;0.267;2.731;11.496;-1.999;-1.3329;1.4212;1.4072;0.0;-9.3;21.66;39.89;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161605;2020-02-12 17:53:13:962
1.953;-20.508;2.221;4.588;-8.662;0.267;2.731;11.496;-1.999;-1.3329;1.4212;1.4072;0.0;-9.3;21.66;39.89;70.99;59.81;-81.06;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161615;2020-02-12 17:53:13:972
1.455;-13.978;2.125;3.86;-9.008;0.325;2.731;11.496;-1.999;-0.7947;2.9231;2.1795;0.0;-11.1;19.19;40.73;88.2;62.05;-86.67;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161624;2020-02-12 17:53:13:981
1.455;-13.978;2.125;3.86;-9.008;0.325;2.59;2.947;-1.543;-0.7947;2.9231;2.1795;0.0;-11.1;19.19;40.73;88.2;62.05;-86.67;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161635;2020-02-12 17:53:13:992
1.455;-13.978;2.125;3.86;-9.008;0.325;2.59;2.947;-1.543;-0.7947;2.9231;2.1795;0.0;-11.1;19.19;40.73;88.2;62.05;-86.67;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161645;2020-02-12 17:53:14:002
1.455;-13.978;2.125;3.86;-9.008;0.325;2.59;2.947;-1.543;-0.7947;2.9231;2.1795;0.0;-11.1;19.19;40.73;88.2;62.05;-86.67;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161654;2020-02-12 17:53:14:011
-0.172;-7.41;1.8;3.241;-9.241;0.498;2.59;2.947;-1.543;-0.4144;3.1302;2.0706;0.0;-10.98;18.11;42.12;88.2;62.05;-86.67;0.0;30.079;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161666;2020-02-12 17:53:14:023
-0.172;-7.41;1.8;3.241;-9.241;0.498;3.182;-2.783;-1.332;-0.4144;3.1302;2.0706;0.0;-10.98;18.11;42.12;88.2;62.05;-86.67;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161675;2020-02-12 17:53:14:032
0.076;-5.668;2.834;2.648;-9.41;0.774;3.182;-2.783;-1.332;-0.4144;3.1302;2.0706;0.0;-10.98;18.11;42.12;88.2;62.05;-86.67;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161685;2020-02-12 17:53:14:042
0.076;-5.668;2.834;2.648;-9.41;0.774;3.182;-2.783;-1.332;0.458;2.7862;1.6979;0.0;-10.67;16.32;42.6;82.37;73.66;-73.71;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161695;2020-02-12 17:53:14:052
0.076;-5.668;2.834;2.648;-9.41;0.774;1.236;-4.292;1.33;0.458;2.7862;1.6979;0.0;-10.67;16.32;42.6;82.37;73.66;-73.71;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161705;2020-02-12 17:53:14:062
0.076;-5.668;2.834;2.648;-9.41;0.774;1.236;-4.292;1.33;0.458;2.7862;1.6979;0.0;-10.67;16.32;42.6;82.37;73.66;-73.71;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161715;2020-02-12 17:53:14:072
1.417;-4.863;-1.034;2.151;-9.507;1.07;1.236;-4.292;1.33;0.458;2.7862;1.6979;0.0;-9.42;14.75;42.9;82.37;73.66;-73.71;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161725;2020-02-12 17:53:14:082
1.417;-4.863;-1.034;2.151;-9.507;1.07;1.236;-4.292;1.33;0.2153;1.8543;1.0364;0.0;-9.42;14.75;42.9;82.37;73.66;-73.71;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161735;2020-02-12 17:53:14:092
1.417;-4.863;-1.034;2.151;-9.507;1.07;1.752;-4.319;0.768;0.2153;1.8543;1.0364;0.0;-9.42;14.75;42.9;82.37;73.66;-73.71;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161745;2020-02-12 17:53:14:102
-0.785;-5.438;0.995;1.657;-9.578;1.291;1.752;-4.319;0.768;0.2153;1.8543;1.0364;0.0;-8.09;13.5;43.37;70.31;75.82;-63.55;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161755;2020-02-12 17:53:14:112
-0.785;-5.438;0.995;1.657;-9.578;1.291;1.752;-4.319;0.768;0.2153;1.8543;1.0364;0.0;-8.09;13.5;43.37;70.31;75.82;-63.55;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161765;2020-02-12 17:53:14:122
-0.785;-5.438;0.995;1.657;-9.578;1.291;2.711;-4.2;0.191;0.2154;1.4901;1.1612;0.0;-8.09;13.5;43.37;70.31;75.82;-63.55;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161775;2020-02-12 17:53:14:132
-0.785;-5.438;0.995;1.657;-9.578;1.291;2.711;-4.2;0.191;0.2154;1.4901;1.1612;0.0;-6.72;12.66;44.28;70.31;75.82;-63.55;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161785;2020-02-12 17:53:14:142
-0.842;-5.131;-0.057;1.177;-9.631;1.419;2.711;-4.2;0.191;0.2154;1.4901;1.1612;0.0;-6.72;12.66;44.28;70.31;75.82;-63.55;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161795;2020-02-12 17:53:14:152
-0.842;-5.131;-0.057;1.177;-9.631;1.419;1.726;-4.788;1.816;-0.4853;0.763;1.1206;0.0;-6.72;12.66;44.28;70.31;75.82;-63.55;0.0;33.163;22.510088;88.40435;-30.65;NaN;0.0;10.322581;85.25;9 / 10;161805;2020-02-12 17:53:14:162
