sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.574;-6.817;0.88;0.317;-9.766;0.83;1.216;-2.642;0.476;-1.021;-0.2262;1.9929;0.0;22.62;39.36;3.24;330.67;81.66;-46.62;0.0;26.35;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116696;2020-02-14 21:05:57:232
-1.455;-6.817;-0.363;0.317;-9.766;0.83;1.216;-2.642;0.476;-1.021;-0.2262;1.9929;0.0;22.62;39.36;3.24;330.67;81.66;-46.62;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116706;2020-02-14 21:05:57:242
-1.455;-6.817;-0.363;-0.313;-9.799;0.219;0.967;-3.22;0.573;-1.021;-0.2262;1.9929;0.0;19.79;40.8;2.82;330.67;81.66;-46.62;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116717;2020-02-14 21:05:57:253
-1.455;-6.817;-0.363;-0.313;-9.799;0.219;0.967;-3.22;0.573;-2.1523;-2.6835;1.0827;0.0;19.79;40.8;2.82;330.67;81.66;-46.62;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116725;2020-02-14 21:05:57:261
-1.378;-5.419;-0.21;-0.313;-9.799;0.219;0.967;-3.22;0.573;-2.1523;-2.6835;1.0827;0.0;19.79;40.8;2.82;330.67;81.66;-46.62;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116737;2020-02-14 21:05:57:273
-1.378;-5.419;-0.21;-0.313;-9.799;0.219;0.967;-3.22;0.573;-2.1523;-2.6835;1.0827;0.0;19.79;40.8;2.82;330.67;81.66;-46.62;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116745;2020-02-14 21:05:57:281
-1.378;-5.419;-0.21;-0.598;-9.783;-0.317;1.131;-4.893;-0.426;-2.1523;-2.6835;1.0827;0.0;17.27;41.46;1.26;150.72;86.04;117.93;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116756;2020-02-14 21:05:57:292
-1.378;-5.419;-0.21;-0.598;-9.783;-0.317;1.131;-4.893;-0.426;0.9794;3.1541;1.4776;0.0;17.27;41.46;1.26;150.72;86.04;117.93;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116766;2020-02-14 21:05:57:302
-2.642;-3.523;1.206;-0.598;-9.783;-0.317;1.131;-4.893;-0.426;0.9794;3.1541;1.4776;0.0;17.27;41.46;1.26;150.72;86.04;117.93;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116776;2020-02-14 21:05:57:312
-2.642;-3.523;1.206;-1.137;-9.739;-0.112;1.75;-6.43;-1.324;0.9794;3.1541;1.4776;0.0;15.96;41.28;0.06;150.72;86.04;117.93;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116786;2020-02-14 21:05:57:322
-2.642;-3.523;1.206;-1.137;-9.739;-0.112;1.75;-6.43;-1.324;2.3835;7.6452;1.9757;0.0;15.96;41.28;0.06;150.72;86.04;117.93;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116796;2020-02-14 21:05:57:332
-2.814;-3.427;0.555;-1.137;-9.739;-0.112;1.75;-6.43;-1.324;2.3835;7.6452;1.9757;0.0;15.96;41.28;0.06;150.72;86.04;117.93;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116805;2020-02-14 21:05:57:341
-2.814;-3.427;0.555;-1.137;-9.739;-0.112;1.75;-6.43;-1.324;2.3835;7.6452;1.9757;0.0;16.32;40.68;-0.72;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116817;2020-02-14 21:05:57:353
-2.814;-3.427;0.555;-1.698;-9.65;0.397;0.861;-5.986;1.078;2.3835;7.6452;1.9757;0.0;16.32;40.68;-0.72;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116826;2020-02-14 21:05:57:362
-1.072;-5.572;-3.293;-1.698;-9.65;0.397;0.861;-5.986;1.078;4.9742;15.5854;1.082;0.0;16.32;40.68;-0.72;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116837;2020-02-14 21:05:57:373
-1.072;-5.572;-3.293;-1.698;-9.65;0.397;0.861;-5.986;1.078;4.9742;15.5854;1.082;0.0;16.32;40.68;-0.72;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116845;2020-02-14 21:05:57:381
-1.072;-5.572;-3.293;-1.874;-9.624;0.159;-9.093;0.631;9.762;4.9742;15.5854;1.082;0.0;18.42;39.84;-1.14;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116855;2020-02-14 21:05:57:391
9.727;-12.083;-4.289;-1.874;-9.624;0.159;-9.093;0.631;9.762;-4.2133;-9.6222;-2.8196;0.0;18.42;39.84;-1.14;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116866;2020-02-14 21:05:57:402
9.727;-12.083;-4.289;-1.874;-9.624;0.159;-9.093;0.631;9.762;-4.2133;-9.6222;-2.8196;0.0;18.42;39.84;-1.14;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116876;2020-02-14 21:05:57:412
9.727;-12.083;-4.289;-1.874;-9.624;0.159;-9.093;0.631;9.762;-4.2133;-9.6222;-2.8196;0.0;18.42;39.84;-1.14;166.81;83.31;95.63;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116886;2020-02-14 21:05:57:422
13.71;-16.87;-0.057;-0.354;-9.787;-0.506;-12.585;5.985;-1.336;-4.2133;-9.6222;-2.8196;0.0;23.22;37.68;-1.26;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116896;2020-02-14 21:05:57:432
13.71;-16.87;-0.057;-0.354;-9.787;-0.506;-12.585;5.985;-1.336;-0.905;-2.4642;-5.313;0.0;23.22;37.68;-1.26;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116906;2020-02-14 21:05:57:442
13.71;-16.87;-0.057;-0.354;-9.787;-0.506;-12.585;5.985;-1.336;-0.905;-2.4642;-5.313;0.0;23.22;37.68;-1.26;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116916;2020-02-14 21:05:57:452
14.591;-13.366;-0.191;1.19;-9.707;-0.724;-14.119;5.138;-0.465;-0.905;-2.4642;-5.313;0.0;23.22;37.68;-1.26;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116926;2020-02-14 21:05:57:462
14.591;-13.366;-0.191;1.19;-9.707;-0.724;-14.119;5.138;-0.465;-0.905;-2.4642;-5.313;0.0;28.2;34.5;-0.72;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116936;2020-02-14 21:05:57:472
14.591;-13.366;-0.191;1.19;-9.707;-0.724;-14.119;5.138;-0.465;-0.3337;-0.9412;-5.2538;0.0;28.2;34.5;-0.72;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116945;2020-02-14 21:05:57:481
5.266;-10.723;0.191;2.578;-9.426;-0.808;-3.673;1.101;-1.013;-0.3337;-0.9412;-5.2538;0.0;28.2;34.5;-0.72;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116956;2020-02-14 21:05:57:492
5.266;-10.723;0.191;2.578;-9.426;-0.808;-3.673;1.101;-1.013;-0.3337;-0.9412;-5.2538;0.0;28.2;34.5;-0.72;183.55;78.94;85.15;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116966;2020-02-14 21:05:57:502
5.266;-10.723;0.191;2.578;-9.426;-0.808;-3.673;1.101;-1.013;0.4918;0.2745;-3.3134;0.0;30.59;32.39;-1.62;11.01;74.01;-107.4;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116976;2020-02-14 21:05:57:512
-0.88;-21.734;-14.476;3.473;-9.141;-0.739;4.767;11.806;16.694;0.4918;0.2745;-3.3134;0.0;30.59;32.39;-1.62;11.01;74.01;-107.4;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116986;2020-02-14 21:05:57:522
-0.88;-21.734;-14.476;3.473;-9.141;-0.739;4.767;11.806;16.694;0.4918;0.2745;-3.3134;0.0;30.59;32.39;-1.62;11.01;74.01;-107.4;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;116996;2020-02-14 21:05:57:532
-0.88;-21.734;-14.476;3.473;-9.141;-0.739;4.767;11.806;16.694;0.4918;0.2745;-3.3134;0.0;31.01;32.57;-2.33;11.01;74.01;-107.4;0.0;27.873;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117006;2020-02-14 21:05:57:542
-0.88;-21.734;-14.476;3.473;-9.141;-0.739;4.767;11.806;16.694;0.1343;-0.1854;-0.1859;0.0;31.01;32.57;-2.33;11.01;74.01;-107.4;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117016;2020-02-14 21:05:57:552
-0.861;-8.483;4.212;3.65;-9.072;-0.731;4.617;0.202;-5.43;0.1343;-0.1854;-0.1859;0.0;31.01;32.57;-2.33;11.01;74.01;-107.4;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117026;2020-02-14 21:05:57:562
-0.861;-8.483;4.212;3.65;-9.072;-0.731;4.617;0.202;-5.43;0.1343;-0.1854;-0.1859;0.0;31.01;32.57;-2.33;11.01;74.01;-107.4;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117036;2020-02-14 21:05:57:572
-0.861;-8.483;4.212;3.65;-9.072;-0.731;4.617;0.202;-5.43;0.5117;0.044;2.0425;0.0;30.06;33.48;-4.02;2.79;67.69;-101.33;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117046;2020-02-14 21:05:57:582
-0.114;-4.212;1.072;3.109;-9.281;-0.599;3.273;-4.813;-1.852;0.5117;0.044;2.0425;0.0;30.06;33.48;-4.02;2.79;67.69;-101.33;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117056;2020-02-14 21:05:57:592
-0.114;-4.212;1.072;3.109;-9.281;-0.599;3.273;-4.813;-1.852;0.5117;0.044;2.0425;0.0;30.06;33.48;-4.02;2.79;67.69;-101.33;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117066;2020-02-14 21:05:57:602
-0.114;-4.212;1.072;3.109;-9.281;-0.599;3.273;-4.813;-1.852;0.5117;0.044;2.0425;0.0;28.2;33.59;-6.12;2.79;67.69;-101.33;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117075;2020-02-14 21:05:57:611
-1.091;-2.47;0.631;2.282;-9.524;-0.487;3.273;-4.813;-1.852;0.5045;-0.5843;3.0447;0.0;28.2;33.59;-6.12;2.79;67.69;-101.33;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117086;2020-02-14 21:05:57:622
-1.091;-2.47;0.631;2.282;-9.524;-0.487;3.743;-7.498;-1.397;0.5045;-0.5843;3.0447;0.0;28.2;33.59;-6.12;2.79;67.69;-101.33;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117096;2020-02-14 21:05:57:632
-1.091;-2.47;0.631;2.282;-9.524;-0.487;3.743;-7.498;-1.397;0.5045;-0.5843;3.0447;0.0;25.98;33.78;-9.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117106;2020-02-14 21:05:57:642
-1.091;-2.47;0.631;2.282;-9.524;-0.487;3.743;-7.498;-1.397;0.5045;-0.5843;3.0447;0.0;25.98;33.78;-9.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117116;2020-02-14 21:05:57:652
-1.876;-6.797;2.278;1.419;-9.7;0.237;3.743;-7.498;-1.397;3.4967;3.6294;2.789;0.0;25.98;33.78;-9.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117126;2020-02-14 21:05:57:662
-1.876;-6.797;2.278;1.419;-9.7;0.237;1.941;-1.321;-1.489;3.4967;3.6294;2.789;0.0;25.98;33.78;-9.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117135;2020-02-14 21:05:57:671
-1.876;-6.797;2.278;1.419;-9.7;0.237;1.941;-1.321;-1.489;3.4967;3.6294;2.789;0.0;24.48;33.66;-12.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117145;2020-02-14 21:05:57:681
-0.517;-10.014;2.757;0.426;-9.698;1.387;1.941;-1.321;-1.489;2.211;1.6185;2.1003;0.0;24.48;33.66;-12.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117156;2020-02-14 21:05:57:692
-0.517;-10.014;2.757;0.426;-9.698;1.387;1.941;-1.321;-1.489;2.211;1.6185;2.1003;0.0;24.48;33.66;-12.17;354.43;76.23;-102.05;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117166;2020-02-14 21:05:57:702
-0.517;-10.014;2.757;0.426;-9.698;1.387;0.849;-0.091;-1.103;2.211;1.6185;2.1003;0.0;24.9;33.48;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117177;2020-02-14 21:05:57:713
-0.517;-10.014;2.757;0.426;-9.698;1.387;0.849;-0.091;-1.103;2.211;1.6185;2.1003;0.0;24.9;33.48;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117185;2020-02-14 21:05:57:721
-0.153;-8.31;1.838;-0.235;-9.628;1.847;0.849;-0.091;-1.103;0.837;-0.8787;1.4914;0.0;24.9;33.48;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117196;2020-02-14 21:05:57:732
-0.153;-8.31;1.838;-0.235;-9.628;1.847;-0.335;-1.466;0.214;0.837;-0.8787;1.4914;0.0;26.51;32.28;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117206;2020-02-14 21:05:57:742
-0.153;-8.31;1.838;-0.235;-9.628;1.847;-0.335;-1.466;0.214;0.837;-0.8787;1.4914;0.0;26.51;32.28;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117216;2020-02-14 21:05:57:752
0.612;-8.234;1.168;-0.423;-9.589;2.008;-0.335;-1.466;0.214;0.3084;-1.747;0.6143;0.0;26.51;32.28;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117225;2020-02-14 21:05:57:761
0.612;-8.234;1.168;-0.423;-9.589;2.008;-1.248;-1.045;1.008;0.3084;-1.747;0.6143;0.0;26.51;32.28;-13.32;269.69;81.49;-17.07;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117236;2020-02-14 21:05:57:772
0.612;-8.234;1.168;-0.423;-9.589;2.008;-1.248;-1.045;1.008;0.3084;-1.747;0.6143;0.0;27.9;31.5;-12.54;245.27;77.92;11.9;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117246;2020-02-14 21:05:57:782
1.321;-9.21;0.823;-0.405;-9.582;2.045;-1.248;-1.045;1.008;0.3084;-1.747;0.6143;0.0;27.9;31.5;-12.54;245.27;77.92;11.9;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117256;2020-02-14 21:05:57:792
1.321;-9.21;0.823;-0.405;-9.582;2.045;-1.248;-1.045;1.008;-0.1922;-1.8677;-0.1274;0.0;27.9;31.5;-12.54;245.27;77.92;11.9;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117266;2020-02-14 21:05:57:802
1.321;-9.21;0.823;-0.405;-9.582;2.045;-1.981;0.169;1.405;-0.1922;-1.8677;-0.1274;0.0;30.3;29.64;-11.58;245.27;77.92;11.9;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117275;2020-02-14 21:05:57:811
1.321;-9.21;0.823;-0.405;-9.582;2.045;-1.981;0.169;1.405;-0.1922;-1.8677;-0.1274;0.0;30.3;29.64;-11.58;245.27;77.92;11.9;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117286;2020-02-14 21:05:57:822
1.321;-9.21;0.823;-0.405;-9.582;2.045;-1.981;0.169;1.405;-0.1922;-1.8677;-0.1274;0.0;30.3;29.64;-11.58;245.27;77.92;11.9;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117295;2020-02-14 21:05:57:831
2.01;-9.861;0.631;-0.155;-9.608;1.957;-2.117;0.253;1.371;-0.5392;-1.8819;-0.6135;0.0;31.2;29.04;-11.16;250.05;77.73;11.2;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117307;2020-02-14 21:05:57:843
2.01;-9.861;0.631;-0.155;-9.608;1.957;-2.117;0.253;1.371;-0.5392;-1.8819;-0.6135;0.0;31.2;29.04;-11.16;250.05;77.73;11.2;0.0;27.064;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117315;2020-02-14 21:05:57:851
2.01;-9.861;0.631;-0.155;-9.608;1.957;-2.117;0.253;1.371;-0.5392;-1.8819;-0.6135;0.0;31.2;29.04;-11.16;250.05;77.73;11.2;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117326;2020-02-14 21:05:57:862
2.202;-8.636;0.842;0.464;-9.659;1.628;-1.728;-0.955;0.851;-0.7221;-1.1667;-1.2103;0.0;31.2;29.04;-11.16;250.05;77.73;11.2;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117336;2020-02-14 21:05:57:872
2.202;-8.636;0.842;0.464;-9.659;1.628;-1.728;-0.955;0.851;-0.7221;-1.1667;-1.2103;0.0;36.12;24.48;-9.24;250.05;77.73;11.2;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117346;2020-02-14 21:05:57:882
2.202;-8.636;0.842;0.464;-9.659;1.628;-1.728;-0.955;0.851;-0.7221;-1.1667;-1.2103;0.0;36.12;24.48;-9.24;250.05;77.73;11.2;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117356;2020-02-14 21:05:57:892
2.202;-8.636;0.842;0.464;-9.659;1.628;-1.728;-0.955;0.851;-0.7221;-1.1667;-1.2103;0.0;36.12;24.48;-9.24;250.05;77.73;11.2;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117366;2020-02-14 21:05:57:902
2.47;-8.789;1.282;0.873;-9.664;1.415;-1.604;-0.933;0.203;-0.6431;-0.5891;-1.3068;0.0;37.86;22.43;-8.88;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117376;2020-02-14 21:05:57:912
2.47;-8.789;1.282;0.873;-9.664;1.415;-1.604;-0.933;0.203;-0.6431;-0.5891;-1.3068;0.0;37.86;22.43;-8.88;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117385;2020-02-14 21:05:57:921
2.47;-8.789;1.282;0.873;-9.664;1.415;-1.604;-0.933;0.203;-0.6431;-0.5891;-1.3068;0.0;37.86;22.43;-8.88;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117397;2020-02-14 21:05:57:933
1.474;-9.497;1.263;1.35;-9.637;1.209;-0.215;-0.185;-0.07;-0.4334;-0.0513;-1.0779;0.0;37.86;22.43;-8.88;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117406;2020-02-14 21:05:57:942
1.474;-9.497;1.263;1.35;-9.637;1.209;-0.215;-0.185;-0.07;-0.4334;-0.0513;-1.0779;0.0;39.3;19.85;-7.62;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117415;2020-02-14 21:05:57:951
1.474;-9.497;1.263;1.35;-9.637;1.209;-0.215;-0.185;-0.07;-0.4334;-0.0513;-1.0779;0.0;39.3;19.85;-7.62;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117426;2020-02-14 21:05:57:962
1.474;-9.497;1.263;1.35;-9.637;1.209;-0.215;-0.185;-0.07;-0.4334;-0.0513;-1.0779;0.0;39.3;19.85;-7.62;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117436;2020-02-14 21:05:57:972
1.206;-10.857;-1.646;1.643;-9.604;1.106;0.581;1.073;2.264;-0.2998;0.1909;-0.6299;0.0;39.3;19.85;-7.62;293.15;80.24;-31.67;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117446;2020-02-14 21:05:57:982
1.206;-10.857;-1.646;1.643;-9.604;1.106;0.581;1.073;2.264;-0.2998;0.1909;-0.6299;0.0;40.2;18.48;-5.82;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117456;2020-02-14 21:05:57:992
1.206;-10.857;-1.646;1.643;-9.604;1.106;0.581;1.073;2.264;-0.2998;0.1909;-0.6299;0.0;40.2;18.48;-5.82;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117465;2020-02-14 21:05:58:001
2.068;-9.785;2.604;1.692;-9.609;0.976;-0.173;0.346;-1.365;-0.4659;0.2422;-0.092;0.0;40.2;18.48;-5.82;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117476;2020-02-14 21:05:58:012
2.068;-9.785;2.604;1.692;-9.609;0.976;-0.173;0.346;-1.365;-0.4659;0.2422;-0.092;0.0;40.2;18.48;-5.82;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117486;2020-02-14 21:05:58:022
2.068;-9.785;2.604;1.692;-9.609;0.976;-0.173;0.346;-1.365;-0.4659;0.2422;-0.092;0.0;41.46;17.4;-3.66;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117495;2020-02-14 21:05:58:031
2.891;-9.019;2.642;1.69;-9.618;0.892;-0.173;0.346;-1.365;-0.4659;0.2422;-0.092;0.0;41.46;17.4;-3.66;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117506;2020-02-14 21:05:58:042
2.891;-9.019;2.642;1.69;-9.618;0.892;-1.577;-0.589;-0.942;-0.2143;0.6082;-0.0639;0.0;41.46;17.4;-3.66;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117516;2020-02-14 21:05:58:052
2.891;-9.019;2.642;1.69;-9.618;0.892;-1.577;-0.589;-0.942;-0.2143;0.6082;-0.0639;0.0;41.46;17.4;-3.66;320.26;78.35;-56.05;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117526;2020-02-14 21:05:58:062
4.48;-10.934;-0.344;1.723;-9.614;0.87;-1.577;-0.589;-0.942;-0.2143;0.6082;-0.0639;0.0;42.48;15.96;-1.86;331.05;78.76;-62.17;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117535;2020-02-14 21:05:58:071
4.48;-10.934;-0.344;1.723;-9.614;0.87;-2.881;2.354;0.474;-0.2825;0.6789;-0.7567;0.0;42.48;15.96;-1.86;331.05;78.76;-62.17;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117547;2020-02-14 21:05:58:083
4.48;-10.934;-0.344;1.723;-9.614;0.87;-2.881;2.354;0.474;-0.2825;0.6789;-0.7567;0.0;42.48;15.96;-1.86;331.05;78.76;-62.17;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117556;2020-02-14 21:05:58:092
4.48;-10.934;-0.344;1.723;-9.614;0.87;-2.881;2.354;0.474;-0.2825;0.6789;-0.7567;0.0;43.02;15.48;-0.84;331.05;78.76;-62.17;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117566;2020-02-14 21:05:58:102
5.438;-10.436;0.555;2.099;-9.538;0.878;-2.881;2.354;0.474;-0.2825;0.6789;-0.7567;0.0;43.02;15.48;-0.84;331.05;78.76;-62.17;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117576;2020-02-14 21:05:58:112
5.438;-10.436;0.555;2.099;-9.538;0.878;-2.881;2.354;0.474;-0.2825;0.6789;-0.7567;0.0;43.02;15.48;-0.84;331.05;78.76;-62.17;0.0;26.906;22.509512;88.40649;150.65;NaN;0.0;22.258064;122.71;4 / 4;117586;2020-02-14 21:05:58:122
