sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.148;-9.957;-0.823;-0.4;-9.797;-0.124;-1.585;0.186;0.447;-1.4525;1.9571;-0.8038;1.0;-38.57;6.72;31.38;335.98;85.09;74.89;0.0;35.192;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95932;2020-02-12 14:03:28:732
-1.225;-8.1;-0.746;-0.145;-9.789;-0.554;0.59;-1.481;0.658;-1.4525;1.9571;-0.8038;1.0;-38.57;6.72;31.38;335.98;85.09;74.89;0.0;35.192;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95942;2020-02-12 14:03:28:742
-1.225;-8.1;-0.746;-0.145;-9.789;-0.554;0.59;-1.481;0.658;-1.4525;1.9571;-0.8038;1.0;-38.57;6.72;31.38;335.98;85.09;74.89;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95952;2020-02-12 14:03:28:752
-1.225;-8.1;-0.746;-0.145;-9.789;-0.554;0.59;-1.481;0.658;-1.4525;1.9571;-0.8038;1.0;-39.36;5.1;30.06;247.45;86.65;165.33;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95962;2020-02-12 14:03:28:762
-2.814;-9.114;0.517;-0.145;-9.789;-0.554;0.59;-1.481;0.658;-0.112;1.3293;0.1083;1.0;-39.36;5.1;30.06;247.45;86.65;165.33;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95972;2020-02-12 14:03:28:772
-2.814;-9.114;0.517;-0.073;-9.779;-0.722;2.868;0.435;-0.776;-0.112;1.3293;0.1083;1.0;-39.36;5.1;30.06;247.45;86.65;165.33;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95982;2020-02-12 14:03:28:782
-2.814;-9.114;0.517;-0.073;-9.779;-0.722;2.868;0.435;-0.776;-0.112;1.3293;0.1083;1.0;-40.32;4.62;30.17;247.45;86.65;165.33;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;95993;2020-02-12 14:03:28:793
-4.251;-9.976;0.536;-0.073;-9.779;-0.722;2.868;0.435;-0.776;0.4768;0.9985;1.1539;1.0;-40.32;4.62;30.17;247.45;86.65;165.33;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96002;2020-02-12 14:03:28:802
-4.251;-9.976;0.536;-0.385;-9.781;-0.592;3.863;-0.669;-1.505;0.4768;0.9985;1.1539;1.0;-40.32;4.62;30.17;247.45;86.65;165.33;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96012;2020-02-12 14:03:28:812
-4.251;-9.976;0.536;-0.385;-9.781;-0.592;3.863;-0.669;-1.505;0.4768;0.9985;1.1539;1.0;-40.43;4.92;29.46;267.52;85.87;146.96;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96022;2020-02-12 14:03:28:822
-4.251;-9.976;0.536;-0.385;-9.781;-0.592;3.863;-0.669;-1.505;0.4768;0.9985;1.1539;1.0;-40.43;4.92;29.46;267.52;85.87;146.96;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96032;2020-02-12 14:03:28:832
-4.27;-10.014;1.034;-0.385;-9.781;-0.592;3.863;-0.669;-1.505;0.9205;0.6316;2.3986;1.0;-40.43;4.92;29.46;267.52;85.87;146.96;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96043;2020-02-12 14:03:28:843
-4.27;-10.014;1.034;-1.235;-9.724;-0.28;2.755;1.607;-0.988;0.9205;0.6316;2.3986;1.0;-40.14;7.08;27.0;267.52;85.87;146.96;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96053;2020-02-12 14:03:28:853
-4.27;-10.014;1.034;-1.235;-9.724;-0.28;2.755;1.607;-0.988;0.9205;0.6316;2.3986;1.0;-40.14;7.08;27.0;267.52;85.87;146.96;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96062;2020-02-12 14:03:28:862
-1.895;-16.908;-0.248;-1.235;-9.724;-0.28;2.755;1.607;-0.988;0.8867;0.6196;1.7896;1.0;-40.14;7.08;27.0;267.52;85.87;146.96;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96072;2020-02-12 14:03:28:872
-1.895;-16.908;-0.248;-1.235;-9.724;-0.28;2.755;1.607;-0.988;0.8867;0.6196;1.7896;1.0;-39.71;11.34;25.5;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96083;2020-02-12 14:03:28:883
-1.895;-16.908;-0.248;-1.825;-9.635;-0.017;-0.899;8.275;0.486;0.8867;0.6196;1.7896;1.0;-39.71;11.34;25.5;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96092;2020-02-12 14:03:28:892
-1.895;-16.908;-0.248;-1.825;-9.635;-0.017;-0.899;8.275;0.486;0.8867;0.6196;1.7896;1.0;-39.71;11.34;25.5;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96103;2020-02-12 14:03:28:903
2.202;-19.378;-1.627;-1.825;-9.635;-0.017;-0.899;8.275;0.486;0.1897;0.7627;-0.0532;1.0;-39.71;11.34;25.5;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96112;2020-02-12 14:03:28:912
2.202;-19.378;-1.627;-1.81;-9.638;-0.003;-4.615;8.831;1.535;0.1897;0.7627;-0.0532;1.0;-39.71;11.34;25.5;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96122;2020-02-12 14:03:28:922
3.619;-15.242;-2.393;-1.81;-9.638;-0.003;-4.615;8.831;1.535;0.1897;0.7627;-0.0532;1.0;-37.43;20.03;24.48;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96135;2020-02-12 14:03:28:935
3.619;-15.242;-2.393;-1.81;-9.638;-0.003;-4.615;8.831;1.535;0.1897;0.7627;-0.0532;1.0;-37.43;20.03;24.48;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96142;2020-02-12 14:03:28:942
3.619;-15.242;-2.393;-1.81;-9.638;-0.003;-4.615;8.831;1.535;-0.3181;0.8239;-1.3107;1.0;-37.43;20.03;24.48;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96153;2020-02-12 14:03:28:953
3.619;-15.242;-2.393;-1.252;-9.724;-0.2;-4.793;1.24;1.938;-0.3181;0.8239;-1.3107;1.0;-37.43;20.03;24.48;315.17;82.58;102.77;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96162;2020-02-12 14:03:28:962
3.465;-9.114;-1.551;-1.252;-9.724;-0.2;-4.793;1.24;1.938;-0.3181;0.8239;-1.3107;1.0;-35.16;27.72;21.35;322.81;82.57;99.08;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96172;2020-02-12 14:03:28:972
3.465;-9.114;-1.551;-1.252;-9.724;-0.2;-4.793;1.24;1.938;-0.7527;0.6726;-2.27;1.0;-35.16;27.72;21.35;322.81;82.57;99.08;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96183;2020-02-12 14:03:28:983
3.465;-9.114;-1.551;-0.581;-9.78;-0.417;-4.83;-1.472;-2.406;-0.7527;0.6726;-2.27;1.0;-35.16;27.72;21.35;322.81;82.57;99.08;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96192;2020-02-12 14:03:28:992
3.465;-9.114;-1.551;-0.581;-9.78;-0.417;-4.83;-1.472;-2.406;-0.7527;0.6726;-2.27;1.0;-35.16;27.72;21.35;322.81;82.57;99.08;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96202;2020-02-12 14:03:29:002
3.025;-8.463;5.936;-0.581;-9.78;-0.417;-4.83;-1.472;-2.406;-0.7527;0.6726;-2.27;1.0;-33.36;32.7;18.24;322.81;82.57;99.08;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96212;2020-02-12 14:03:29:012
3.025;-8.463;5.936;-0.581;-9.78;-0.417;-4.83;-1.472;-2.406;0.6783;-0.5774;-2.758;1.0;-33.36;32.7;18.24;322.81;82.57;99.08;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96222;2020-02-12 14:03:29:022
3.025;-8.463;5.936;0.471;-9.791;-0.256;-1.666;-1.224;-2.435;0.6783;-0.5774;-2.758;1.0;-32.21;35.52;17.87;179.12;86.87;-118.53;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96234;2020-02-12 14:03:29:034
1.11;-8.406;-0.402;0.471;-9.791;-0.256;-1.666;-1.224;-2.435;0.6783;-0.5774;-2.758;1.0;-32.21;35.52;17.87;179.12;86.87;-118.53;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96243;2020-02-12 14:03:29:043
1.11;-8.406;-0.402;0.471;-9.791;-0.256;-1.666;-1.224;-2.435;1.1499;-1.026;-2.2196;1.0;-32.21;35.52;17.87;179.12;86.87;-118.53;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96252;2020-02-12 14:03:29:052
1.11;-8.406;-0.402;1.107;-9.743;0.057;1.515;-1.884;1.255;1.1499;-1.026;-2.2196;1.0;-32.21;35.52;17.87;179.12;86.87;-118.53;0.0;38.288;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96262;2020-02-12 14:03:29:062
1.11;-8.406;-0.402;1.107;-9.743;0.057;1.515;-1.884;1.255;1.1499;-1.026;-2.2196;1.0;-29.04;38.21;20.1;179.12;86.87;-118.53;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96272;2020-02-12 14:03:29:072
-0.995;-6.97;-1.991;1.107;-9.743;0.057;1.515;-1.884;1.255;1.1499;-1.026;-2.2196;1.0;-29.04;38.21;20.1;179.12;86.87;-118.53;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96282;2020-02-12 14:03:29:082
-0.995;-6.97;-1.991;1.107;-9.743;0.057;1.515;-1.884;1.255;0.8939;-0.3356;-0.3898;1.0;-29.04;38.21;20.1;179.12;86.87;-118.53;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96292;2020-02-12 14:03:29:092
0.421;-6.051;-1.78;1.361;-9.703;0.403;1.892;-3.696;2.528;0.8939;-0.3356;-0.3898;1.0;-29.04;38.21;20.1;179.12;86.87;-118.53;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96303;2020-02-12 14:03:29:103
0.421;-6.051;-1.78;1.361;-9.703;0.403;1.892;-3.696;2.528;0.8939;-0.3356;-0.3898;1.0;-25.56;39.78;21.54;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96312;2020-02-12 14:03:29:112
0.421;-6.051;-1.78;1.361;-9.703;0.403;1.892;-3.696;2.528;-0.478;0.4112;0.1447;1.0;-25.56;39.78;21.54;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96322;2020-02-12 14:03:29:122
0.421;-6.051;-1.78;1.361;-9.703;0.403;1.892;-3.696;2.528;-0.478;0.4112;0.1447;1.0;-25.56;39.78;21.54;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96333;2020-02-12 14:03:29:133
4.595;-5.706;0.421;1.375;-9.707;0.191;-3.065;-3.796;-0.217;-0.478;0.4112;0.1447;1.0;-21.48;41.1;23.34;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96342;2020-02-12 14:03:29:142
4.595;-5.706;0.421;1.375;-9.707;0.191;-3.065;-3.796;-0.217;-0.478;0.4112;0.1447;1.0;-21.48;41.1;23.34;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96352;2020-02-12 14:03:29:152
4.595;-5.706;0.421;1.375;-9.707;0.191;-3.065;-3.796;-0.217;-1.3383;-0.4961;-1.0421;1.0;-21.48;41.1;23.34;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96362;2020-02-12 14:03:29:162
4.576;-4.978;-1.723;1.71;-9.654;-0.208;-3.056;-4.641;1.412;-1.3383;-0.4961;-1.0421;1.0;-21.48;41.1;23.34;114.03;81.68;-73.51;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96372;2020-02-12 14:03:29:172
4.576;-4.978;-1.723;1.71;-9.654;-0.208;-3.056;-4.641;1.412;-1.3383;-0.4961;-1.0421;1.0;-19.32;41.82;23.88;123.11;79.88;-96.94;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96382;2020-02-12 14:03:29:182
4.576;-4.978;-1.723;1.71;-9.654;-0.208;-3.056;-4.641;1.412;-1.3383;-0.4961;-1.0421;1.0;-19.32;41.82;23.88;123.11;79.88;-96.94;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96392;2020-02-12 14:03:29:192
4.576;-4.978;-1.723;1.71;-9.654;-0.208;-3.056;-4.641;1.412;1.5506;-7.2725;-3.3879;1.0;-19.32;41.82;23.88;123.11;79.88;-96.94;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96402;2020-02-12 14:03:29:202
2.872;-5.993;-1.378;2.814;-9.386;-0.38;-0.222;-3.57;1.376;1.5506;-7.2725;-3.3879;1.0;-19.68;42.24;24.18;123.11;79.88;-96.94;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96412;2020-02-12 14:03:29:212
2.872;-5.993;-1.378;2.814;-9.386;-0.38;-0.222;-3.57;1.376;1.5506;-7.2725;-3.3879;1.0;-19.68;42.24;24.18;123.11;79.88;-96.94;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96422;2020-02-12 14:03:29:222
2.872;-5.993;-1.378;2.814;-9.386;-0.38;-0.222;-3.57;1.376;3.0826;-7.4919;-3.0559;1.0;-19.68;42.24;24.18;123.11;79.88;-96.94;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96432;2020-02-12 14:03:29:232
-4.5;-11.336;11.872;3.487;-9.163;-0.181;6.047;1.31;-10.75;3.0826;-7.4919;-3.0559;1.0;-20.64;41.34;24.48;117.93;73.17;-97.69;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96442;2020-02-12 14:03:29:242
-4.5;-11.336;11.872;3.487;-9.163;-0.181;6.047;1.31;-10.75;3.0826;-7.4919;-3.0559;1.0;-20.64;41.34;24.48;117.93;73.17;-97.69;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96452;2020-02-12 14:03:29:252
-4.5;-11.336;11.872;3.487;-9.163;-0.181;6.047;1.31;-10.75;3.0826;-7.4919;-3.0559;1.0;-20.64;41.34;24.48;117.93;73.17;-97.69;0.0;33.237;22.4975;88.37133;22.9;NaN;0.0;12.580645;0.0;12 / 13;96462;2020-02-12 14:03:29:262
-12.772;-14.246;-2.393;3.487;-9.163;-0.181;6.047;1.31;-10.75;1.8071;2.2311;3.2754;1.0;-24.72;39.84;23.88;117.93;73.17;-97.69;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96472;2020-02-12 14:03:29:272
-12.772;-14.246;-2.393;2.51;-9.455;0.674;17.288;5.798;6.367;1.8071;2.2311;3.2754;1.0;-24.72;39.84;23.88;117.93;73.17;-97.69;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96483;2020-02-12 14:03:29:283
-12.772;-14.246;-2.393;2.51;-9.455;0.674;17.288;5.798;6.367;1.8071;2.2311;3.2754;1.0;-24.72;39.84;23.88;117.93;73.17;-97.69;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96492;2020-02-12 14:03:29:292
-15.319;-17.291;1.436;2.51;-9.455;0.674;17.288;5.798;6.367;0.9914;4.5176;5.8496;1.0;-28.01;38.09;24.18;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96502;2020-02-12 14:03:29:302
-15.319;-17.291;1.436;2.51;-9.455;0.674;17.288;5.798;6.367;0.9914;4.5176;5.8496;1.0;-28.01;38.09;24.18;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96512;2020-02-12 14:03:29:312
-15.319;-17.291;1.436;0.731;-9.708;1.178;14.937;5.505;-0.143;0.9914;4.5176;5.8496;1.0;-28.01;38.09;24.18;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96522;2020-02-12 14:03:29:322
-15.319;-17.291;1.436;0.731;-9.708;1.178;14.937;5.505;-0.143;0.9914;4.5176;5.8496;1.0;-28.01;38.09;24.18;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96532;2020-02-12 14:03:29:332
-4.461;-8.731;-0.919;0.731;-9.708;1.178;14.937;5.505;-0.143;1.1639;3.8253;5.2949;1.0;-30.24;35.82;24.6;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96542;2020-02-12 14:03:29:342
-4.461;-8.731;-0.919;-1.579;-9.553;1.552;0.504;-1.312;2.383;1.1639;3.8253;5.2949;1.0;-30.24;35.82;24.6;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96552;2020-02-12 14:03:29:352
-4.461;-8.731;-0.919;-1.579;-9.553;1.552;0.504;-1.312;2.383;1.1639;3.8253;5.2949;1.0;-30.24;35.82;24.6;108.19;74.63;-74.97;0.0;33.237;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96562;2020-02-12 14:03:29:362
-4.461;-8.731;-0.919;-1.579;-9.553;1.552;0.504;-1.312;2.383;1.1639;3.8253;5.2949;1.0;-30.24;35.82;24.6;108.19;74.63;-74.97;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96572;2020-02-12 14:03:29:372
1.742;-13.5;3.772;-1.579;-9.553;1.552;0.504;-1.312;2.383;0.0289;3.4597;3.6628;1.0;-31.14;34.38;25.98;3.88;76.95;45.49;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96583;2020-02-12 14:03:29:383
1.742;-13.5;3.772;-2.963;-9.264;1.246;-5.047;6.099;-3.493;0.0289;3.4597;3.6628;1.0;-31.14;34.38;25.98;3.88;76.95;45.49;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96593;2020-02-12 14:03:29:393
1.742;-13.5;3.772;-2.963;-9.264;1.246;-5.047;6.099;-3.493;0.0289;3.4597;3.6628;1.0;-31.14;34.38;25.98;3.88;76.95;45.49;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96602;2020-02-12 14:03:29:402
2.527;-13.806;1.608;-2.963;-9.264;1.246;-5.047;6.099;-3.493;0.2215;0.9909;-0.3582;0.0;-30.72;34.68;25.68;3.88;76.95;45.49;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96612;2020-02-12 14:03:29:412
2.527;-13.806;1.608;-2.915;-9.287;1.189;-4.876;1.894;0.589;0.2215;0.9909;-0.3582;0.0;-30.72;34.68;25.68;3.88;76.95;45.49;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96623;2020-02-12 14:03:29:423
2.527;-7.2;0.114;-2.915;-9.287;1.189;-4.876;1.894;0.589;0.2215;0.9909;-0.3582;0.0;-30.72;34.68;25.68;3.88;76.95;45.49;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96633;2020-02-12 14:03:29:433
1.148;-7.2;0.114;-2.915;-9.287;1.189;-4.876;1.894;0.589;0.2215;0.9909;-0.3582;0.0;-30.48;34.43;25.85;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96643;2020-02-12 14:03:29:443
1.148;-7.2;0.114;-2.915;-9.287;1.189;-4.876;1.894;0.589;-0.0128;-1.1364;-3.1388;0.0;-30.48;34.43;25.85;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96652;2020-02-12 14:03:29:452
1.148;-7.2;0.114;-1.826;-9.552;1.257;-3.352;-5.616;2.401;-0.0128;-1.1364;-3.1388;0.0;-30.48;34.43;25.85;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96663;2020-02-12 14:03:29:463
2.221;-1.972;-2.565;-1.826;-9.552;1.257;-3.352;-5.616;2.401;-0.0128;-1.1364;-3.1388;0.0;-29.88;33.78;25.8;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96672;2020-02-12 14:03:29:472
2.221;-1.972;-2.565;-1.826;-9.552;1.257;-3.352;-5.616;2.401;-0.1607;-1.7155;-3.3976;0.0;-29.88;33.78;25.8;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96682;2020-02-12 14:03:29:482
2.221;-1.972;-2.565;-0.774;-9.698;1.229;-4.37;-8.159;6.527;-0.1607;-1.7155;-3.3976;0.0;-29.88;33.78;25.8;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96693;2020-02-12 14:03:29:493
2.221;-1.972;-2.565;-0.774;-9.698;1.229;-4.37;-8.159;6.527;-0.1607;-1.7155;-3.3976;0.0;-29.88;33.78;25.8;344.68;71.27;67.81;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96702;2020-02-12 14:03:29:502
3.427;-5.859;-3.657;-0.774;-9.698;1.229;-4.37;-8.159;6.527;-0.1607;-1.7155;-3.3976;0.0;-29.04;33.84;26.88;13.31;81.48;32.2;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96712;2020-02-12 14:03:29:512
3.427;-5.859;-3.657;0.335;-9.789;0.482;-2.742;-2.134;3.805;-3.5605;0.0689;-3.7178;0.0;-29.04;33.84;26.88;13.31;81.48;32.2;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96723;2020-02-12 14:03:29:523
3.427;-5.859;-3.657;0.335;-9.789;0.482;-2.742;-2.134;3.805;-3.5605;0.0689;-3.7178;0.0;-29.04;33.84;26.88;13.31;81.48;32.2;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96733;2020-02-12 14:03:29:533
3.389;-11.815;-2.585;0.335;-9.789;0.482;-2.742;-2.134;3.805;-3.5605;0.0689;-3.7178;0.0;-28.68;33.59;28.08;13.31;81.48;32.2;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96743;2020-02-12 14:03:29:543
3.389;-11.815;-2.585;1.24;-9.702;-0.7;-2.219;2.446;1.219;-3.8816;1.0541;-2.7779;0.0;-28.68;33.59;28.08;13.31;81.48;32.2;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96752;2020-02-12 14:03:29:552
3.389;-11.815;-2.585;1.24;-9.702;-0.7;-2.219;2.446;1.219;-3.8816;1.0541;-2.7779;0.0;-28.68;33.59;28.08;13.31;81.48;32.2;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96762;2020-02-12 14:03:29:562
3.389;-11.815;-2.585;1.24;-9.702;-0.7;-2.219;2.446;1.219;-3.8816;1.0541;-2.7779;0.0;-30.12;31.92;28.5;163.43;81.65;-119.45;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96772;2020-02-12 14:03:29:572
2.508;-10.704;-0.938;1.24;-9.702;-0.7;-2.219;2.446;1.219;-3.8816;1.0541;-2.7779;0.0;-30.12;31.92;28.5;163.43;81.65;-119.45;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96782;2020-02-12 14:03:29:582
2.508;-10.704;-0.938;2.068;-9.45;-1.606;0.066;0.601;-0.788;-1.4534;-0.3574;-1.6712;0.0;-30.12;31.92;28.5;163.43;81.65;-119.45;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96793;2020-02-12 14:03:29:593
0.995;-8.751;-0.804;2.068;-9.45;-1.606;0.066;0.601;-0.788;-1.4534;-0.3574;-1.6712;0.0;-30.12;31.92;28.5;163.43;81.65;-119.45;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96802;2020-02-12 14:03:29:602
0.995;-8.751;-0.804;2.068;-9.45;-1.606;0.066;0.601;-0.788;-1.4534;-0.3574;-1.6712;0.0;-31.74;29.93;27.18;163.43;81.65;-119.45;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96813;2020-02-12 14:03:29:613
0.995;-8.751;-0.804;2.068;-9.45;-1.606;0.066;0.601;-0.788;-1.4534;-0.3574;-1.6712;0.0;-31.74;29.93;27.18;163.43;81.65;-119.45;0.0;31.069;22.497503;88.37132;22.58;NaN;0.0;12.580645;0.0;12 / 13;96822;2020-02-12 14:03:29:622
