n,scheme,trial,latency_us
768,lattice_only,197,8460
768,hybrid,198,2159
768,hash_only,198,2
768,lattice_only,198,9645
768,hybrid,199,2064
768,hash_only,199,1
768,lattice_only,199,9270
1024,hybrid,0,3646
1024,hash_only,0,2
1024,lattice_only,0,16689
1024,hybrid,1,3756
1024,hash_only,1,2
1024,lattice_only,1,15924
1024,hybrid,2,3683
1024,hash_only,2,2
1024,lattice_only,2,16632
1024,hybrid,3,3651
1024,hash_only,3,2
1024,lattice_only,3,16860
1024,hybrid,4,3820
1024,hash_only,4,2
1024,lattice_only,4,16932
1024,hybrid,5,3642
1024,hash_only,5,2
1024,lattice_only,5,17424
1024,hybrid,6,3687
1024,hash_only,6,2
1024,lattice_only,6,16965
1024,hybrid,7,3618
1024,hash_only,7,2
1024,lattice_only,7,17220
1024,hybrid,8,3564
1024,hash_only,8,2
1024,lattice_only,8,16662
1024,hybrid,9,3801
1024,hash_only,9,2
1024,lattice_only,9,16272
1024,hybrid,10,3845
1024,hash_only,10,2
1024,lattice_only,10,16488
1024,hybrid,11,3721
1024,hash_only,11,2
1024,lattice_only,11,16659
1024,hybrid,12,3622
1024,hash_only,12,1
1024,lattice_only,12,16167
1024,hybrid,13,3636
1024,hash_only,13,2
1024,lattice_only,13,17349
1024,hybrid,14,3850
1024,hash_only,14,2
1024,lattice_only,14,17046
1024,hybrid,15,3645
1024,hash_only,15,1
1024,lattice_only,15,16452
1024,hybrid,16,3678
1024,hash_only,16,2
1024,lattice_only,16,16014
1024,hybrid,17,3719
1024,hash_only,17,2
1024,lattice_only,17,16242
1024,hybrid,18,3671
1024,hash_only,18,2
1024,lattice_only,18,16107
1024,hybrid,19,3699
1024,hash_only,19,2
1024,lattice_only,19,16584
1024,hybrid,20,3740
1024,hash_only,20,2
1024,lattice_only,20,16797
1024,hybrid,21,3724
1024,hash_only,21,2
1024,lattice_only,21,17142
1024,hybrid,22,3587
1024,hash_only,22,2
1024,lattice_only,22,16446
1024,hybrid,23,3559
1024,hash_only,23,2
1024,lattice_only,23,16737
1024,hybrid,24,3529
1024,hash_only,24,2
1024,lattice_only,24,16236
1024,hybrid,25,3817
1024,hash_only,25,2
1024,lattice_only,25,17121
1024,hybrid,26,3734
1024,hash_only,26,2
1024,lattice_only,26,16665
1024,hybrid,27,3836
1024,hash_only,27,2
1024,lattice_only,27,15930
1024,hybrid,28,3617
1024,hash_only,28,1
1024,lattice_only,28,16458
1024,hybrid,29,3691
1024,hash_only,29,2
1024,lattice_only,29,16251
1024,hybrid,30,3710
1024,hash_only,30,2
1024,lattice_only,30,16497
1024,hybrid,31,3693
1024,hash_only,31,2
1024,lattice_only,31,16242
1024,hybrid,32,3751
1024,hash_only,32,2
1024,lattice_only,32,16665
1024,hybrid,33,3637
1024,hash_only,33,2
1024,lattice_only,33,17154
1024,hybrid,34,3375
1024,hash_only,34,2
1024,lattice_only,34,16653
1024,hybrid,35,3517
1024,hash_only,35,2
1024,lattice_only,35,15912
1024,hybrid,36,3463
1024,hash_only,36,2
1024,lattice_only,36,15780
1024,hybrid,37,3747
1024,hash_only,37,2
1024,lattice_only,37,16149
1024,hybrid,38,3417
1024,hash_only,38,2
1024,lattice_only,38,14862
1024,hybrid,39,3622
1024,hash_only,39,2
1024,lattice_only,39,15813
1024,hybrid,40,3640
1024,hash_only,40,1
1024,lattice_only,40,15627
1024,hybrid,41,3490
1024,hash_only,41,2
1024,lattice_only,41,15582
1024,hybrid,42,3455
1024,hash_only,42,2
1024,lattice_only,42,16239
1024,hybrid,43,3570
1024,hash_only,43,2
1024,lattice_only,43,16233
1024,hybrid,44,3497
1024,hash_only,44,1
1024,lattice_only,44,15612
1024,hybrid,45,3387
1024,hash_only,45,2
1024,lattice_only,45,15840
1024,hybrid,46,3621
1024,hash_only,46,2
1024,lattice_only,46,15987
1024,hybrid,47,3363
1024,hash_only,47,1
1024,lattice_only,47,16452
1024,hybrid,48,3601
1024,hash_only,48,2
1024,lattice_only,48,15837
1024,hybrid,49,3707
1024,hash_only,49,1
1024,lattice_only,49,15654
1024,hybrid,50,3790
1024,hash_only,50,2
1024,lattice_only,50,15411
1024,hybrid,51,3422
1024,hash_only,51,2
1024,lattice_only,51,16170
1024,hybrid,52,3383
1024,hash_only,52,2
1024,lattice_only,52,15417
1024,hybrid,53,3587
1024,hash_only,53,2
1024,lattice_only,53,16068
1024,hybrid,54,3425
1024,hash_only,54,2
1024,lattice_only,54,16011
1024,hybrid,55,3447
1024,hash_only,55,2
1024,lattice_only,55,16317
1024,hybrid,56,3489
1024,hash_only,56,1
1024,lattice_only,56,15507
1024,hybrid,57,3719
1024,hash_only,57,2
1024,lattice_only,57,15867
1024,hybrid,58,3619
1024,hash_only,58,1
1024,lattice_only,58,14970
1024,hybrid,59,3666
1024,hash_only,59,2
1024,lattice_only,59,16161
1024,hybrid,60,3548
1024,hash_only,60,2
1024,lattice_only,60,16032
1024,hybrid,61,3594
1024,hash_only,61,2
1024,lattice_only,61,16338
1024,hybrid,62,3673
1024,hash_only,62,1
1024,lattice_only,62,16038
1024,hybrid,63,3372
1024,hash_only,63,2
1024,lattice_only,63,16140
1024,hybrid,64,3523
1024,hash_only,64,2
1024,lattice_only,64,16350
1024,hybrid,65,3504
1024,hash_only,65,2
1024,lattice_only,65,16110
1024,hybrid,66,3642
1024,hash_only,66,1
1024,lattice_only,66,15798
1024,hybrid,67,3838
1024,hash_only,67,2
1024,lattice_only,67,15258
1024,hybrid,68,3655
1024,hash_only,68,2
1024,lattice_only,68,15924
1024,hybrid,69,3365
1024,hash_only,69,2
1024,lattice_only,69,15459
1024,hybrid,70,3574
1024,hash_only,70,2
1024,lattice_only,70,16971
1024,hybrid,71,3579
1024,hash_only,71,2
1024,lattice_only,71,16428
1024,hybrid,72,3392
1024,hash_only,72,1
1024,lattice_only,72,16122
1024,hybrid,73,3796
1024,hash_only,73,2
1024,lattice_only,73,16035
1024,hybrid,74,3368
1024,hash_only,74,1
1024,lattice_only,74,16593
1024,hybrid,75,3524
1024,hash_only,75,2
1024,lattice_only,75,15273
1024,hybrid,76,3620
1024,hash_only,76,2
1024,lattice_only,76,15414
1024,hybrid,77,3608
1024,hash_only,77,2
1024,lattice_only,77,15786
1024,hybrid,78,3637
1024,hash_only,78,2
1024,lattice_only,78,14826
1024,hybrid,79,3406
1024,hash_only,79,1
1024,lattice_only,79,16395
1024,hybrid,80,3380
1024,hash_only,80,2
1024,lattice_only,80,15480
1024,hybrid,81,3307
1024,hash_only,81,2
1024,lattice_only,81,15408
1024,hybrid,82,3419
1024,hash_only,82,2
1024,lattice_only,82,15357
1024,hybrid,83,3364
1024,hash_only,83,2
1024,lattice_only,83,15951
1024,hybrid,84,3563
1024,hash_only,84,2
1024,lattice_only,84,16206
1024,hybrid,85,3659
1024,hash_only,85,1
1024,lattice_only,85,15291
1024,hybrid,86,3561
1024,hash_only,86,2
1024,lattice_only,86,15837
1024,hybrid,87,3345
1024,hash_only,87,2
1024,lattice_only,87,15714
1024,hybrid,88,3350
1024,hash_only,88,1
1024,lattice_only,88,15750
1024,hybrid,89,3549
1024,hash_only,89,1
1024,lattice_only,89,15516
1024,hybrid,90,3281
1024,hash_only,90,1
1024,lattice_only,90,15336
1024,hybrid,91,3515
1024,hash_only,91,1
1024,lattice_only,91,15669
1024,hybrid,92,3695
1024,hash_only,92,2
1024,lattice_only,92,15648
1024,hybrid,93,3756
1024,hash_only,93,1
1024,lattice_only,93,15183
1024,hybrid,94,3358
1024,hash_only,94,2
1024,lattice_only,94,15255
1024,hybrid,95,3413
1024,hash_only,95,2
1024,lattice_only,95,15501
1024,hybrid,96,3554
1024,hash_only,96,1
1024,lattice_only,96,15390
1024,hybrid,97,3477
1024,hash_only,97,1
1024,lattice_only,97,15609
1024,hybrid,98,3448
1024,hash_only,98,2
1024,lattice_only,98,15870
1024,hybrid,99,3398
1024,hash_only,99,2
1024,lattice_only,99,15315
1024,hybrid,100,3571
1024,hash_only,100,2
1024,lattice_only,100,16221
1024,hybrid,101,3587
1024,hash_only,101,1
1024,lattice_only,101,15123
1024,hybrid,102,3275
1024,hash_only,102,2
1024,lattice_only,102,16158
1024,hybrid,103,3350
1024,hash_only,103,1
1024,lattice_only,103,15348
1024,hybrid,104,3385
1024,hash_only,104,1
1024,lattice_only,104,15477
1024,hybrid,105,3553
1024,hash_only,105,2
1024,lattice_only,105,16074
1024,hybrid,106,3377
1024,hash_only,106,2
1024,lattice_only,106,15795
1024,hybrid,107,3557
1024,hash_only,107,1
1024,lattice_only,107,16581
1024,hybrid,108,3760
1024,hash_only,108,2
1024,lattice_only,108,15783
1024,hybrid,109,3651
1024,hash_only,109,2
1024,lattice_only,109,15969
1024,hybrid,110,3614
1024,hash_only,110,2
1024,lattice_only,110,14853
1024,hybrid,111,3437
1024,hash_only,111,2
1024,lattice_only,111,16614
1024,hybrid,112,3683
1024,hash_only,112,2
1024,lattice_only,112,17055
1024,hybrid,113,3598
1024,hash_only,113,2
1024,lattice_only,113,16392
1024,hybrid,114,3657
1024,hash_only,114,1
1024,lattice_only,114,16224
1024,hybrid,115,3574
1024,hash_only,115,2
1024,lattice_only,115,16476
1024,hybrid,116,3609
1024,hash_only,116,2
1024,lattice_only,116,16803
1024,hybrid,117,3646
1024,hash_only,117,2
1024,lattice_only,117,15567
1024,hybrid,118,3633
1024,hash_only,118,1
1024,lattice_only,118,16812
1024,hybrid,119,3764
1024,hash_only,119,2
1024,lattice_only,119,16323
1024,hybrid,120,3830
1024,hash_only,120,2
1024,lattice_only,120,16938
1024,hybrid,121,3743
1024,hash_only,121,1
1024,lattice_only,121,15930
1024,hybrid,122,3650
1024,hash_only,122,2
1024,lattice_only,122,16098
1024,hybrid,123,3493
1024,hash_only,123,2
1024,lattice_only,123,16404
1024,hybrid,124,3497
1024,hash_only,124,1
1024,lattice_only,124,16308
1024,hybrid,125,3670
1024,hash_only,125,1
1024,lattice_only,125,16578
1024,hybrid,126,3616
1024,hash_only,126,2
1024,lattice_only,126,17142
1024,hybrid,127,3637
1024,hash_only,127,1
1024,lattice_only,127,16440
1024,hybrid,128,3657
1024,hash_only,128,1
1024,lattice_only,128,16329
1024,hybrid,129,3570
1024,hash_only,129,2
1024,lattice_only,129,15714
1024,hybrid,130,3461
1024,hash_only,130,1
1024,lattice_only,130,14817
1024,hybrid,131,3685
1024,hash_only,131,1
1024,lattice_only,131,15882
1024,hybrid,132,3654
1024,hash_only,132,1
1024,lattice_only,132,15486
1024,hybrid,133,3582
1024,hash_only,133,2
1024,lattice_only,133,16116
1024,hybrid,134,3762
1024,hash_only,134,1
1024,lattice_only,134,16689
1024,hybrid,135,3560
1024,hash_only,135,1
1024,lattice_only,135,16401
1024,hybrid,136,3683
1024,hash_only,136,1
1024,lattice_only,136,16308
1024,hybrid,137,3629
1024,hash_only,137,2
1024,lattice_only,137,18858
1024,hybrid,138,3670
1024,hash_only,138,2
1024,lattice_only,138,16272
1024,hybrid,139,3317
1024,hash_only,139,1
1024,lattice_only,139,17562
1024,hybrid,140,3834
1024,hash_only,140,2
1024,lattice_only,140,17259
1024,hybrid,141,3680
1024,hash_only,141,2
1024,lattice_only,141,15924
1024,hybrid,142,3968
1024,hash_only,142,2
1024,lattice_only,142,16236
1024,hybrid,143,3863
1024,hash_only,143,2
1024,lattice_only,143,17019
1024,hybrid,144,3728
1024,hash_only,144,2
1024,lattice_only,144,16950
1024,hybrid,145,3810
1024,hash_only,145,2
1024,lattice_only,145,15966
1024,hybrid,146,3936
1024,hash_only,146,2
1024,lattice_only,146,17094
1024,hybrid,147,3702
1024,hash_only,147,1
1024,lattice_only,147,17172
1024,hybrid,148,3923
1024,hash_only,148,2
1024,lattice_only,148,16572
1024,hybrid,149,3844
1024,hash_only,149,2
1024,lattice_only,149,17475
1024,hybrid,150,3463
1024,hash_only,150,1
1024,lattice_only,150,16377
1024,hybrid,151,3748
1024,hash_only,151,2
1024,lattice_only,151,16959
1024,hybrid,152,3562
1024,hash_only,152,2
1024,lattice_only,152,17463
1024,hybrid,153,3540
1024,hash_only,153,1
1024,lattice_only,153,17547
1024,hybrid,154,3609
1024,hash_only,154,2
1024,lattice_only,154,17460
1024,hybrid,155,3832
1024,hash_only,155,2
1024,lattice_only,155,17217
1024,hybrid,156,3775
1024,hash_only,156,1
1024,lattice_only,156,16377
1024,hybrid,157,3410
1024,hash_only,157,2
1024,lattice_only,157,15912
1024,hybrid,158,3656
1024,hash_only,158,2
1024,lattice_only,158,16638
1024,hybrid,159,3747
1024,hash_only,159,1
1024,lattice_only,159,17034
1024,hybrid,160,3713
1024,hash_only,160,2
1024,lattice_only,160,17016
1024,hybrid,161,3658
1024,hash_only,161,2
1024,lattice_only,161,17748
1024,hybrid,162,3902
1024,hash_only,162,2
1024,lattice_only,162,17085
1024,hybrid,163,3575
1024,hash_only,163,2
1024,lattice_only,163,16611
1024,hybrid,164,3919
1024,hash_only,164,2
1024,lattice_only,164,16986
1024,hybrid,165,3655
1024,hash_only,165,2
1024,lattice_only,165,16044
1024,hybrid,166,3624
1024,hash_only,166,2
1024,lattice_only,166,15939
1024,hybrid,167,3753
1024,hash_only,167,2
1024,lattice_only,167,16524
1024,hybrid,168,3522
1024,hash_only,168,1
1024,lattice_only,168,16209
1024,hybrid,169,3325
1024,hash_only,169,2
1024,lattice_only,169,16605
1024,hybrid,170,3456
1024,hash_only,170,2
1024,lattice_only,170,15144
1024,hybrid,171,3358
1024,hash_only,171,2
1024,lattice_only,171,15573
1024,hybrid,172,3492
1024,hash_only,172,2
1024,lattice_only,172,15111
1024,hybrid,173,3490
1024,hash_only,173,2
1024,lattice_only,173,15120
1024,hybrid,174,3320
1024,hash_only,174,1
1024,lattice_only,174,15936
1024,hybrid,175,3391
1024,hash_only,175,2
1024,lattice_only,175,15375
1024,hybrid,176,3325
1024,hash_only,176,2
1024,lattice_only,176,15369
1024,hybrid,177,3527
1024,hash_only,177,2
1024,lattice_only,177,14988
1024,hybrid,178,3449
1024,hash_only,178,2
1024,lattice_only,178,14967
1024,hybrid,179,3537
1024,hash_only,179,2
1024,lattice_only,179,15192
1024,hybrid,180,3529
1024,hash_only,180,2
1024,lattice_only,180,15282
1024,hybrid,181,3629
1024,hash_only,181,2
1024,lattice_only,181,16065
1024,hybrid,182,3474
1024,hash_only,182,2
1024,lattice_only,182,15300
1024,hybrid,183,3305
1024,hash_only,183,2
1024,lattice_only,183,15258
1024,hybrid,184,3421
1024,hash_only,184,2
1024,lattice_only,184,15447
1024,hybrid,185,3254
1024,hash_only,185,2
1024,lattice_only,185,14772
1024,hybrid,186,3495
1024,hash_only,186,2
1024,lattice_only,186,15717
1024,hybrid,187,3495
1024,hash_only,187,1
1024,lattice_only,187,14856
1024,hybrid,188,3275
1024,hash_only,188,2
1024,lattice_only,188,15501
1024,hybrid,189,3350
1024,hash_only,189,2
1024,lattice_only,189,15426
1024,hybrid,190,3319
1024,hash_only,190,2
1024,lattice_only,190,15462
1024,hybrid,191,3664
1024,hash_only,191,2
1024,lattice_only,191,16095
1024,hybrid,192,3526
1024,hash_only,192,2
1024,lattice_only,192,15792
1024,hybrid,193,3581
1024,hash_only,193,1
1024,lattice_only,193,16344
1024,hybrid,194,3640
1024,hash_only,194,2
1024,lattice_only,194,15024
1024,hybrid,195,3512
1024,hash_only,195,2
1024,lattice_only,195,15210
1024,hybrid,196,3407
1024,hash_only,196,2
1024,lattice_only,196,15927
1024,hybrid,197,3239
1024,hash_only,197,2
1024,lattice_only,197,15708
1024,hybrid,198,3470
1024,hash_only,198,2
1024,lattice_only,198,15912
1024,hybrid,199,3300
1024,hash_only,199,1
1024,lattice_only,199,16287
